attendance_id,student_id,school_id,attendance_month,possible_days,attended_days,absence_reason
ATT202406000038,STU000038,SCH008,2024-06-01,18,16,Medical
ATT202406000039,STU000039,SCH014,2024-06-01,21,17,Unauthorised
ATT202406000040,STU000040,SCH008,2024-06-01,20,17,Illness
ATT202406000041,STU000041,SCH013,2024-06-01,21,18,Unauthorised
ATT202406000042,STU000042,SCH049,2024-06-01,21,18,Illness
ATT202406000043,STU000043,SCH038,2024-06-01,19,17,Family
ATT202406000045,STU000045,SCH009,2024-06-01,21,18,Unauthorised
ATT202406000046,STU000046,SCH045,2024-06-01,18,15,Other
ATT202406000047,STU000047,SCH029,2024-06-01,19,15,Medical
ATT202406000048,STU000048,SCH022,2024-06-01,22,19,Medical
ATT202406000049,STU000049,SCH037,2024-06-01,21,16,Medical
ATT202406000050,STU000050,SCH027,2024-06-01,22,19,Illness
ATT202406000051,STU000051,SCH017,2024-06-01,19,17,Medical
ATT202406000052,STU000052,SCH005,2024-06-01,18,15,Family
ATT202406000053,STU000053,SCH043,2024-06-01,21,17,Family
ATT202406000054,STU000054,SCH045,2024-06-01,21,17,Family
ATT202406000055,STU000055,SCH030,2024-06-01,21,19,Family
ATT202406000056,STU000056,SCH048,2024-06-01,18,16,Other
ATT202406000057,STU000057,SCH021,2024-06-01,19,16,Illness
ATT202406000058,STU000058,SCH002,2024-06-01,20,14,Medical
ATT202406000059,STU000059,SCH034,2024-06-01,19,16,Unauthorised
ATT202406000060,STU000060,SCH012,2024-06-01,21,18,Other
ATT202406000061,STU000061,SCH009,2024-06-01,22,19,Illness
ATT202406000062,STU000062,SCH018,2024-06-01,20,17,Illness
ATT202406000063,STU000063,SCH022,2024-06-01,19,16,Other
ATT202406000064,STU000064,SCH029,2024-06-01,19,15,Other
ATT202406000065,STU000065,SCH027,2024-06-01,18,15,Family
ATT202406000066,STU000066,SCH010,2024-06-01,19,16,Medical
ATT202406000067,STU000067,SCH034,2024-06-01,22,17,Unauthorised
ATT202406000068,STU000068,SCH010,2024-06-01,20,19,Family
ATT202406000069,STU000069,SCH021,2024-06-01,20,15,Other
ATT202406000070,STU000070,SCH047,2024-06-01,21,17,Illness
ATT202406000071,STU000071,SCH005,2024-06-01,22,20,Unauthorised
ATT202406000072,STU000072,SCH001,2024-06-01,18,12,Other
ATT202406000073,STU000073,SCH034,2024-06-01,20,17,Medical
ATT202406000074,STU000074,SCH004,2024-06-01,21,18,Family
ATT202406000075,STU000075,SCH025,2024-06-01,18,15,Illness
ATT202406000076,STU000076,SCH045,2024-06-01,18,15,Illness
ATT202406000077,STU000077,SCH045,2024-06-01,18,14,Medical
ATT202406000078,STU000078,SCH001,2024-06-01,19,14,Medical
ATT202406000079,STU000079,SCH004,2024-06-01,18,16,Illness
ATT202406000080,STU000080,SCH019,2024-06-01,22,19,Illness
ATT202406000081,STU000081,SCH021,2024-06-01,21,17,Family
ATT202406000082,STU000082,SCH016,2024-06-01,18,16,Illness
ATT202406000083,STU000083,SCH038,2024-06-01,21,18,Family
ATT202406000084,STU000084,SCH003,2024-06-01,20,17,Family
ATT202406000085,STU000085,SCH013,2024-06-01,20,17,Medical
ATT202406000086,STU000086,SCH019,2024-06-01,18,16,Illness
ATT202406000087,STU000087,SCH041,2024-06-01,20,16,Other
ATT202406000088,STU000088,SCH049,2024-06-01,21,17,Family
ATT202406000089,STU000089,SCH015,2024-06-01,22,19,Medical
ATT202406000090,STU000090,SCH008,2024-06-01,19,16,Medical
ATT202406000091,STU000091,SCH042,2024-06-01,21,18,Medical
ATT202406000092,STU000092,SCH008,2024-06-01,22,18,Family
ATT202406000093,STU000093,SCH048,2024-06-01,19,16,Other
ATT202406000094,STU000094,SCH006,2024-06-01,19,17,Unauthorised
ATT202406000095,STU000095,SCH012,2024-06-01,22,17,Illness
ATT202406000096,STU000096,SCH017,2024-06-01,21,17,Illness
ATT202406000097,STU000097,SCH022,2024-06-01,18,14,Family
ATT202406000098,STU000098,SCH046,2024-06-01,19,16,Other
ATT202406000099,STU000099,SCH002,2024-06-01,20,18,Unauthorised
ATT202406000100,STU000100,SCH022,2024-06-01,20,15,Unauthorised
ATT202406000101,STU000101,SCH002,2024-06-01,20,16,Other
ATT202406000102,STU000102,SCH037,2024-06-01,21,18,Illness
ATT202406000103,STU000103,SCH006,2024-06-01,21,17,Family
ATT202406000104,STU000104,SCH019,2024-06-01,22,19,Illness
ATT202406000105,STU000105,SCH044,2024-06-01,19,17,Family
ATT202406000106,STU000106,SCH046,2024-06-01,19,16,Illness
ATT202406000107,STU000107,SCH016,2024-06-01,18,16,Unauthorised
ATT202406000108,STU000108,SCH045,2024-06-01,18,16,Illness
ATT202406000109,STU000109,SCH008,2024-06-01,20,16,Medical
ATT202406000110,STU000110,SCH019,2024-06-01,21,17,Medical
ATT202406000111,STU000111,SCH017,2024-06-01,22,19,Medical
ATT202406000112,STU000112,SCH036,2024-06-01,18,16,Medical
ATT202406000113,STU000113,SCH010,2024-06-01,21,17,Illness
ATT202406000114,STU000114,SCH046,2024-06-01,18,15,Medical
ATT202406000115,STU000115,SCH029,2024-06-01,18,15,Other
ATT202406000116,STU000116,SCH027,2024-06-01,19,16,Medical
ATT202406000117,STU000117,SCH047,2024-06-01,22,18,Other
ATT202406000118,STU000118,SCH012,2024-06-01,18,15,Other
ATT202406000119,STU000119,SCH040,2024-06-01,22,18,Illness
ATT202406000120,STU000120,SCH049,2024-06-01,18,16,Unauthorised
ATT202406000121,STU000121,SCH002,2024-06-01,21,18,Other
ATT202406000122,STU000122,SCH039,2024-06-01,18,15,Other
ATT202406000123,STU000123,SCH036,2024-06-01,21,19,Medical
ATT202406000124,STU000124,SCH029,2024-06-01,20,17,Unauthorised
ATT202406000125,STU000125,SCH033,2024-06-01,20,17,Medical
ATT202406000126,STU000126,SCH026,2024-06-01,19,17,Other
ATT202406000127,STU000127,SCH012,2024-06-01,19,16,Unauthorised
ATT202406000128,STU000128,SCH018,2024-06-01,22,18,Other
ATT202406000129,STU000129,SCH028,2024-06-01,21,17,Other
ATT202406000130,STU000130,SCH032,2024-06-01,21,17,Other
ATT202406000131,STU000131,SCH030,2024-06-01,21,19,Family
ATT202406000132,STU000132,SCH013,2024-06-01,18,16,Other
ATT202406000133,STU000133,SCH022,2024-06-01,18,15,Unauthorised
ATT202406000134,STU000134,SCH008,2024-06-01,22,19,Medical
ATT202406000135,STU000135,SCH027,2024-06-01,19,16,Other
ATT202406000136,STU000136,SCH020,2024-06-01,19,17,Illness
ATT202406000137,STU000137,SCH028,2024-06-01,19,15,Family
ATT202406000138,STU000138,SCH025,2024-06-01,18,16,Other
ATT202406000139,STU000139,SCH029,2024-06-01,21,17,Unauthorised
ATT202406000140,STU000140,SCH022,2024-06-01,20,14,Family
ATT202406000141,STU000141,SCH010,2024-06-01,20,17,Illness
ATT202406000142,STU000142,SCH009,2024-06-01,22,19,Family
ATT202406000143,STU000143,SCH023,2024-06-01,22,17,Medical
ATT202406000144,STU000144,SCH019,2024-06-01,20,18,Other
ATT202406000145,STU000145,SCH035,2024-06-01,19,14,Family
ATT202406000146,STU000146,SCH003,2024-06-01,19,17,Unauthorised
ATT202406000147,STU000147,SCH031,2024-06-01,18,15,Other
ATT202406000148,STU000148,SCH009,2024-06-01,18,16,Family
ATT202406000149,STU000149,SCH015,2024-06-01,21,17,Illness
ATT202406000150,STU000150,SCH023,2024-06-01,18,14,Illness
ATT202406000151,STU000151,SCH043,2024-06-01,19,15,Family
ATT202406000152,STU000152,SCH011,2024-06-01,18,15,Other
ATT202406000153,STU000153,SCH045,2024-06-01,22,18,Unauthorised
ATT202406000154,STU000154,SCH014,2024-06-01,21,17,Unauthorised
ATT202406000155,STU000155,SCH044,2024-06-01,21,17,Other
ATT202406000156,STU000156,SCH018,2024-06-01,19,16,Other
ATT202406000157,STU000157,SCH013,2024-06-01,21,18,Medical
ATT202406000158,STU000158,SCH033,2024-06-01,19,17,Other
ATT202406000159,STU000159,SCH017,2024-06-01,19,16,Medical
ATT202406000160,STU000160,SCH009,2024-06-01,19,16,Medical
ATT202406000161,STU000161,SCH033,2024-06-01,21,18,Family
ATT202406000162,STU000162,SCH027,2024-06-01,21,18,Unauthorised
ATT202406000163,STU000163,SCH022,2024-06-01,18,15,Other
ATT202406000164,STU000164,SCH018,2024-06-01,20,18,Unauthorised
ATT202406000165,STU000165,SCH045,2024-06-01,22,19,Illness
ATT202406000166,STU000166,SCH047,2024-06-01,19,16,Illness
ATT202406000167,STU000167,SCH033,2024-06-01,19,17,Family
ATT202406000169,STU000169,SCH007,2024-06-01,21,17,Unauthorised
ATT202406000170,STU000170,SCH041,2024-06-01,22,19,Family
ATT202406000171,STU000171,SCH012,2024-06-01,18,15,Medical
ATT202406000172,STU000172,SCH023,2024-06-01,19,16,Medical
ATT202406000173,STU000173,SCH006,2024-06-01,18,15,Medical
ATT202406000174,STU000174,SCH043,2024-06-01,22,19,Other
ATT202406000175,STU000175,SCH015,2024-06-01,21,17,Other
ATT202406000176,STU000176,SCH003,2024-06-01,18,15,Other
ATT202406000177,STU000177,SCH036,2024-06-01,19,16,Illness
ATT202406000178,STU000178,SCH022,2024-06-01,20,16,Other
ATT202406000179,STU000179,SCH007,2024-06-01,19,15,Family
ATT202406000180,STU000180,SCH048,2024-06-01,18,15,Family
ATT202406000181,STU000181,SCH022,2024-06-01,21,17,Family
ATT202406000182,STU000182,SCH034,2024-06-01,21,17,Illness
ATT202406000183,STU000183,SCH013,2024-06-01,19,17,Family
ATT202406000184,STU000184,SCH032,2024-06-01,22,19,Illness
ATT202406000185,STU000185,SCH015,2024-06-01,20,18,Illness
ATT202406000186,STU000186,SCH007,2024-06-01,20,17,Unauthorised
ATT202406000187,STU000187,SCH020,2024-06-01,21,19,Unauthorised
ATT202406000188,STU000188,SCH004,2024-06-01,21,18,Other
ATT202406000189,STU000189,SCH040,2024-06-01,19,16,Other
ATT202406000190,STU000190,SCH008,2024-06-01,19,16,Family
ATT202406000191,STU000191,SCH008,2024-06-01,20,17,Medical
ATT202406000192,STU000192,SCH018,2024-06-01,22,18,Unauthorised
ATT202406000193,STU000193,SCH031,2024-06-01,21,18,Illness
ATT202406000194,STU000194,SCH022,2024-06-01,18,13,Family
ATT202406000195,STU000195,SCH034,2024-06-01,21,18,Family
ATT202406000196,STU000196,SCH005,2024-06-01,19,16,Illness
ATT202406000197,STU000197,SCH027,2024-06-01,22,20,Unauthorised
ATT202406000198,STU000198,SCH009,2024-06-01,20,17,Illness
ATT202406000199,STU000199,SCH017,2024-06-01,20,15,Family
ATT202406000200,STU000200,SCH049,2024-06-01,22,16,Family
ATT202406000201,STU000201,SCH030,2024-06-01,18,16,Other
ATT202406000202,STU000202,SCH003,2024-06-01,18,16,Medical
ATT202406000203,STU000203,SCH008,2024-06-01,20,17,Medical
ATT202406000204,STU000204,SCH011,2024-06-01,20,17,Medical
ATT202406000205,STU000205,SCH050,2024-06-01,21,18,Other
ATT202406000206,STU000206,SCH050,2024-06-01,18,15,Other
ATT202406000207,STU000207,SCH017,2024-06-01,18,14,Illness
ATT202406000208,STU000208,SCH016,2024-06-01,21,18,Family
ATT202406000209,STU000209,SCH011,2024-06-01,20,18,Medical
ATT202406000210,STU000210,SCH001,2024-06-01,19,15,Family
ATT202406000211,STU000211,SCH040,2024-06-01,22,20,Illness
ATT202406000212,STU000212,SCH014,2024-06-01,22,18,Family
ATT202406000213,STU000213,SCH002,2024-06-01,21,15,Illness
ATT202406000214,STU000214,SCH026,2024-06-01,18,15,Family
ATT202406000215,STU000215,SCH029,2024-06-01,21,17,Family
ATT202406000216,STU000216,SCH012,2024-06-01,21,19,Medical
ATT202406000217,STU000217,SCH001,2024-06-01,20,16,Other
ATT202406000218,STU000218,SCH037,2024-06-01,21,19,Illness
ATT202406000219,STU000219,SCH013,2024-06-01,22,19,Medical
ATT202406000220,STU000220,SCH008,2024-06-01,21,20,Unauthorised
ATT202406000221,STU000221,SCH040,2024-06-01,21,17,Medical
ATT202406000222,STU000222,SCH041,2024-06-01,22,19,Illness
ATT202406000223,STU000223,SCH019,2024-06-01,22,20,Medical
ATT202406000224,STU000224,SCH008,2024-06-01,22,18,Unauthorised
ATT202406000225,STU000225,SCH030,2024-06-01,20,18,Illness
ATT202406000226,STU000226,SCH013,2024-06-01,19,15,Other
ATT202406000227,STU000227,SCH043,2024-06-01,20,18,Unauthorised
ATT202406000228,STU000228,SCH003,2024-06-01,18,16,Other
ATT202406000229,STU000229,SCH026,2024-06-01,18,16,Unauthorised
ATT202406000230,STU000230,SCH039,2024-06-01,22,20,Medical
ATT202406000231,STU000231,SCH009,2024-06-01,19,14,Other
ATT202406000232,STU000232,SCH025,2024-06-01,21,17,Other
ATT202406000233,STU000233,SCH011,2024-06-01,18,15,Other
ATT202406000234,STU000234,SCH021,2024-06-01,18,15,Illness
ATT202406000235,STU000235,SCH005,2024-06-01,18,15,Other
ATT202406000236,STU000236,SCH022,2024-06-01,21,18,Family
ATT202406000237,STU000237,SCH040,2024-06-01,21,17,Unauthorised
ATT202406000238,STU000238,SCH018,2024-06-01,20,17,Other
ATT202406000239,STU000239,SCH031,2024-06-01,19,16,Illness
ATT202406000240,STU000240,SCH047,2024-06-01,19,17,Unauthorised
ATT202406000241,STU000241,SCH015,2024-06-01,20,17,Family
ATT202406000242,STU000242,SCH005,2024-06-01,21,17,Medical
ATT202406000243,STU000243,SCH006,2024-06-01,20,16,Medical
ATT202406000244,STU000244,SCH002,2024-06-01,19,16,Other
ATT202406000245,STU000245,SCH038,2024-06-01,18,15,Medical
ATT202406000246,STU000246,SCH045,2024-06-01,18,15,Other
ATT202406000247,STU000247,SCH050,2024-06-01,22,19,Medical
ATT202406000248,STU000248,SCH039,2024-06-01,19,17,Family
ATT202406000249,STU000249,SCH001,2024-06-01,22,17,Unauthorised
ATT202406000250,STU000250,SCH004,2024-06-01,22,19,Illness
ATT202406000251,STU000251,SCH032,2024-06-01,19,16,Family
ATT202406000252,STU000252,SCH047,2024-06-01,21,17,Family
ATT202406000253,STU000253,SCH014,2024-06-01,18,14,Medical
ATT202406000254,STU000254,SCH018,2024-06-01,18,15,Family
ATT202406000255,STU000255,SCH026,2024-06-01,21,19,Family
ATT202406000256,STU000256,SCH044,2024-06-01,20,17,Unauthorised
ATT202406000257,STU000257,SCH046,2024-06-01,21,19,Medical
ATT202406000258,STU000258,SCH034,2024-06-01,19,12,Illness
ATT202406000259,STU000259,SCH003,2024-06-01,19,17,Other
ATT202406000260,STU000260,SCH050,2024-06-01,22,18,Illness
ATT202406000261,STU000261,SCH009,2024-06-01,19,16,Other
ATT202406000262,STU000262,SCH045,2024-06-01,21,17,Family
ATT202406000263,STU000263,SCH026,2024-06-01,18,15,Unauthorised
ATT202406000264,STU000264,SCH008,2024-06-01,20,15,Medical
ATT202406000265,STU000265,SCH050,2024-06-01,22,17,Other
ATT202406000266,STU000266,SCH040,2024-06-01,22,19,Family
ATT202406000267,STU000267,SCH001,2024-06-01,20,17,Family
ATT202406000268,STU000268,SCH008,2024-06-01,19,17,Unauthorised
ATT202406000269,STU000269,SCH009,2024-06-01,21,17,Medical
ATT202406000270,STU000270,SCH018,2024-06-01,21,19,Family
ATT202406000271,STU000271,SCH027,2024-06-01,18,15,Other
ATT202406000272,STU000272,SCH041,2024-06-01,20,18,Medical
ATT202406000273,STU000273,SCH016,2024-06-01,19,17,Other
ATT202406000274,STU000274,SCH012,2024-06-01,21,18,Illness
ATT202406000275,STU000275,SCH050,2024-06-01,20,16,Other
ATT202406000276,STU000276,SCH039,2024-06-01,22,18,Unauthorised
ATT202406000277,STU000277,SCH041,2024-06-01,22,19,Family
ATT202406000278,STU000278,SCH039,2024-06-01,18,16,Illness
ATT202406000279,STU000279,SCH028,2024-06-01,21,17,Medical
ATT202406000280,STU000280,SCH028,2024-06-01,21,18,Unauthorised
ATT202406000281,STU000281,SCH040,2024-06-01,18,14,Medical
ATT202406000282,STU000282,SCH022,2024-06-01,19,15,Other
ATT202406000283,STU000283,SCH027,2024-06-01,22,18,Illness
ATT202406000284,STU000284,SCH020,2024-06-01,22,20,Unauthorised
ATT202406000285,STU000285,SCH046,2024-06-01,21,17,Medical
ATT202406000286,STU000286,SCH041,2024-06-01,20,17,Unauthorised
ATT202406000287,STU000287,SCH008,2024-06-01,19,17,Family
ATT202406000288,STU000288,SCH031,2024-06-01,21,18,Medical
ATT202406000289,STU000289,SCH033,2024-06-01,22,18,Illness
ATT202406000290,STU000290,SCH040,2024-06-01,20,18,Unauthorised
ATT202406000291,STU000291,SCH036,2024-06-01,22,19,Medical
ATT202406000292,STU000292,SCH044,2024-06-01,18,15,Medical
ATT202406000293,STU000293,SCH033,2024-06-01,22,17,Illness
ATT202406000294,STU000294,SCH012,2024-06-01,21,17,Illness
ATT202406000295,STU000295,SCH027,2024-06-01,19,17,Family
ATT202406000296,STU000296,SCH017,2024-06-01,20,17,Unauthorised
ATT202406000297,STU000297,SCH045,2024-06-01,18,14,Family
ATT202406000298,STU000298,SCH042,2024-06-01,21,16,Illness
ATT202406000299,STU000299,SCH033,2024-06-01,18,16,Unauthorised
ATT202406000300,STU000300,SCH017,2024-06-01,22,18,Medical
ATT202406000301,STU000301,SCH043,2024-06-01,20,17,Unauthorised
ATT202406000302,STU000302,SCH024,2024-06-01,21,18,Medical
ATT202406000303,STU000303,SCH010,2024-06-01,18,15,Medical
ATT202406000304,STU000304,SCH046,2024-06-01,19,16,Other
ATT202406000305,STU000305,SCH004,2024-06-01,22,19,Medical
ATT202406000306,STU000306,SCH046,2024-06-01,22,19,Family
ATT202406000307,STU000307,SCH010,2024-06-01,22,19,Family
ATT202406000308,STU000308,SCH005,2024-06-01,18,16,Other
ATT202406000309,STU000309,SCH026,2024-06-01,21,19,Unauthorised
ATT202406000310,STU000310,SCH025,2024-06-01,19,16,Family
ATT202406000311,STU000311,SCH012,2024-06-01,22,19,Unauthorised
ATT202406000312,STU000312,SCH022,2024-06-01,18,13,Medical
ATT202406000313,STU000313,SCH028,2024-06-01,19,15,Unauthorised
ATT202406000314,STU000314,SCH012,2024-06-01,19,15,Illness
ATT202406000315,STU000315,SCH046,2024-06-01,21,19,Medical
ATT202406000316,STU000316,SCH037,2024-06-01,20,17,Family
ATT202406000317,STU000317,SCH008,2024-06-01,18,15,Illness
ATT202406000318,STU000318,SCH026,2024-06-01,20,18,Illness
ATT202406000319,STU000319,SCH016,2024-06-01,19,18,Family
ATT202406000320,STU000320,SCH007,2024-06-01,22,19,Family
ATT202406000321,STU000321,SCH042,2024-06-01,21,18,Unauthorised
ATT202406000322,STU000322,SCH011,2024-06-01,19,16,Family
ATT202406000323,STU000323,SCH010,2024-06-01,20,17,Family
ATT202406000324,STU000324,SCH042,2024-06-01,21,16,Other
ATT202406000325,STU000325,SCH041,2024-06-01,18,15,Medical
ATT202406000326,STU000326,SCH023,2024-06-01,22,18,Unauthorised
ATT202406000327,STU000327,SCH017,2024-06-01,22,18,Illness
ATT202406000328,STU000328,SCH024,2024-06-01,21,17,Medical
ATT202406000329,STU000329,SCH023,2024-06-01,18,14,Unauthorised
ATT202406000330,STU000330,SCH031,2024-06-01,20,17,Unauthorised
ATT202406000331,STU000331,SCH025,2024-06-01,18,16,Medical
ATT202406000332,STU000332,SCH030,2024-06-01,18,15,Family
ATT202406000333,STU000333,SCH037,2024-06-01,22,19,Unauthorised
ATT202406000334,STU000334,SCH005,2024-06-01,22,20,Illness
ATT202406000335,STU000335,SCH041,2024-06-01,22,19,Medical
ATT202406000336,STU000336,SCH035,2024-06-01,20,17,Illness
ATT202406000337,STU000337,SCH011,2024-06-01,19,16,Family
ATT202406000338,STU000338,SCH043,2024-06-01,21,17,Illness
ATT202406000339,STU000339,SCH024,2024-06-01,18,14,Illness
ATT202406000340,STU000340,SCH025,2024-06-01,22,19,Family
ATT202406000341,STU000341,SCH007,2024-06-01,21,17,Other
ATT202406000342,STU000342,SCH025,2024-06-01,18,16,Illness
ATT202406000343,STU000343,SCH042,2024-06-01,20,16,Unauthorised
ATT202406000344,STU000344,SCH035,2024-06-01,22,17,Illness
ATT202406000345,STU000345,SCH010,2024-06-01,21,17,Other
ATT202406000346,STU000346,SCH021,2024-06-01,22,19,Illness
ATT202406000347,STU000347,SCH012,2024-06-01,18,15,Medical
ATT202406000348,STU000348,SCH031,2024-06-01,21,18,Unauthorised
ATT202406000349,STU000349,SCH038,2024-06-01,19,16,Other
ATT202406000350,STU000350,SCH033,2024-06-01,18,16,Other
ATT202406000351,STU000351,SCH040,2024-06-01,19,18,Illness
ATT202406000352,STU000352,SCH027,2024-06-01,19,14,Family
ATT202406000353,STU000353,SCH008,2024-06-01,18,15,Family
ATT202406000354,STU000354,SCH031,2024-06-01,22,19,Family
ATT202406000355,STU000355,SCH038,2024-06-01,22,19,Unauthorised
ATT202406000356,STU000356,SCH020,2024-06-01,21,17,Unauthorised
ATT202406000357,STU000357,SCH009,2024-06-01,18,16,Illness
ATT202406000358,STU000358,SCH014,2024-06-01,19,17,Illness
ATT202406000359,STU000359,SCH031,2024-06-01,18,16,Family
ATT202406000360,STU000360,SCH006,2024-06-01,18,17,Family
ATT202406000361,STU000361,SCH029,2024-06-01,20,17,Family
ATT202406000362,STU000362,SCH047,2024-06-01,19,17,Illness
ATT202406000363,STU000363,SCH013,2024-06-01,21,19,Unauthorised
ATT202406000364,STU000364,SCH039,2024-06-01,18,14,Medical
ATT202406000365,STU000365,SCH010,2024-06-01,19,17,Other
ATT202406000366,STU000366,SCH038,2024-06-01,18,16,Other
ATT202406000367,STU000367,SCH047,2024-06-01,22,20,Unauthorised
ATT202406000368,STU000368,SCH022,2024-06-01,21,16,Other
ATT202406000369,STU000369,SCH047,2024-06-01,18,14,Family
ATT202406000370,STU000370,SCH026,2024-06-01,19,16,Medical
ATT202406000371,STU000371,SCH036,2024-06-01,21,19,Unauthorised
ATT202406000372,STU000372,SCH002,2024-06-01,22,16,Other
ATT202406000373,STU000373,SCH025,2024-06-01,19,17,Family
ATT202406000374,STU000374,SCH003,2024-06-01,21,19,Unauthorised
ATT202406000375,STU000375,SCH019,2024-06-01,18,16,Family
ATT202406000376,STU000376,SCH019,2024-06-01,19,16,Other
ATT202406000377,STU000377,SCH008,2024-06-01,18,16,Family
ATT202406000378,STU000378,SCH034,2024-06-01,18,15,Medical
ATT202406000379,STU000379,SCH047,2024-06-01,22,20,Unauthorised
ATT202406000380,STU000380,SCH049,2024-06-01,22,19,Illness
ATT202406000381,STU000381,SCH036,2024-06-01,19,16,Other
ATT202406000382,STU000382,SCH004,2024-06-01,20,18,Family
ATT202406000383,STU000383,SCH047,2024-06-01,21,18,Unauthorised
ATT202406000384,STU000384,SCH032,2024-06-01,22,19,Medical
ATT202406000385,STU000385,SCH023,2024-06-01,19,15,Illness
ATT202406000386,STU000386,SCH011,2024-06-01,19,16,Medical
ATT202406000387,STU000387,SCH027,2024-06-01,22,20,Other
ATT202406000388,STU000388,SCH032,2024-06-01,22,17,Other
ATT202406000389,STU000389,SCH026,2024-06-01,21,19,Unauthorised
ATT202406000390,STU000390,SCH032,2024-06-01,18,15,Medical
ATT202406000391,STU000391,SCH024,2024-06-01,22,17,Unauthorised
ATT202406000392,STU000392,SCH036,2024-06-01,21,17,Medical
ATT202406000393,STU000393,SCH005,2024-06-01,21,18,Other
ATT202406000394,STU000394,SCH032,2024-06-01,20,17,Family
ATT202406000395,STU000395,SCH023,2024-06-01,21,16,Illness
ATT202406000396,STU000396,SCH037,2024-06-01,21,18,Medical
ATT202406000397,STU000397,SCH047,2024-06-01,21,18,Unauthorised
ATT202406000398,STU000398,SCH034,2024-06-01,19,16,Unauthorised
ATT202406000399,STU000399,SCH036,2024-06-01,20,17,Unauthorised
ATT202406000400,STU000400,SCH022,2024-06-01,22,19,Illness
ATT202406000401,STU000401,SCH012,2024-06-01,18,15,Illness
ATT202406000402,STU000402,SCH037,2024-06-01,19,17,Medical
ATT202406000403,STU000403,SCH028,2024-06-01,18,15,Medical
ATT202406000404,STU000404,SCH026,2024-06-01,18,15,Unauthorised
ATT202406000405,STU000405,SCH020,2024-06-01,22,19,Family
ATT202406000406,STU000406,SCH029,2024-06-01,22,18,Medical
ATT202406000407,STU000407,SCH034,2024-06-01,20,13,Unauthorised
ATT202406000408,STU000408,SCH050,2024-06-01,20,16,Illness
ATT202406000409,STU000409,SCH005,2024-06-01,21,17,Unauthorised
ATT202406000410,STU000410,SCH008,2024-06-01,18,15,Family
ATT202406000411,STU000411,SCH008,2024-06-01,20,18,Unauthorised
ATT202406000412,STU000412,SCH036,2024-06-01,21,17,Unauthorised
ATT202406000413,STU000413,SCH016,2024-06-01,18,16,Illness
ATT202406000414,STU000414,SCH021,2024-06-01,18,14,Family
ATT202406000415,STU000415,SCH009,2024-06-01,21,18,Medical
ATT202406000416,STU000416,SCH049,2024-06-01,22,18,Other
ATT202406000417,STU000417,SCH022,2024-06-01,22,18,Unauthorised
ATT202406000418,STU000418,SCH032,2024-06-01,20,17,Illness
ATT202406000419,STU000419,SCH039,2024-06-01,19,17,Other
ATT202406000420,STU000420,SCH046,2024-06-01,22,18,Illness
ATT202406000421,STU000421,SCH023,2024-06-01,21,18,Family
ATT202406000422,STU000422,SCH032,2024-06-01,20,17,Unauthorised
