attendance_id,student_id,school_id,attendance_month,possible_days,attended_days,absence_reason
ATT202507000261,STU000261,SCH010,2025-07-01,15,13,Medical
ATT202507000262,STU000262,SCH042,2025-07-01,18,15,Family
ATT202507000263,STU000263,SCH026,2025-07-01,14,11,Other
ATT202507000264,STU000264,SCH008,2025-07-01,18,14,Other
ATT202507000265,STU000265,SCH022,2025-07-01,15,11,Unauthorised
ATT202507000266,STU000266,SCH040,2025-07-01,18,15,Medical
ATT202507000268,STU000268,SCH008,2025-07-01,17,15,Medical
ATT202507000269,STU000269,SCH009,2025-07-01,14,12,Medical
ATT202507000270,STU000270,SCH043,2025-07-01,15,13,Medical
ATT202507000271,STU000271,SCH027,2025-07-01,16,14,Illness
ATT202507000272,STU000272,SCH041,2025-07-01,15,13,Illness
ATT202507000273,STU000273,SCH031,2025-07-01,15,12,Medical
ATT202507000274,STU000274,SCH034,2025-07-01,18,15,Other
ATT202507000275,STU000275,SCH045,2025-07-01,18,14,Illness
ATT202507000276,STU000276,SCH039,2025-07-01,18,14,Unauthorised
ATT202507000277,STU000277,SCH041,2025-07-01,18,15,Unauthorised
ATT202507000278,STU000278,SCH039,2025-07-01,17,15,Other
ATT202507000279,STU000279,SCH028,2025-07-01,18,16,Illness
ATT202507000280,STU000280,SCH028,2025-07-01,15,13,Illness
ATT202507000281,STU000281,SCH040,2025-07-01,16,12,Family
ATT202507000282,STU000282,SCH001,2025-07-01,18,15,Illness
ATT202507000283,STU000283,SCH046,2025-07-01,14,11,Other
ATT202507000284,STU000284,SCH020,2025-07-01,15,13,Other
ATT202507000285,STU000285,SCH046,2025-07-01,17,15,Medical
ATT202507000286,STU000286,SCH041,2025-07-01,18,16,Unauthorised
ATT202507000287,STU000287,SCH008,2025-07-01,18,15,Illness
ATT202507000288,STU000288,SCH031,2025-07-01,16,13,Unauthorised
ATT202507000289,STU000289,SCH033,2025-07-01,18,16,Illness
ATT202507000290,STU000290,SCH040,2025-07-01,17,14,Family
ATT202507000291,STU000291,SCH036,2025-07-01,18,15,Family
ATT202507000292,STU000292,SCH046,2025-07-01,16,13,Medical
ATT202507000293,STU000293,SCH033,2025-07-01,16,13,Unauthorised
ATT202507000294,STU000294,SCH012,2025-07-01,18,15,Illness
ATT202507000295,STU000295,SCH049,2025-07-01,17,14,Illness
ATT202507000296,STU000296,SCH017,2025-07-01,17,14,Unauthorised
ATT202507000297,STU000297,SCH045,2025-07-01,15,12,Medical
ATT202507000299,STU000299,SCH033,2025-07-01,15,13,Unauthorised
ATT202507000300,STU000300,SCH017,2025-07-01,16,14,Family
ATT202507000301,STU000301,SCH043,2025-07-01,14,13,Other
ATT202507000302,STU000302,SCH024,2025-07-01,15,12,Medical
ATT202507000303,STU000303,SCH010,2025-07-01,16,13,Family
ATT202507000304,STU000304,SCH046,2025-07-01,17,14,Illness
ATT202507000305,STU000305,SCH004,2025-07-01,17,14,Family
ATT202507000306,STU000306,SCH046,2025-07-01,17,14,Other
ATT202507000307,STU000307,SCH010,2025-07-01,14,12,Family
ATT202507000308,STU000308,SCH005,2025-07-01,17,15,Medical
ATT202507000309,STU000309,SCH026,2025-07-01,16,14,Family
ATT202507000310,STU000310,SCH025,2025-07-01,15,14,Illness
ATT202507000311,STU000311,SCH024,2025-07-01,17,13,Illness
ATT202507000313,STU000313,SCH028,2025-07-01,17,14,Illness
ATT202507000314,STU000314,SCH012,2025-07-01,16,14,Family
ATT202507000315,STU000315,SCH046,2025-07-01,15,13,Other
ATT202507000316,STU000316,SCH037,2025-07-01,14,12,Family
ATT202507000317,STU000317,SCH008,2025-07-01,16,14,Illness
ATT202507000318,STU000318,SCH026,2025-07-01,14,13,Other
ATT202507000319,STU000319,SCH016,2025-07-01,18,16,Other
ATT202507000320,STU000320,SCH007,2025-07-01,15,13,Family
ATT202507000322,STU000322,SCH011,2025-07-01,18,15,Medical
ATT202507000323,STU000323,SCH010,2025-07-01,16,14,Medical
ATT202507000324,STU000324,SCH042,2025-07-01,18,15,Family
ATT202507000325,STU000325,SCH041,2025-07-01,17,14,Other
ATT202507000326,STU000326,SCH023,2025-07-01,18,15,Other
ATT202507000327,STU000327,SCH017,2025-07-01,17,13,Other
ATT202507000328,STU000328,SCH024,2025-07-01,17,13,Illness
ATT202507000329,STU000329,SCH023,2025-07-01,14,12,Unauthorised
ATT202507000330,STU000330,SCH031,2025-07-01,17,14,Other
ATT202507000331,STU000331,SCH025,2025-07-01,16,13,Family
ATT202507000332,STU000332,SCH030,2025-07-01,15,13,Medical
ATT202507000333,STU000333,SCH009,2025-07-01,14,12,Illness
ATT202507000334,STU000334,SCH005,2025-07-01,14,12,Unauthorised
ATT202507000335,STU000335,SCH009,2025-07-01,15,13,Other
ATT202507000336,STU000336,SCH035,2025-07-01,14,12,Family
ATT202507000337,STU000337,SCH011,2025-07-01,17,14,Family
ATT202507000338,STU000338,SCH043,2025-07-01,14,12,Illness
ATT202507000340,STU000340,SCH025,2025-07-01,16,14,Illness
ATT202507000341,STU000341,SCH007,2025-07-01,17,14,Illness
ATT202507000342,STU000342,SCH025,2025-07-01,14,13,Family
ATT202507000343,STU000343,SCH042,2025-07-01,14,10,Illness
ATT202507000344,STU000344,SCH035,2025-07-01,16,13,Other
ATT202507000345,STU000345,SCH010,2025-07-01,17,12,Medical
ATT202507000346,STU000346,SCH034,2025-07-01,15,12,Illness
ATT202507000347,STU000347,SCH046,2025-07-01,18,13,Family
ATT202507000348,STU000348,SCH031,2025-07-01,17,13,Other
ATT202507000349,STU000349,SCH021,2025-07-01,14,11,Family
ATT202507000350,STU000350,SCH033,2025-07-01,15,13,Illness
ATT202507000351,STU000351,SCH040,2025-07-01,16,13,Illness
ATT202507000352,STU000352,SCH022,2025-07-01,17,12,Illness
ATT202507000355,STU000355,SCH023,2025-07-01,14,11,Family
ATT202507000356,STU000356,SCH020,2025-07-01,15,12,Family
ATT202507000357,STU000357,SCH009,2025-07-01,18,16,Other
ATT202507000358,STU000358,SCH014,2025-07-01,15,13,Illness
ATT202507000359,STU000359,SCH031,2025-07-01,14,12,Illness
ATT202507000360,STU000360,SCH012,2025-07-01,15,13,Illness
ATT202507000361,STU000361,SCH029,2025-07-01,18,15,Illness
ATT202507000362,STU000362,SCH047,2025-07-01,18,16,Medical
ATT202507000363,STU000363,SCH031,2025-07-01,16,13,Medical
ATT202507000364,STU000364,SCH039,2025-07-01,14,12,Unauthorised
ATT202507000365,STU000365,SCH010,2025-07-01,17,15,Other
ATT202507000366,STU000366,SCH038,2025-07-01,16,14,Unauthorised
ATT202507000367,STU000367,SCH047,2025-07-01,18,16,Other
ATT202507000369,STU000369,SCH032,2025-07-01,15,12,Medical
ATT202507000370,STU000370,SCH026,2025-07-01,18,15,Medical
ATT202507000371,STU000371,SCH036,2025-07-01,15,14,Other
ATT202507000373,STU000373,SCH025,2025-07-01,18,15,Unauthorised
ATT202507000374,STU000374,SCH003,2025-07-01,16,14,Illness
ATT202507000375,STU000375,SCH019,2025-07-01,16,14,Unauthorised
ATT202507000376,STU000376,SCH019,2025-07-01,14,12,Other
ATT202507000377,STU000377,SCH008,2025-07-01,17,15,Medical
ATT202507000379,STU000379,SCH047,2025-07-01,17,14,Unauthorised
ATT202507000380,STU000380,SCH049,2025-07-01,17,14,Medical
ATT202507000381,STU000381,SCH036,2025-07-01,18,16,Other
ATT202507000382,STU000382,SCH004,2025-07-01,16,15,Medical
ATT202507000383,STU000383,SCH029,2025-07-01,15,13,Unauthorised
ATT202507000384,STU000384,SCH017,2025-07-01,14,11,Unauthorised
ATT202507000385,STU000385,SCH023,2025-07-01,17,14,Unauthorised
ATT202507000386,STU000386,SCH011,2025-07-01,16,14,Unauthorised
ATT202507000388,STU000388,SCH024,2025-07-01,17,12,Illness
ATT202507000389,STU000389,SCH026,2025-07-01,14,12,Medical
ATT202507000390,STU000390,SCH032,2025-07-01,18,14,Other
ATT202507000392,STU000392,SCH036,2025-07-01,18,16,Medical
ATT202507000393,STU000393,SCH005,2025-07-01,15,13,Medical
ATT202507000394,STU000394,SCH032,2025-07-01,14,12,Medical
ATT202507000395,STU000395,SCH023,2025-07-01,15,12,Other
ATT202507000396,STU000396,SCH037,2025-07-01,15,12,Unauthorised
ATT202507000397,STU000397,SCH047,2025-07-01,17,14,Family
ATT202507000398,STU000398,SCH034,2025-07-01,18,14,Other
ATT202507000399,STU000399,SCH036,2025-07-01,15,12,Illness
ATT202507000400,STU000400,SCH022,2025-07-01,16,13,Other
ATT202507000401,STU000401,SCH012,2025-07-01,14,11,Illness
ATT202507000402,STU000402,SCH037,2025-07-01,16,14,Unauthorised
ATT202507000403,STU000403,SCH028,2025-07-01,15,12,Illness
ATT202507000404,STU000404,SCH026,2025-07-01,17,14,Family
ATT202507000405,STU000405,SCH020,2025-07-01,16,14,Medical
ATT202507000406,STU000406,SCH029,2025-07-01,18,16,Family
ATT202507000408,STU000408,SCH021,2025-07-01,18,15,Other
ATT202507000409,STU000409,SCH023,2025-07-01,16,13,Family
ATT202507000410,STU000410,SCH008,2025-07-01,17,13,Unauthorised
ATT202507000411,STU000411,SCH008,2025-07-01,17,14,Unauthorised
ATT202507000412,STU000412,SCH036,2025-07-01,17,14,Unauthorised
ATT202507000413,STU000413,SCH016,2025-07-01,18,16,Family
ATT202507000414,STU000414,SCH021,2025-07-01,17,14,Medical
ATT202507000415,STU000415,SCH009,2025-07-01,15,13,Illness
ATT202507000416,STU000416,SCH049,2025-07-01,16,12,Other
ATT202507000418,STU000418,SCH032,2025-07-01,17,14,Medical
ATT202507000419,STU000419,SCH039,2025-07-01,14,12,Unauthorised
ATT202507000420,STU000420,SCH046,2025-07-01,15,14,Medical
ATT202507000421,STU000421,SCH023,2025-07-01,15,13,Medical
ATT202507000422,STU000422,SCH010,2025-07-01,16,12,Unauthorised
ATT202507000425,STU000425,SCH034,2025-07-01,14,11,Other
ATT202507000426,STU000426,SCH027,2025-07-01,16,14,Illness
ATT202507000427,STU000427,SCH036,2025-07-01,14,12,Family
ATT202507000428,STU000428,SCH010,2025-07-01,17,15,Illness
ATT202507000429,STU000429,SCH019,2025-07-01,18,16,Other
ATT202507000430,STU000430,SCH021,2025-07-01,17,14,Illness
ATT202507000431,STU000431,SCH014,2025-07-01,15,13,Illness
ATT202507000432,STU000432,SCH018,2025-07-01,18,16,Unauthorised
ATT202507000433,STU000433,SCH035,2025-07-01,16,12,Illness
ATT202507000434,STU000434,SCH020,2025-07-01,15,12,Other
ATT202507000435,STU000435,SCH042,2025-07-01,17,13,Illness
ATT202507000437,STU000437,SCH028,2025-07-01,14,13,Illness
ATT202507000438,STU000438,SCH034,2025-07-01,15,12,Illness
ATT202507000439,STU000439,SCH043,2025-07-01,17,14,Family
ATT202507000440,STU000440,SCH007,2025-07-01,16,14,Family
ATT202507000441,STU000441,SCH008,2025-07-01,18,15,Unauthorised
ATT202507000442,STU000442,SCH031,2025-07-01,16,13,Other
ATT202507000443,STU000443,SCH019,2025-07-01,16,13,Family
ATT202507000444,STU000444,SCH047,2025-07-01,14,12,Medical
ATT202507000445,STU000445,SCH030,2025-07-01,16,14,Medical
ATT202507000446,STU000446,SCH048,2025-07-01,14,11,Family
ATT202507000449,STU000449,SCH046,2025-07-01,16,14,Unauthorised
ATT202507000450,STU000450,SCH001,2025-07-01,15,12,Other
ATT202507000451,STU000451,SCH046,2025-07-01,17,15,Medical
ATT202507000452,STU000452,SCH007,2025-07-01,18,15,Unauthorised
ATT202507000453,STU000453,SCH041,2025-07-01,16,14,Family
ATT202507000454,STU000454,SCH014,2025-07-01,15,12,Illness
ATT202507000455,STU000455,SCH017,2025-07-01,15,12,Unauthorised
ATT202507000457,STU000457,SCH044,2025-07-01,17,14,Illness
ATT202507000458,STU000458,SCH042,2025-07-01,18,15,Illness
ATT202507000459,STU000459,SCH004,2025-07-01,17,15,Other
ATT202507000460,STU000460,SCH037,2025-07-01,15,14,Other
ATT202507000461,STU000461,SCH014,2025-07-01,15,12,Family
ATT202507000462,STU000462,SCH033,2025-07-01,15,13,Illness
ATT202507000464,STU000464,SCH012,2025-07-01,17,15,Family
ATT202507000465,STU000465,SCH021,2025-07-01,18,14,Medical
ATT202507000467,STU000467,SCH043,2025-07-01,15,13,Family
ATT202507000468,STU000468,SCH023,2025-07-01,14,12,Medical
ATT202507000469,STU000469,SCH021,2025-07-01,18,15,Illness
ATT202507000470,STU000470,SCH025,2025-07-01,16,13,Family
ATT202507000471,STU000471,SCH046,2025-07-01,14,12,Unauthorised
ATT202507000472,STU000472,SCH046,2025-07-01,17,13,Other
ATT202507000473,STU000473,SCH009,2025-07-01,15,13,Illness
ATT202507000474,STU000474,SCH031,2025-07-01,17,12,Medical
ATT202507000475,STU000475,SCH038,2025-07-01,16,15,Illness
