student_id,school_id,year_level,gender,enrolment_date,status
STU006870,SCH046,8,Male,2020-05-18,Active
STU006921,SCH021,10,Female,2020-08-24,Active
STU006926,SCH035,10,Male,2023-07-27,Active
STU007078,SCH044,9,Male,2020-07-18,Active
STU007090,SCH012,10,Male,2020-08-27,Active
STU007301,SCH046,7,Male,2020-03-27,Active
STU007405,SCH043,9,Female,2019-03-24,Active
STU007443,SCH035,9,Male,2019-01-03,Active
STU007450,SCH045,7,Female,2022-09-21,Active
STU007594,SCH031,7,Female,2022-07-30,Active
STU007672,SCH027,8,Male,2022-05-27,Active
STU007674,SCH027,9,Female,2021-08-31,Active
STU007683,SCH023,9,Male,2018-07-03,Active
STU007712,SCH044,8,Female,2022-12-31,Active
STU007724,SCH009,9,Female,2019-06-17,Active
STU007776,SCH043,10,Female,2019-12-08,Active
STU007783,SCH035,7,Male,2021-09-02,Active
STU007802,SCH023,10,Female,2021-12-31,Active
STU007812,SCH031,10,Male,2021-06-14,Active
STU007865,SCH029,9,Female,2023-01-02,Active
STU007920,SCH044,10,Male,2020-03-06,Active
STU007963,SCH010,7,Female,2019-11-11,Active
STU007988,SCH043,10,Male,2021-07-07,Active
STU008004,SCH023,9,Male,2023-03-25,Active
STU008095,SCH010,9,Male,2019-04-07,Active
STU008107,SCH035,10,Female,2020-04-30,Active
STU008131,SCH035,10,Female,2020-11-17,Active
STU008179,SCH031,8,Male,2023-01-02,Active
STU008295,SCH043,8,Female,2019-10-21,Active
STU008321,SCH023,8,Male,2018-11-11,Active
STU008328,SCH046,9,Female,2021-11-04,Active
STU008375,SCH031,7,Female,2022-08-31,Active
STU008433,SCH043,10,Female,2020-07-12,Active
STU008463,SCH012,9,Female,2023-09-23,Active
STU008590,SCH031,7,Male,2020-02-23,Active
STU008593,SCH035,10,Male,2020-07-23,Active
STU008615,SCH021,7,Female,2018-06-17,Active
STU008844,SCH009,8,Female,2018-06-23,Active
STU008993,SCH031,7,Male,2022-12-04,Active
STU009056,SCH012,7,Female,2022-01-28,Active
STU009069,SCH009,9,Female,2021-02-07,Active
STU009103,SCH045,9,Female,2022-01-24,Active
STU009142,SCH012,7,Male,2020-10-12,Active
STU009219,SCH009,9,Male,2019-08-14,Active
STU009221,SCH010,8,Male,2023-12-12,Active
STU009306,SCH010,7,Female,2023-02-28,Active
STU009351,SCH009,9,Male,2020-12-24,Active
STU009413,SCH027,7,Female,2021-03-21,Active
STU009435,SCH043,7,Male,2022-12-31,Active
STU009652,SCH043,9,Female,2020-06-28,Active
STU009685,SCH021,9,Male,2022-12-08,Active
STU009695,SCH023,8,Female,2023-09-03,Active
STU009725,SCH012,9,Female,2019-06-10,Active
STU009757,SCH032,8,Female,2022-07-02,Active
STU009854,SCH032,10,Female,2019-09-17,Active
STU009946,SCH043,9,Female,2022-03-10,Active
STU010014,SCH023,7,Male,2024-02-01,Active
STU010054,SCH035,8,Male,2024-04-01,Active
STU010098,SCH009,9,Male,2024-05-01,Active
STU010262,SCH023,8,Female,2024-12-01,Active
STU010382,SCH012,8,Female,2025-01-01,Active
STU010385,SCH031,10,Female,2025-01-01,Active
STU010427,SCH029,10,Male,2025-01-01,Active
STU010451,SCH027,8,Female,2025-01-01,Active
STU010637,SCH046,7,Female,2025-01-01,Active
STU010719,SCH021,7,Male,2025-01-01,Active
STU010745,SCH010,10,Female,2025-02-01,Active
STU010786,SCH023,8,Female,2025-04-01,Active
STU010795,SCH029,9,Female,2025-04-01,Active
STU002807,SCH004,3,Male,2023-07-29,Active
STU004751,SCH031,5,Male,2019-11-30,Active
STU004368,SCH009,7,Female,2023-06-16,Active
STU009742,SCH016,3,Female,2023-04-01,Active
STU001723,SCH011,4,Female,2019-04-21,Active
STU007829,SCH015,6,Male,2021-02-28,Active
STU008384,SCH021,9,Female,2023-04-08,Active
STU003160,SCH016,5,Male,2020-04-12,Active
STU003103,SCH008,3,Male,2020-11-21,Active
STU010634,SCH029,9,Non-specified,2025-01-01,Active
STU001906,SCH047,4,Male,2018-10-01,Active
STU003669,SCH016,3,Male,2021-10-04,Active
STU000018,SCH008,6,Female,2021-10-22,Active
STU000870,SCH010,1,Male,2021-12-13,Active
STU007465,SCH012,7,Female,2019-02-20,Active
STU009442,SCH017,12,Male,2020-10-12,Active
STU005823,SCH026,1,Male,2018-04-26,Active
STU010806,SCH047,0,Female,2025-05-01,Active
STU000799,SCH005,6,Male,2020-07-12,Left
STU008658,SCH021,7,Female,2022-12-20,Left
STU002331,SCH006,6,Female,2022-07-24,Left
STU005470,SCH008,4,Male,2022-08-20,Left
STU001184,SCH021,8,Male,2022-09-21,Left
STU004042,SCH025,1,Female,2020-04-20,Left
STU010647,SCH023,7,Female,2025-01-01,Left
STU009544,SCH008,2,Male,2020-02-06,Left
STU009018,SCH017,11,Female,2023-09-17,Left
STU005441,SCH032,10,Female,2021-08-18,Left
STU010851,SCH005,0,Female,2025-07-01,Active
STU010852,SCH012,9,Female,2025-07-01,Active
STU010853,SCH005,0,Male,2025-07-01,Active
STU010854,SCH011,0,Female,2025-07-01,Active
STU010855,SCH031,11,Male,2025-07-01,Active
STU010856,SCH043,7,Male,2025-07-01,Active
STU010857,SCH014,0,Male,2025-07-01,Active
STU010858,SCH011,0,Female,2025-07-01,Active
STU010859,SCH047,0,Male,2025-07-01,Active
STU010860,SCH047,0,Male,2025-07-01,Active
STU010861,SCH006,0,Female,2025-07-01,Active
STU010862,SCH009,9,Female,2025-07-01,Active
STU010863,SCH024,12,Male,2025-07-01,Active
STU010864,SCH010,0,Male,2025-07-01,Active
STU010865,SCH028,0,Male,2025-07-01,Active
STU010866,SCH010,7,Female,2025-07-01,Active
STU010867,SCH028,4,Male,2025-07-01,Active
STU010868,SCH028,2,Female,2025-07-01,Active
STU010869,SCH004,5,Male,2025-07-01,Active
STU010870,SCH004,5,Male,2025-07-01,Active
STU010871,SCH033,0,Non-specified,2025-07-01,Active
STU010872,SCH040,3,Female,2025-07-01,Active
STU010873,SCH010,12,Female,2025-07-01,Active
STU010874,SCH027,8,Male,2025-07-01,Active
STU010875,SCH021,1,Male,2025-07-01,Active
