assessment_id,student_id,school_id,assessment_year,domain,score,proficiency_band
ASM2024NUM000014,STU000014,SCH029,2024,Numeracy,364,Low
ASM2024WRI000014,STU000014,SCH029,2024,Writing,368,Low
ASM2024REA000015,STU000015,SCH006,2024,Reading,420,Medium
ASM2024NUM000015,STU000015,SCH006,2024,Numeracy,472,Medium
ASM2024WRI000015,STU000015,SCH006,2024,Writing,537,Medium
ASM2024REA000016,STU000016,SCH005,2024,Reading,421,Medium
ASM2024NUM000016,STU000016,SCH005,2024,Numeracy,327,Low
ASM2024WRI000016,STU000016,SCH005,2024,Writing,404,Medium
ASM2024REA000017,STU000017,SCH034,2024,Reading,408,Medium
ASM2024NUM000017,STU000017,SCH034,2024,Numeracy,425,Medium
ASM2024WRI000017,STU000017,SCH034,2024,Writing,431,Medium
ASM2024REA000018,STU000018,SCH025,2024,Reading,481,Medium
ASM2024NUM000018,STU000018,SCH025,2024,Numeracy,478,Medium
ASM2024WRI000018,STU000018,SCH025,2024,Writing,500,Medium
ASM2024REA000019,STU000019,SCH005,2024,Reading,444,Medium
ASM2024NUM000019,STU000019,SCH005,2024,Numeracy,393,Low
ASM2024WRI000019,STU000019,SCH005,2024,Writing,429,Medium
ASM2024REA000020,STU000020,SCH027,2024,Reading,494,Medium
ASM2024NUM000020,STU000020,SCH027,2024,Numeracy,487,Medium
ASM2024WRI000020,STU000020,SCH027,2024,Writing,475,Medium
ASM2024REA000021,STU000021,SCH002,2024,Reading,438,Medium
ASM2024NUM000021,STU000021,SCH002,2024,Numeracy,410,Medium
ASM2024WRI000021,STU000021,SCH002,2024,Writing,388,Low
ASM2024REA000022,STU000022,SCH041,2024,Reading,495,Medium
ASM2024NUM000022,STU000022,SCH041,2024,Numeracy,448,Medium
ASM2024WRI000022,STU000022,SCH041,2024,Writing,458,Medium
ASM2024REA000023,STU000023,SCH027,2024,Reading,429,Medium
ASM2024NUM000023,STU000023,SCH027,2024,Numeracy,402,Medium
ASM2024WRI000023,STU000023,SCH027,2024,Writing,435,Medium
ASM2024REA000024,STU000024,SCH032,2024,Reading,502,Medium
ASM2024NUM000024,STU000024,SCH032,2024,Numeracy,442,Medium
ASM2024WRI000024,STU000024,SCH032,2024,Writing,417,Medium
ASM2024REA000025,STU000025,SCH020,2024,Reading,309,Low
ASM2024NUM000025,STU000025,SCH020,2024,Numeracy,280,Low
ASM2024WRI000025,STU000025,SCH020,2024,Writing,339,Low
ASM2024REA000026,STU000026,SCH036,2024,Reading,464,Medium
ASM2024NUM000026,STU000026,SCH036,2024,Numeracy,446,Medium
ASM2024WRI000026,STU000026,SCH036,2024,Writing,515,Medium
ASM2024REA000027,STU000027,SCH023,2024,Reading,381,Low
ASM2024NUM000027,STU000027,SCH023,2024,Numeracy,486,Medium
ASM2024WRI000027,STU000027,SCH023,2024,Writing,512,Medium
ASM2024REA000028,STU000028,SCH005,2024,Reading,488,Medium
ASM2024NUM000028,STU000028,SCH005,2024,Numeracy,365,Low
ASM2024WRI000028,STU000028,SCH005,2024,Writing,395,Low
ASM2024REA000029,STU000029,SCH024,2024,Reading,359,Low
ASM2024NUM000029,STU000029,SCH024,2024,Numeracy,400,Medium
ASM2024WRI000029,STU000029,SCH024,2024,Writing,358,Low
ASM2024REA000030,STU000030,SCH028,2024,Reading,386,Low
ASM2024NUM000030,STU000030,SCH028,2024,Numeracy,389,Low
ASM2024WRI000030,STU000030,SCH028,2024,Writing,407,Medium
ASM2024REA000031,STU000031,SCH021,2024,Reading,382,Low
ASM2024NUM000031,STU000031,SCH021,2024,Numeracy,418,Medium
ASM2024WRI000031,STU000031,SCH021,2024,Writing,395,Low
ASM2024REA000032,STU000032,SCH014,2024,Reading,445,Medium
ASM2024NUM000032,STU000032,SCH014,2024,Numeracy,420,Medium
ASM2024WRI000032,STU000032,SCH014,2024,Writing,399,Low
ASM2024REA000033,STU000033,SCH040,2024,Reading,434,Medium
ASM2024NUM000033,STU000033,SCH040,2024,Numeracy,426,Medium
ASM2024WRI000033,STU000033,SCH040,2024,Writing,404,Medium
ASM2024REA000034,STU000034,SCH009,2024,Reading,373,Low
ASM2024NUM000034,STU000034,SCH009,2024,Numeracy,317,Low
ASM2024WRI000034,STU000034,SCH009,2024,Writing,404,Medium
ASM2024REA000035,STU000035,SCH011,2024,Reading,432,Medium
ASM2024NUM000035,STU000035,SCH011,2024,Numeracy,361,Low
ASM2024WRI000035,STU000035,SCH011,2024,Writing,387,Low
ASM2024REA000036,STU000036,SCH029,2024,Reading,442,Medium
ASM2024NUM000036,STU000036,SCH029,2024,Numeracy,379,Low
ASM2024WRI000036,STU000036,SCH029,2024,Writing,448,Medium
ASM2024REA000037,STU000037,SCH036,2024,Reading,433,Medium
ASM2024NUM000037,STU000037,SCH036,2024,Numeracy,317,Low
ASM2024WRI000037,STU000037,SCH036,2024,Writing,330,Low
ASM2024REA000038,STU000038,SCH008,2024,Reading,419,Medium
ASM2024NUM000038,STU000038,SCH008,2024,Numeracy,432,Medium
ASM2024WRI000038,STU000038,SCH008,2024,Writing,413,Medium
ASM2024REA000039,STU000039,SCH014,2024,Reading,342,Low
ASM2024NUM000039,STU000039,SCH014,2024,Numeracy,354,Low
ASM2024WRI000039,STU000039,SCH014,2024,Writing,347,Low
ASM2024REA000040,STU000040,SCH008,2024,Reading,396,Low
ASM2024NUM000040,STU000040,SCH008,2024,Numeracy,428,Medium
ASM2024WRI000040,STU000040,SCH008,2024,Writing,371,Low
ASM2024REA000041,STU000041,SCH013,2024,Reading,488,Medium
ASM2024NUM000041,STU000041,SCH013,2024,Numeracy,424,Medium
ASM2024WRI000041,STU000041,SCH013,2024,Writing,449,Medium
ASM2024REA000042,STU000042,SCH049,2024,Reading,401,Medium
ASM2024NUM000042,STU000042,SCH049,2024,Numeracy,405,Medium
ASM2024WRI000042,STU000042,SCH049,2024,Writing,434,Medium
ASM2024REA000043,STU000043,SCH038,2024,Reading,557,High
ASM2024NUM000043,STU000043,SCH038,2024,Numeracy,475,Medium
ASM2024WRI000043,STU000043,SCH038,2024,Writing,486,Medium
ASM2024REA000045,STU000045,SCH009,2024,Reading,325,Low
ASM2024NUM000045,STU000045,SCH009,2024,Numeracy,415,Medium
ASM2024WRI000045,STU000045,SCH009,2024,Writing,311,Low
ASM2024REA000046,STU000046,SCH045,2024,Reading,435,Medium
ASM2024NUM000046,STU000046,SCH045,2024,Numeracy,452,Medium
ASM2024WRI000046,STU000046,SCH045,2024,Writing,396,Low
ASM2024REA000047,STU000047,SCH029,2024,Reading,371,Low
ASM2024NUM000047,STU000047,SCH029,2024,Numeracy,411,Medium
ASM2024WRI000047,STU000047,SCH029,2024,Writing,397,Low
ASM2024REA000048,STU000048,SCH022,2024,Reading,568,High
ASM2024NUM000048,STU000048,SCH022,2024,Numeracy,531,Medium
ASM2024WRI000048,STU000048,SCH022,2024,Writing,476,Medium
ASM2024REA000049,STU000049,SCH037,2024,Reading,404,Medium
ASM2024NUM000049,STU000049,SCH037,2024,Numeracy,416,Medium
ASM2024WRI000049,STU000049,SCH037,2024,Writing,396,Low
ASM2024REA000050,STU000050,SCH027,2024,Reading,449,Medium
ASM2024NUM000050,STU000050,SCH027,2024,Numeracy,415,Medium
ASM2024WRI000050,STU000050,SCH027,2024,Writing,423,Medium
ASM2024REA000051,STU000051,SCH017,2024,Reading,463,Medium
ASM2024NUM000051,STU000051,SCH017,2024,Numeracy,399,Low
ASM2024WRI000051,STU000051,SCH017,2024,Writing,425,Medium
ASM2024REA000052,STU000052,SCH005,2024,Reading,418,Medium
ASM2024NUM000052,STU000052,SCH005,2024,Numeracy,353,Low
ASM2024WRI000052,STU000052,SCH005,2024,Writing,363,Low
ASM2024REA000053,STU000053,SCH043,2024,Reading,422,Medium
ASM2024NUM000053,STU000053,SCH043,2024,Numeracy,409,Medium
ASM2024WRI000053,STU000053,SCH043,2024,Writing,441,Medium
ASM2024REA000054,STU000054,SCH045,2024,Reading,385,Low
ASM2024NUM000054,STU000054,SCH045,2024,Numeracy,423,Medium
ASM2024WRI000054,STU000054,SCH045,2024,Writing,380,Low
ASM2024REA000055,STU000055,SCH030,2024,Reading,504,Medium
ASM2024NUM000055,STU000055,SCH030,2024,Numeracy,445,Medium
ASM2024WRI000055,STU000055,SCH030,2024,Writing,430,Medium
ASM2024REA000056,STU000056,SCH048,2024,Reading,486,Medium
ASM2024NUM000056,STU000056,SCH048,2024,Numeracy,367,Low
ASM2024WRI000056,STU000056,SCH048,2024,Writing,403,Medium
ASM2024REA000057,STU000057,SCH021,2024,Reading,364,Low
ASM2024NUM000057,STU000057,SCH021,2024,Numeracy,379,Low
ASM2024WRI000057,STU000057,SCH021,2024,Writing,376,Low
ASM2024REA000058,STU000058,SCH002,2024,Reading,317,Low
ASM2024NUM000058,STU000058,SCH002,2024,Numeracy,303,Low
ASM2024WRI000058,STU000058,SCH002,2024,Writing,349,Low
ASM2024REA000059,STU000059,SCH034,2024,Reading,395,Low
ASM2024NUM000059,STU000059,SCH034,2024,Numeracy,428,Medium
ASM2024WRI000059,STU000059,SCH034,2024,Writing,420,Medium
ASM2024REA000060,STU000060,SCH012,2024,Reading,419,Medium
ASM2024NUM000060,STU000060,SCH012,2024,Numeracy,410,Medium
ASM2024WRI000060,STU000060,SCH012,2024,Writing,415,Medium
ASM2024REA000061,STU000061,SCH009,2024,Reading,492,Medium
ASM2024NUM000061,STU000061,SCH009,2024,Numeracy,463,Medium
ASM2024WRI000061,STU000061,SCH009,2024,Writing,411,Medium
ASM2024REA000062,STU000062,SCH018,2024,Reading,427,Medium
ASM2024NUM000062,STU000062,SCH018,2024,Numeracy,468,Medium
ASM2024WRI000062,STU000062,SCH018,2024,Writing,490,Medium
ASM2024REA000063,STU000063,SCH022,2024,Reading,452,Medium
ASM2024NUM000063,STU000063,SCH022,2024,Numeracy,412,Medium
ASM2024WRI000063,STU000063,SCH022,2024,Writing,374,Low
ASM2024REA000064,STU000064,SCH029,2024,Reading,430,Medium
ASM2024NUM000064,STU000064,SCH029,2024,Numeracy,364,Low
ASM2024WRI000064,STU000064,SCH029,2024,Writing,407,Medium
ASM2024REA000065,STU000065,SCH027,2024,Reading,447,Medium
ASM2024NUM000065,STU000065,SCH027,2024,Numeracy,491,Medium
ASM2024WRI000065,STU000065,SCH027,2024,Writing,402,Medium
ASM2024REA000066,STU000066,SCH010,2024,Reading,436,Medium
ASM2024NUM000066,STU000066,SCH010,2024,Numeracy,448,Medium
ASM2024WRI000066,STU000066,SCH010,2024,Writing,381,Low
ASM2024REA000067,STU000067,SCH034,2024,Reading,282,Low
ASM2024NUM000067,STU000067,SCH034,2024,Numeracy,250,Low
ASM2024WRI000067,STU000067,SCH034,2024,Writing,287,Low
ASM2024REA000068,STU000068,SCH010,2024,Reading,432,Medium
ASM2024NUM000068,STU000068,SCH010,2024,Numeracy,409,Medium
ASM2024WRI000068,STU000068,SCH010,2024,Writing,430,Medium
ASM2024REA000069,STU000069,SCH021,2024,Reading,394,Low
ASM2024NUM000069,STU000069,SCH021,2024,Numeracy,353,Low
ASM2024WRI000069,STU000069,SCH021,2024,Writing,398,Low
ASM2024REA000070,STU000070,SCH047,2024,Reading,319,Low
ASM2024NUM000070,STU000070,SCH047,2024,Numeracy,436,Medium
ASM2024WRI000070,STU000070,SCH047,2024,Writing,383,Low
ASM2024REA000071,STU000071,SCH005,2024,Reading,509,Medium
ASM2024NUM000071,STU000071,SCH005,2024,Numeracy,446,Medium
ASM2024WRI000071,STU000071,SCH005,2024,Writing,461,Medium
ASM2024REA000072,STU000072,SCH001,2024,Reading,382,Low
ASM2024NUM000072,STU000072,SCH001,2024,Numeracy,389,Low
ASM2024WRI000072,STU000072,SCH001,2024,Writing,433,Medium
ASM2024REA000073,STU000073,SCH034,2024,Reading,444,Medium
ASM2024NUM000073,STU000073,SCH034,2024,Numeracy,365,Low
ASM2024WRI000073,STU000073,SCH034,2024,Writing,326,Low
ASM2024REA000074,STU000074,SCH004,2024,Reading,428,Medium
ASM2024NUM000074,STU000074,SCH004,2024,Numeracy,426,Medium
ASM2024WRI000074,STU000074,SCH004,2024,Writing,481,Medium
ASM2024REA000075,STU000075,SCH025,2024,Reading,296,Low
ASM2024NUM000075,STU000075,SCH025,2024,Numeracy,322,Low
ASM2024WRI000075,STU000075,SCH025,2024,Writing,343,Low
ASM2024REA000076,STU000076,SCH045,2024,Reading,467,Medium
ASM2024NUM000076,STU000076,SCH045,2024,Numeracy,368,Low
ASM2024WRI000076,STU000076,SCH045,2024,Writing,438,Medium
ASM2024REA000077,STU000077,SCH045,2024,Reading,387,Low
ASM2024NUM000077,STU000077,SCH045,2024,Numeracy,387,Low
ASM2024WRI000077,STU000077,SCH045,2024,Writing,398,Low
ASM2024REA000078,STU000078,SCH001,2024,Reading,257,Low
ASM2024NUM000078,STU000078,SCH001,2024,Numeracy,257,Low
ASM2024WRI000078,STU000078,SCH001,2024,Writing,284,Low
ASM2024REA000079,STU000079,SCH004,2024,Reading,484,Medium
ASM2024NUM000079,STU000079,SCH004,2024,Numeracy,409,Medium
ASM2024WRI000079,STU000079,SCH004,2024,Writing,443,Medium
ASM2024REA000080,STU000080,SCH019,2024,Reading,484,Medium
ASM2024NUM000080,STU000080,SCH019,2024,Numeracy,376,Low
ASM2024WRI000080,STU000080,SCH019,2024,Writing,409,Medium
ASM2024REA000081,STU000081,SCH021,2024,Reading,441,Medium
ASM2024NUM000081,STU000081,SCH021,2024,Numeracy,408,Medium
ASM2024WRI000081,STU000081,SCH021,2024,Writing,408,Medium
ASM2024REA000082,STU000082,SCH016,2024,Reading,422,Medium
ASM2024NUM000082,STU000082,SCH016,2024,Numeracy,399,Low
ASM2024WRI000082,STU000082,SCH016,2024,Writing,471,Medium
ASM2024REA000083,STU000083,SCH038,2024,Reading,325,Low
ASM2024NUM000083,STU000083,SCH038,2024,Numeracy,391,Low
ASM2024WRI000083,STU000083,SCH038,2024,Writing,320,Low
ASM2024REA000084,STU000084,SCH003,2024,Reading,362,Low
ASM2024NUM000084,STU000084,SCH003,2024,Numeracy,378,Low
ASM2024WRI000084,STU000084,SCH003,2024,Writing,411,Medium
ASM2024REA000085,STU000085,SCH013,2024,Reading,467,Medium
ASM2024NUM000085,STU000085,SCH013,2024,Numeracy,435,Medium
ASM2024WRI000085,STU000085,SCH013,2024,Writing,392,Low
ASM2024REA000086,STU000086,SCH019,2024,Reading,431,Medium
ASM2024NUM000086,STU000086,SCH019,2024,Numeracy,441,Medium
ASM2024WRI000086,STU000086,SCH019,2024,Writing,478,Medium
ASM2024REA000087,STU000087,SCH041,2024,Reading,418,Medium
ASM2024NUM000087,STU000087,SCH041,2024,Numeracy,351,Low
ASM2024WRI000087,STU000087,SCH041,2024,Writing,334,Low
ASM2024REA000088,STU000088,SCH049,2024,Reading,459,Medium
ASM2024NUM000088,STU000088,SCH049,2024,Numeracy,422,Medium
ASM2024WRI000088,STU000088,SCH049,2024,Writing,392,Low
ASM2024REA000089,STU000089,SCH015,2024,Reading,431,Medium
ASM2024NUM000089,STU000089,SCH015,2024,Numeracy,427,Medium
ASM2024WRI000089,STU000089,SCH015,2024,Writing,465,Medium
ASM2024REA000090,STU000090,SCH008,2024,Reading,495,Medium
ASM2024NUM000090,STU000090,SCH008,2024,Numeracy,490,Medium
ASM2024WRI000090,STU000090,SCH008,2024,Writing,448,Medium
ASM2024REA000091,STU000091,SCH042,2024,Reading,432,Medium
ASM2024NUM000091,STU000091,SCH042,2024,Numeracy,402,Medium
ASM2024WRI000091,STU000091,SCH042,2024,Writing,413,Medium
ASM2024REA000092,STU000092,SCH008,2024,Reading,450,Medium
ASM2024NUM000092,STU000092,SCH008,2024,Numeracy,471,Medium
ASM2024WRI000092,STU000092,SCH008,2024,Writing,464,Medium
ASM2024REA000093,STU000093,SCH048,2024,Reading,428,Medium
ASM2024NUM000093,STU000093,SCH048,2024,Numeracy,336,Low
ASM2024WRI000093,STU000093,SCH048,2024,Writing,331,Low
ASM2024REA000094,STU000094,SCH006,2024,Reading,411,Medium
ASM2024NUM000094,STU000094,SCH006,2024,Numeracy,407,Medium
ASM2024WRI000094,STU000094,SCH006,2024,Writing,448,Medium
ASM2024REA000095,STU000095,SCH012,2024,Reading,392,Low
ASM2024NUM000095,STU000095,SCH012,2024,Numeracy,411,Medium
ASM2024WRI000095,STU000095,SCH012,2024,Writing,491,Medium
ASM2024REA000096,STU000096,SCH017,2024,Reading,386,Low
ASM2024NUM000096,STU000096,SCH017,2024,Numeracy,391,Low
ASM2024WRI000096,STU000096,SCH017,2024,Writing,439,Medium
ASM2024REA000097,STU000097,SCH022,2024,Reading,277,Low
ASM2024NUM000097,STU000097,SCH022,2024,Numeracy,301,Low
ASM2024WRI000097,STU000097,SCH022,2024,Writing,324,Low
ASM2024REA000098,STU000098,SCH046,2024,Reading,354,Low
ASM2024NUM000098,STU000098,SCH046,2024,Numeracy,408,Medium
ASM2024WRI000098,STU000098,SCH046,2024,Writing,319,Low
ASM2024REA000099,STU000099,SCH002,2024,Reading,427,Medium
ASM2024NUM000099,STU000099,SCH002,2024,Numeracy,454,Medium
ASM2024WRI000099,STU000099,SCH002,2024,Writing,387,Low
ASM2024REA000100,STU000100,SCH022,2024,Reading,390,Low
ASM2024NUM000100,STU000100,SCH022,2024,Numeracy,391,Low
ASM2024WRI000100,STU000100,SCH022,2024,Writing,418,Medium
ASM2024REA000101,STU000101,SCH002,2024,Reading,390,Low
ASM2024NUM000101,STU000101,SCH002,2024,Numeracy,454,Medium
ASM2024WRI000101,STU000101,SCH002,2024,Writing,449,Medium
ASM2024REA000102,STU000102,SCH037,2024,Reading,433,Medium
ASM2024NUM000102,STU000102,SCH037,2024,Numeracy,442,Medium
ASM2024WRI000102,STU000102,SCH037,2024,Writing,460,Medium
ASM2024REA000103,STU000103,SCH006,2024,Reading,446,Medium
ASM2024NUM000103,STU000103,SCH006,2024,Numeracy,371,Low
ASM2024WRI000103,STU000103,SCH006,2024,Writing,379,Low
ASM2024REA000104,STU000104,SCH019,2024,Reading,359,Low
ASM2024NUM000104,STU000104,SCH019,2024,Numeracy,332,Low
ASM2024WRI000104,STU000104,SCH019,2024,Writing,342,Low
ASM2024REA000105,STU000105,SCH044,2024,Reading,483,Medium
ASM2024NUM000105,STU000105,SCH044,2024,Numeracy,471,Medium
ASM2024WRI000105,STU000105,SCH044,2024,Writing,448,Medium
ASM2024REA000106,STU000106,SCH046,2024,Reading,412,Medium
ASM2024NUM000106,STU000106,SCH046,2024,Numeracy,454,Medium
ASM2024WRI000106,STU000106,SCH046,2024,Writing,439,Medium
ASM2024REA000107,STU000107,SCH016,2024,Reading,480,Medium
ASM2024NUM000107,STU000107,SCH016,2024,Numeracy,513,Medium
ASM2024WRI000107,STU000107,SCH016,2024,Writing,473,Medium
ASM2024REA000108,STU000108,SCH045,2024,Reading,405,Medium
ASM2024NUM000108,STU000108,SCH045,2024,Numeracy,496,Medium
ASM2024WRI000108,STU000108,SCH045,2024,Writing,426,Medium
ASM2024REA000109,STU000109,SCH008,2024,Reading,454,Medium
ASM2024NUM000109,STU000109,SCH008,2024,Numeracy,378,Low
ASM2024WRI000109,STU000109,SCH008,2024,Writing,332,Low
ASM2024REA000110,STU000110,SCH019,2024,Reading,451,Medium
ASM2024NUM000110,STU000110,SCH019,2024,Numeracy,350,Low
ASM2024WRI000110,STU000110,SCH019,2024,Writing,323,Low
ASM2024REA000111,STU000111,SCH017,2024,Reading,463,Medium
ASM2024NUM000111,STU000111,SCH017,2024,Numeracy,470,Medium
ASM2024WRI000111,STU000111,SCH017,2024,Writing,452,Medium
ASM2024REA000112,STU000112,SCH036,2024,Reading,405,Medium
ASM2024NUM000112,STU000112,SCH036,2024,Numeracy,418,Medium
ASM2024WRI000112,STU000112,SCH036,2024,Writing,360,Low
ASM2024REA000113,STU000113,SCH010,2024,Reading,397,Low
ASM2024NUM000113,STU000113,SCH010,2024,Numeracy,324,Low
ASM2024WRI000113,STU000113,SCH010,2024,Writing,409,Medium
ASM2024REA000114,STU000114,SCH046,2024,Reading,332,Low
ASM2024NUM000114,STU000114,SCH046,2024,Numeracy,377,Low
ASM2024WRI000114,STU000114,SCH046,2024,Writing,402,Medium
ASM2024REA000115,STU000115,SCH029,2024,Reading,480,Medium
ASM2024NUM000115,STU000115,SCH029,2024,Numeracy,459,Medium
ASM2024WRI000115,STU000115,SCH029,2024,Writing,476,Medium
ASM2024REA000116,STU000116,SCH027,2024,Reading,410,Medium
ASM2024NUM000116,STU000116,SCH027,2024,Numeracy,395,Low
ASM2024WRI000116,STU000116,SCH027,2024,Writing,390,Low
ASM2024REA000117,STU000117,SCH047,2024,Reading,450,Medium
ASM2024NUM000117,STU000117,SCH047,2024,Numeracy,378,Low
ASM2024WRI000117,STU000117,SCH047,2024,Writing,473,Medium
ASM2024REA000118,STU000118,SCH012,2024,Reading,479,Medium
ASM2024NUM000118,STU000118,SCH012,2024,Numeracy,446,Medium
ASM2024WRI000118,STU000118,SCH012,2024,Writing,498,Medium
ASM2024REA000119,STU000119,SCH040,2024,Reading,450,Medium
ASM2024NUM000119,STU000119,SCH040,2024,Numeracy,401,Medium
ASM2024WRI000119,STU000119,SCH040,2024,Writing,396,Low
ASM2024REA000120,STU000120,SCH049,2024,Reading,398,Low
ASM2024NUM000120,STU000120,SCH049,2024,Numeracy,409,Medium
ASM2024WRI000120,STU000120,SCH049,2024,Writing,376,Low
ASM2024REA000121,STU000121,SCH002,2024,Reading,429,Medium
ASM2024NUM000121,STU000121,SCH002,2024,Numeracy,405,Medium
ASM2024WRI000121,STU000121,SCH002,2024,Writing,369,Low
ASM2024REA000122,STU000122,SCH039,2024,Reading,445,Medium
ASM2024NUM000122,STU000122,SCH039,2024,Numeracy,381,Low
ASM2024WRI000122,STU000122,SCH039,2024,Writing,440,Medium
ASM2024REA000123,STU000123,SCH036,2024,Reading,450,Medium
ASM2024NUM000123,STU000123,SCH036,2024,Numeracy,465,Medium
ASM2024WRI000123,STU000123,SCH036,2024,Writing,438,Medium
ASM2024REA000124,STU000124,SCH029,2024,Reading,467,Medium
ASM2024NUM000124,STU000124,SCH029,2024,Numeracy,522,Medium
ASM2024WRI000124,STU000124,SCH029,2024,Writing,473,Medium
ASM2024REA000125,STU000125,SCH033,2024,Reading,411,Medium
ASM2024NUM000125,STU000125,SCH033,2024,Numeracy,380,Low
ASM2024WRI000125,STU000125,SCH033,2024,Writing,405,Medium
ASM2024REA000126,STU000126,SCH026,2024,Reading,413,Medium
ASM2024NUM000126,STU000126,SCH026,2024,Numeracy,450,Medium
ASM2024WRI000126,STU000126,SCH026,2024,Writing,361,Low
ASM2024REA000127,STU000127,SCH012,2024,Reading,439,Medium
ASM2024NUM000127,STU000127,SCH012,2024,Numeracy,414,Medium
ASM2024WRI000127,STU000127,SCH012,2024,Writing,386,Low
ASM2024REA000128,STU000128,SCH018,2024,Reading,385,Low
ASM2024NUM000128,STU000128,SCH018,2024,Numeracy,369,Low
ASM2024WRI000128,STU000128,SCH018,2024,Writing,308,Low
ASM2024REA000129,STU000129,SCH028,2024,Reading,402,Medium
ASM2024NUM000129,STU000129,SCH028,2024,Numeracy,382,Low
ASM2024WRI000129,STU000129,SCH028,2024,Writing,390,Low
ASM2024REA000130,STU000130,SCH032,2024,Reading,400,Medium
ASM2024NUM000130,STU000130,SCH032,2024,Numeracy,409,Medium
ASM2024WRI000130,STU000130,SCH032,2024,Writing,378,Low
ASM2024REA000131,STU000131,SCH030,2024,Reading,431,Medium
ASM2024NUM000131,STU000131,SCH030,2024,Numeracy,429,Medium
ASM2024WRI000131,STU000131,SCH030,2024,Writing,492,Medium
ASM2024REA000132,STU000132,SCH013,2024,Reading,467,Medium
ASM2024NUM000132,STU000132,SCH013,2024,Numeracy,430,Medium
ASM2024WRI000132,STU000132,SCH013,2024,Writing,440,Medium
ASM2024REA000133,STU000133,SCH022,2024,Reading,440,Medium
ASM2024NUM000133,STU000133,SCH022,2024,Numeracy,435,Medium
ASM2024WRI000133,STU000133,SCH022,2024,Writing,390,Low
ASM2024REA000134,STU000134,SCH008,2024,Reading,431,Medium
ASM2024NUM000134,STU000134,SCH008,2024,Numeracy,419,Medium
ASM2024WRI000134,STU000134,SCH008,2024,Writing,522,Medium
ASM2024REA000135,STU000135,SCH027,2024,Reading,451,Medium
ASM2024NUM000135,STU000135,SCH027,2024,Numeracy,425,Medium
ASM2024WRI000135,STU000135,SCH027,2024,Writing,379,Low
ASM2024REA000136,STU000136,SCH020,2024,Reading,450,Medium
ASM2024NUM000136,STU000136,SCH020,2024,Numeracy,446,Medium
ASM2024WRI000136,STU000136,SCH020,2024,Writing,450,Medium
ASM2024REA000137,STU000137,SCH028,2024,Reading,483,Medium
ASM2024NUM000137,STU000137,SCH028,2024,Numeracy,454,Medium
ASM2024WRI000137,STU000137,SCH028,2024,Writing,428,Medium
ASM2024REA000138,STU000138,SCH025,2024,Reading,417,Medium
ASM2024NUM000138,STU000138,SCH025,2024,Numeracy,322,Low
