attendance_id,student_id,school_id,attendance_month,possible_days,attended_days,absence_reason
ATT202502000143,STU000143,SCH023,2025-02-01,18,17,Illness
ATT202502000144,STU000144,SCH019,2025-02-01,22,21,Unauthorised
ATT202502000145,STU000145,SCH035,2025-02-01,19,16,Other
ATT202502000146,STU000146,SCH027,2025-02-01,18,15,Other
ATT202502000148,STU000148,SCH021,2025-02-01,21,18,Illness
ATT202502000149,STU000149,SCH015,2025-02-01,20,18,Family
ATT202502000150,STU000150,SCH022,2025-02-01,18,15,Illness
ATT202502000151,STU000151,SCH043,2025-02-01,22,20,Illness
ATT202502000152,STU000152,SCH011,2025-02-01,20,18,Medical
ATT202502000153,STU000153,SCH045,2025-02-01,20,18,Illness
ATT202502000154,STU000154,SCH014,2025-02-01,20,20,
ATT202502000155,STU000155,SCH044,2025-02-01,22,20,Medical
ATT202502000156,STU000156,SCH018,2025-02-01,21,20,Family
ATT202502000157,STU000157,SCH013,2025-02-01,20,18,Unauthorised
ATT202502000158,STU000158,SCH033,2025-02-01,19,18,Medical
ATT202502000160,STU000160,SCH009,2025-02-01,19,18,Medical
ATT202502000161,STU000161,SCH026,2025-02-01,21,19,Family
ATT202502000162,STU000162,SCH027,2025-02-01,19,16,Other
ATT202502000164,STU000164,SCH018,2025-02-01,19,18,Other
ATT202502000165,STU000165,SCH045,2025-02-01,19,18,Illness
ATT202502000166,STU000166,SCH047,2025-02-01,21,19,Medical
ATT202502000167,STU000167,SCH033,2025-02-01,19,17,Unauthorised
ATT202502000169,STU000169,SCH007,2025-02-01,21,19,Unauthorised
ATT202502000170,STU000170,SCH041,2025-02-01,19,17,Unauthorised
ATT202502000171,STU000171,SCH031,2025-02-01,22,21,Illness
ATT202502000172,STU000172,SCH023,2025-02-01,21,19,Unauthorised
ATT202502000173,STU000173,SCH006,2025-02-01,22,19,Other
ATT202502000174,STU000174,SCH001,2025-02-01,22,21,Other
ATT202502000175,STU000175,SCH021,2025-02-01,20,17,Other
ATT202502000176,STU000176,SCH031,2025-02-01,21,17,Family
ATT202502000177,STU000177,SCH036,2025-02-01,22,21,Medical
ATT202502000178,STU000178,SCH022,2025-02-01,21,18,Unauthorised
ATT202502000179,STU000179,SCH007,2025-02-01,20,18,Other
ATT202502000180,STU000180,SCH048,2025-02-01,21,20,Family
ATT202502000182,STU000182,SCH034,2025-02-01,20,18,Family
ATT202502000183,STU000183,SCH013,2025-02-01,20,19,Family
ATT202502000184,STU000184,SCH032,2025-02-01,22,20,Family
ATT202502000185,STU000185,SCH015,2025-02-01,19,19,
ATT202502000186,STU000186,SCH007,2025-02-01,20,19,Unauthorised
ATT202502000187,STU000187,SCH020,2025-02-01,21,20,Family
ATT202502000189,STU000189,SCH040,2025-02-01,21,20,Illness
ATT202502000190,STU000190,SCH008,2025-02-01,21,17,Family
ATT202502000191,STU000191,SCH008,2025-02-01,18,17,Other
ATT202502000192,STU000192,SCH018,2025-02-01,20,19,Family
ATT202502000193,STU000193,SCH031,2025-02-01,20,19,Other
ATT202502000196,STU000196,SCH005,2025-02-01,22,20,Medical
ATT202502000197,STU000197,SCH027,2025-02-01,18,16,Unauthorised
ATT202502000198,STU000198,SCH009,2025-02-01,20,18,Unauthorised
ATT202502000201,STU000201,SCH030,2025-02-01,22,21,Medical
ATT202502000202,STU000202,SCH003,2025-02-01,20,18,Medical
ATT202502000203,STU000203,SCH008,2025-02-01,19,18,Illness
ATT202502000204,STU000204,SCH011,2025-02-01,21,21,
ATT202502000205,STU000205,SCH050,2025-02-01,19,18,Illness
ATT202502000206,STU000206,SCH050,2025-02-01,21,19,Medical
ATT202502000208,STU000208,SCH016,2025-02-01,18,17,Medical
ATT202502000209,STU000209,SCH011,2025-02-01,21,20,Medical
ATT202502000210,STU000210,SCH001,2025-02-01,21,18,Illness
ATT202502000211,STU000211,SCH040,2025-02-01,20,19,Illness
ATT202502000212,STU000212,SCH014,2025-02-01,22,20,Unauthorised
ATT202502000213,STU000213,SCH002,2025-02-01,18,17,Other
ATT202502000214,STU000214,SCH026,2025-02-01,22,21,Family
ATT202502000215,STU000215,SCH017,2025-02-01,22,19,Family
ATT202502000216,STU000216,SCH012,2025-02-01,18,16,Illness
ATT202502000217,STU000217,SCH001,2025-02-01,19,17,Illness
ATT202502000218,STU000218,SCH037,2025-02-01,18,17,Medical
ATT202502000219,STU000219,SCH021,2025-02-01,22,20,Family
ATT202502000220,STU000220,SCH008,2025-02-01,20,20,
ATT202502000221,STU000221,SCH040,2025-02-01,20,19,Other
ATT202502000222,STU000222,SCH041,2025-02-01,19,19,
ATT202502000223,STU000223,SCH021,2025-02-01,21,19,Unauthorised
ATT202502000224,STU000224,SCH008,2025-02-01,18,17,Illness
ATT202502000225,STU000225,SCH030,2025-02-01,21,19,Other
ATT202502000226,STU000226,SCH013,2025-02-01,21,20,Family
ATT202502000227,STU000227,SCH043,2025-02-01,18,17,Illness
ATT202502000228,STU000228,SCH003,2025-02-01,21,19,Medical
ATT202502000229,STU000229,SCH026,2025-02-01,19,18,Illness
ATT202502000230,STU000230,SCH039,2025-02-01,20,20,
ATT202502000231,STU000231,SCH009,2025-02-01,20,16,Other
ATT202502000232,STU000232,SCH025,2025-02-01,21,18,Unauthorised
ATT202502000233,STU000233,SCH011,2025-02-01,18,17,Family
ATT202502000234,STU000234,SCH021,2025-02-01,22,20,Illness
ATT202502000235,STU000235,SCH005,2025-02-01,20,18,Unauthorised
ATT202502000236,STU000236,SCH022,2025-02-01,21,19,Unauthorised
ATT202502000237,STU000237,SCH040,2025-02-01,20,17,Other
ATT202502000238,STU000238,SCH018,2025-02-01,20,18,Family
ATT202502000240,STU000240,SCH047,2025-02-01,22,21,Unauthorised
ATT202502000241,STU000241,SCH015,2025-02-01,20,18,Unauthorised
ATT202502000242,STU000242,SCH005,2025-02-01,19,16,Illness
ATT202502000243,STU000243,SCH006,2025-02-01,22,19,Unauthorised
ATT202502000244,STU000244,SCH002,2025-02-01,18,17,Medical
ATT202502000245,STU000245,SCH038,2025-02-01,21,19,Illness
ATT202502000246,STU000246,SCH022,2025-02-01,18,15,Unauthorised
ATT202502000247,STU000247,SCH050,2025-02-01,18,16,Other
ATT202502000248,STU000248,SCH039,2025-02-01,22,20,Unauthorised
ATT202502000250,STU000250,SCH004,2025-02-01,20,18,Medical
ATT202502000251,STU000251,SCH017,2025-02-01,20,17,Illness
ATT202502000252,STU000252,SCH047,2025-02-01,19,17,Illness
ATT202502000253,STU000253,SCH014,2025-02-01,19,18,Illness
ATT202502000254,STU000254,SCH023,2025-02-01,19,16,Family
ATT202502000255,STU000255,SCH026,2025-02-01,19,18,Unauthorised
ATT202502000256,STU000256,SCH031,2025-02-01,18,15,Unauthorised
ATT202502000257,STU000257,SCH046,2025-02-01,22,18,Unauthorised
ATT202502000259,STU000259,SCH012,2025-02-01,21,17,Illness
ATT202502000260,STU000260,SCH050,2025-02-01,21,19,Medical
ATT202502000261,STU000261,SCH010,2025-02-01,21,19,Other
ATT202502000262,STU000262,SCH042,2025-02-01,22,20,Illness
ATT202502000263,STU000263,SCH026,2025-02-01,20,18,Illness
ATT202502000264,STU000264,SCH008,2025-02-01,22,19,Other
ATT202502000265,STU000265,SCH022,2025-02-01,20,18,Illness
ATT202502000266,STU000266,SCH040,2025-02-01,21,20,Family
ATT202502000268,STU000268,SCH008,2025-02-01,20,19,Family
ATT202502000269,STU000269,SCH009,2025-02-01,20,17,Unauthorised
ATT202502000270,STU000270,SCH043,2025-02-01,20,17,Family
ATT202502000271,STU000271,SCH027,2025-02-01,18,17,Illness
ATT202502000272,STU000272,SCH041,2025-02-01,22,21,Other
ATT202502000273,STU000273,SCH031,2025-02-01,19,16,Illness
ATT202502000274,STU000274,SCH034,2025-02-01,20,19,Medical
ATT202502000275,STU000275,SCH050,2025-02-01,20,18,Medical
ATT202502000276,STU000276,SCH039,2025-02-01,20,17,Unauthorised
ATT202502000277,STU000277,SCH041,2025-02-01,21,18,Illness
ATT202502000278,STU000278,SCH039,2025-02-01,21,19,Unauthorised
ATT202502000279,STU000279,SCH028,2025-02-01,20,19,Medical
ATT202502000280,STU000280,SCH028,2025-02-01,18,17,Illness
ATT202502000281,STU000281,SCH040,2025-02-01,20,17,Other
ATT202502000282,STU000282,SCH001,2025-02-01,18,15,Illness
ATT202502000283,STU000283,SCH046,2025-02-01,19,16,Medical
ATT202502000284,STU000284,SCH020,2025-02-01,18,18,
ATT202502000285,STU000285,SCH046,2025-02-01,22,20,Illness
ATT202502000286,STU000286,SCH041,2025-02-01,21,19,Other
ATT202502000287,STU000287,SCH008,2025-02-01,21,19,Other
ATT202502000288,STU000288,SCH031,2025-02-01,20,18,Family
ATT202502000289,STU000289,SCH033,2025-02-01,21,19,Illness
ATT202502000290,STU000290,SCH040,2025-02-01,22,21,Other
ATT202502000291,STU000291,SCH036,2025-02-01,21,20,Family
ATT202502000292,STU000292,SCH046,2025-02-01,19,17,Unauthorised
ATT202502000293,STU000293,SCH033,2025-02-01,20,17,Medical
ATT202502000294,STU000294,SCH012,2025-02-01,18,17,Medical
ATT202502000295,STU000295,SCH049,2025-02-01,22,18,Other
ATT202502000296,STU000296,SCH017,2025-02-01,20,19,Family
ATT202502000297,STU000297,SCH045,2025-02-01,19,17,Family
ATT202502000299,STU000299,SCH033,2025-02-01,21,20,Family
ATT202502000300,STU000300,SCH017,2025-02-01,22,19,Unauthorised
ATT202502000301,STU000301,SCH043,2025-02-01,18,17,Family
ATT202502000302,STU000302,SCH024,2025-02-01,21,18,Unauthorised
ATT202502000303,STU000303,SCH010,2025-02-01,19,18,Other
ATT202502000304,STU000304,SCH046,2025-02-01,18,16,Other
ATT202502000305,STU000305,SCH004,2025-02-01,19,18,Unauthorised
ATT202502000306,STU000306,SCH046,2025-02-01,21,18,Family
ATT202502000307,STU000307,SCH010,2025-02-01,19,19,
ATT202502000308,STU000308,SCH005,2025-02-01,19,18,Family
ATT202502000309,STU000309,SCH026,2025-02-01,20,20,
ATT202502000310,STU000310,SCH025,2025-02-01,20,19,Unauthorised
ATT202502000311,STU000311,SCH024,2025-02-01,22,18,Medical
ATT202502000313,STU000313,SCH028,2025-02-01,19,18,Unauthorised
ATT202502000314,STU000314,SCH012,2025-02-01,22,20,Unauthorised
ATT202502000315,STU000315,SCH046,2025-02-01,21,20,Medical
ATT202502000316,STU000316,SCH037,2025-02-01,19,18,Other
ATT202502000317,STU000317,SCH008,2025-02-01,21,19,Unauthorised
ATT202502000318,STU000318,SCH026,2025-02-01,19,18,Medical
ATT202502000319,STU000319,SCH016,2025-02-01,19,18,Family
ATT202502000320,STU000320,SCH007,2025-02-01,21,20,Unauthorised
ATT202502000322,STU000322,SCH011,2025-02-01,19,18,Unauthorised
ATT202502000323,STU000323,SCH010,2025-02-01,21,20,Medical
ATT202502000324,STU000324,SCH042,2025-02-01,18,18,
ATT202502000325,STU000325,SCH041,2025-02-01,21,19,Family
ATT202502000326,STU000326,SCH023,2025-02-01,21,19,Other
ATT202502000327,STU000327,SCH017,2025-02-01,20,18,Unauthorised
ATT202502000328,STU000328,SCH024,2025-02-01,20,17,Medical
ATT202502000329,STU000329,SCH023,2025-02-01,21,18,Medical
ATT202502000330,STU000330,SCH031,2025-02-01,22,20,Illness
ATT202502000331,STU000331,SCH025,2025-02-01,18,16,Other
ATT202502000332,STU000332,SCH030,2025-02-01,18,16,Illness
ATT202502000333,STU000333,SCH009,2025-02-01,21,18,Family
ATT202502000334,STU000334,SCH005,2025-02-01,19,18,Illness
ATT202502000335,STU000335,SCH046,2025-02-01,19,16,Unauthorised
ATT202502000336,STU000336,SCH035,2025-02-01,21,19,Unauthorised
ATT202502000337,STU000337,SCH011,2025-02-01,22,20,Other
ATT202502000338,STU000338,SCH043,2025-02-01,18,16,Unauthorised
ATT202502000340,STU000340,SCH025,2025-02-01,18,17,Family
ATT202502000341,STU000341,SCH007,2025-02-01,22,20,Medical
ATT202502000342,STU000342,SCH025,2025-02-01,21,20,Family
ATT202502000343,STU000343,SCH042,2025-02-01,19,15,Family
ATT202502000344,STU000344,SCH035,2025-02-01,20,18,Other
ATT202502000345,STU000345,SCH010,2025-02-01,22,19,Medical
ATT202502000346,STU000346,SCH021,2025-02-01,18,16,Other
ATT202502000347,STU000347,SCH046,2025-02-01,19,17,Family
ATT202502000348,STU000348,SCH031,2025-02-01,20,18,Other
ATT202502000349,STU000349,SCH021,2025-02-01,21,18,Unauthorised
ATT202502000350,STU000350,SCH033,2025-02-01,22,21,Family
ATT202502000351,STU000351,SCH040,2025-02-01,22,21,Other
ATT202502000352,STU000352,SCH022,2025-02-01,18,14,Other
ATT202502000354,STU000354,SCH031,2025-02-01,18,16,Unauthorised
ATT202502000355,STU000355,SCH023,2025-02-01,18,15,Other
ATT202502000356,STU000356,SCH020,2025-02-01,21,19,Family
ATT202502000357,STU000357,SCH009,2025-02-01,21,20,Unauthorised
ATT202502000358,STU000358,SCH014,2025-02-01,18,17,Illness
ATT202502000359,STU000359,SCH031,2025-02-01,18,17,Illness
ATT202502000360,STU000360,SCH012,2025-02-01,19,18,Family
ATT202502000361,STU000361,SCH029,2025-02-01,18,16,Illness
ATT202502000362,STU000362,SCH047,2025-02-01,18,17,Illness
ATT202502000363,STU000363,SCH031,2025-02-01,19,17,Unauthorised
ATT202502000364,STU000364,SCH039,2025-02-01,20,19,Illness
ATT202502000365,STU000365,SCH010,2025-02-01,22,20,Medical
ATT202502000366,STU000366,SCH038,2025-02-01,18,16,Unauthorised
ATT202502000367,STU000367,SCH047,2025-02-01,20,19,Other
ATT202502000369,STU000369,SCH032,2025-02-01,19,15,Other
ATT202502000370,STU000370,SCH026,2025-02-01,20,18,Unauthorised
ATT202502000371,STU000371,SCH036,2025-02-01,20,20,
ATT202502000373,STU000373,SCH025,2025-02-01,22,19,Medical
ATT202502000374,STU000374,SCH003,2025-02-01,21,20,Unauthorised
ATT202502000375,STU000375,SCH019,2025-02-01,19,18,Medical
ATT202502000376,STU000376,SCH019,2025-02-01,21,19,Unauthorised
ATT202502000377,STU000377,SCH008,2025-02-01,19,18,Illness
ATT202502000379,STU000379,SCH047,2025-02-01,19,18,Family
ATT202502000380,STU000380,SCH049,2025-02-01,20,19,Medical
ATT202502000381,STU000381,SCH036,2025-02-01,21,19,Medical
ATT202502000382,STU000382,SCH004,2025-02-01,18,17,Other
ATT202502000383,STU000383,SCH029,2025-02-01,20,17,Other
ATT202502000384,STU000384,SCH017,2025-02-01,21,21,
ATT202502000385,STU000385,SCH023,2025-02-01,19,18,Medical
ATT202502000386,STU000386,SCH011,2025-02-01,19,17,Unauthorised
ATT202502000388,STU000388,SCH024,2025-02-01,18,15,Illness
ATT202502000389,STU000389,SCH026,2025-02-01,19,18,Illness
ATT202502000390,STU000390,SCH032,2025-02-01,22,20,Unauthorised
ATT202502000392,STU000392,SCH036,2025-02-01,20,19,Unauthorised
ATT202502000393,STU000393,SCH005,2025-02-01,18,16,Medical
ATT202502000394,STU000394,SCH032,2025-02-01,19,17,Unauthorised
ATT202502000395,STU000395,SCH023,2025-02-01,20,17,Other
ATT202502000396,STU000396,SCH037,2025-02-01,21,18,Family
ATT202502000397,STU000397,SCH047,2025-02-01,20,18,Illness
ATT202502000398,STU000398,SCH034,2025-02-01,21,20,Family
ATT202502000399,STU000399,SCH036,2025-02-01,19,17,Other
ATT202502000400,STU000400,SCH022,2025-02-01,21,20,Illness
ATT202502000401,STU000401,SCH012,2025-02-01,19,18,Illness
ATT202502000402,STU000402,SCH037,2025-02-01,19,18,Medical
ATT202502000403,STU000403,SCH028,2025-02-01,18,17,Family
ATT202502000404,STU000404,SCH026,2025-02-01,20,19,Family
ATT202502000405,STU000405,SCH020,2025-02-01,21,19,Unauthorised
ATT202502000406,STU000406,SCH029,2025-02-01,21,18,Other
ATT202502000408,STU000408,SCH050,2025-02-01,20,18,Illness
ATT202502000409,STU000409,SCH023,2025-02-01,22,19,Family
ATT202502000410,STU000410,SCH008,2025-02-01,22,20,Other
ATT202502000411,STU000411,SCH008,2025-02-01,20,19,Unauthorised
ATT202502000412,STU000412,SCH036,2025-02-01,19,16,Unauthorised
ATT202502000413,STU000413,SCH016,2025-02-01,22,20,Medical
ATT202502000414,STU000414,SCH021,2025-02-01,18,14,Unauthorised
ATT202502000415,STU000415,SCH009,2025-02-01,20,18,Unauthorised
ATT202502000416,STU000416,SCH049,2025-02-01,18,18,
ATT202502000418,STU000418,SCH032,2025-02-01,20,18,Unauthorised
ATT202502000419,STU000419,SCH039,2025-02-01,20,18,Illness
ATT202502000420,STU000420,SCH046,2025-02-01,18,17,Illness
ATT202502000421,STU000421,SCH023,2025-02-01,21,21,
ATT202502000422,STU000422,SCH010,2025-02-01,22,20,Other
ATT202502000425,STU000425,SCH034,2025-02-01,18,16,Other
ATT202502000426,STU000426,SCH027,2025-02-01,22,20,Unauthorised
ATT202502000427,STU000427,SCH036,2025-02-01,21,20,Medical
ATT202502000428,STU000428,SCH010,2025-02-01,21,20,Unauthorised
ATT202502000429,STU000429,SCH019,2025-02-01,20,20,
ATT202502000430,STU000430,SCH032,2025-02-01,20,19,Illness
ATT202502000431,STU000431,SCH014,2025-02-01,18,17,Other
ATT202502000432,STU000432,SCH018,2025-02-01,18,18,
ATT202502000433,STU000433,SCH035,2025-02-01,18,17,Illness
ATT202502000434,STU000434,SCH020,2025-02-01,22,21,Family
ATT202502000435,STU000435,SCH042,2025-02-01,20,18,Other
ATT202502000437,STU000437,SCH028,2025-02-01,20,20,
ATT202502000438,STU000438,SCH034,2025-02-01,21,18,Medical
ATT202502000439,STU000439,SCH043,2025-02-01,21,17,Unauthorised
ATT202502000440,STU000440,SCH007,2025-02-01,19,19,
ATT202502000441,STU000441,SCH008,2025-02-01,18,15,Medical
ATT202502000442,STU000442,SCH031,2025-02-01,20,17,Unauthorised
ATT202502000443,STU000443,SCH019,2025-02-01,18,16,Illness
ATT202502000444,STU000444,SCH047,2025-02-01,21,20,Illness
ATT202502000445,STU000445,SCH030,2025-02-01,18,18,
ATT202502000446,STU000446,SCH048,2025-02-01,18,17,Unauthorised
ATT202502000449,STU000449,SCH046,2025-02-01,18,15,Unauthorised
ATT202502000450,STU000450,SCH001,2025-02-01,21,19,Family
ATT202502000451,STU000451,SCH046,2025-02-01,22,20,Unauthorised
ATT202502000452,STU000452,SCH007,2025-02-01,19,17,Other
ATT202502000453,STU000453,SCH041,2025-02-01,20,20,
ATT202502000454,STU000454,SCH014,2025-02-01,20,19,Other
ATT202502000455,STU000455,SCH017,2025-02-01,19,18,Medical
ATT202502000457,STU000457,SCH044,2025-02-01,18,16,Other
ATT202502000458,STU000458,SCH042,2025-02-01,18,15,Medical
ATT202502000459,STU000459,SCH004,2025-02-01,22,21,Illness
ATT202502000460,STU000460,SCH037,2025-02-01,18,17,Family
ATT202502000461,STU000461,SCH014,2025-02-01,21,19,Unauthorised
ATT202502000462,STU000462,SCH033,2025-02-01,21,20,Unauthorised
ATT202502000464,STU000464,SCH012,2025-02-01,18,15,Family
ATT202502000465,STU000465,SCH021,2025-02-01,19,18,Illness
ATT202502000467,STU000467,SCH043,2025-02-01,19,18,Illness
ATT202502000468,STU000468,SCH023,2025-02-01,20,20,
ATT202502000469,STU000469,SCH021,2025-02-01,19,16,Medical
ATT202502000470,STU000470,SCH025,2025-02-01,19,17,Illness
ATT202502000471,STU000471,SCH046,2025-02-01,18,15,Unauthorised
ATT202502000472,STU000472,SCH046,2025-02-01,18,16,Illness
ATT202502000473,STU000473,SCH009,2025-02-01,19,17,Medical
ATT202502000474,STU000474,SCH031,2025-02-01,18,18,
