student_id,school_id,year_level,gender,enrolment_date,status
STU000141,SCH010,4,Female,2019-12-11,Active
STU000142,SCH009,7,Female,2022-09-14,Active
STU000143,SCH023,9,Male,2020-09-18,Active
STU000144,SCH019,4,Female,2023-06-14,Active
STU000145,SCH035,7,Female,2022-03-29,Active
STU000146,SCH003,6,Male,2023-01-05,Active
STU000147,SCH031,12,Male,2018-03-13,Active
STU000148,SCH009,10,Female,2019-07-12,Active
STU000149,SCH015,5,Male,2018-08-27,Active
STU000150,SCH023,10,Female,2022-01-06,Active
STU000151,SCH043,7,Female,2020-05-22,Active
STU000152,SCH011,3,Female,2019-07-18,Active
STU000153,SCH045,9,Female,2020-06-06,Active
STU000154,SCH014,0,Male,2019-03-27,Active
STU000155,SCH044,9,Male,2018-11-24,Active
STU000156,SCH018,5,Female,2023-10-10,Active
STU000157,SCH013,5,Male,2020-12-18,Active
STU000158,SCH033,0,Male,2023-07-22,Active
STU000159,SCH017,12,Male,2023-08-06,Active
STU000160,SCH009,8,Female,2021-08-08,Active
STU000161,SCH033,5,Male,2023-03-21,Active
STU000162,SCH027,9,Male,2022-02-26,Active
STU000163,SCH022,12,Male,2022-04-26,Active
STU000164,SCH018,3,Female,2021-06-04,Active
STU000165,SCH045,8,Female,2020-04-26,Active
STU000166,SCH047,2,Female,2020-09-08,Active
STU000167,SCH033,4,Male,2023-06-26,Active
STU000168,SCH002,12,Male,2021-02-12,Active
STU000169,SCH007,2,Female,2022-01-14,Active
STU000170,SCH041,0,Male,2022-04-04,Active
STU000171,SCH012,10,Female,2022-12-25,Active
STU000172,SCH023,8,Male,2021-01-27,Active
STU000173,SCH006,2,Male,2019-05-19,Active
STU000174,SCH043,10,Male,2018-11-04,Active
STU000175,SCH015,6,Male,2019-08-17,Active
STU000176,SCH003,6,Male,2023-06-28,Active
STU000177,SCH036,3,Male,2019-01-25,Active
STU000178,SCH022,11,Female,2022-06-26,Active
STU000179,SCH007,5,Female,2020-01-12,Active
STU000180,SCH048,2,Male,2020-03-11,Active
STU000181,SCH022,12,Male,2020-10-10,Active
STU000182,SCH034,11,Female,2022-07-23,Active
STU000183,SCH013,2,Male,2023-03-28,Active
STU000184,SCH032,9,Female,2019-06-11,Active
STU000185,SCH015,2,Male,2021-09-25,Active
STU000186,SCH007,0,Female,2020-10-29,Active
STU000187,SCH020,0,Female,2023-06-18,Active
STU000188,SCH004,1,Female,2023-08-21,Active
STU000189,SCH040,3,Female,2020-11-07,Active
STU000190,SCH008,4,Male,2019-07-19,Active
STU000191,SCH008,1,Male,2021-06-16,Active
STU000192,SCH018,0,Male,2023-08-09,Active
STU000193,SCH031,8,Female,2023-05-17,Active
STU000194,SCH022,12,Female,2018-11-19,Active
STU000195,SCH034,11,Female,2022-01-11,Active
STU000196,SCH005,0,Female,2018-02-20,Active
STU000197,SCH027,9,Female,2022-02-19,Active
STU000198,SCH009,9,Female,2018-12-04,Active
STU000199,SCH017,12,Female,2020-07-03,Active
STU000200,SCH049,12,Female,2019-06-20,Active
STU000201,SCH030,1,Male,2020-01-18,Active
STU000202,SCH003,1,Female,2022-10-14,Active
STU000203,SCH008,0,Male,2019-05-31,Active
STU000204,SCH011,5,Male,2023-02-03,Active
STU000205,SCH050,7,Female,2020-04-08,Active
STU000206,SCH050,8,Female,2020-10-06,Active
STU000207,SCH017,12,Female,2023-02-13,Active
STU000208,SCH016,0,Female,2020-10-17,Active
STU000209,SCH011,4,Male,2023-10-05,Active
STU000210,SCH001,11,Female,2023-01-08,Active
STU000211,SCH040,1,Male,2019-10-27,Active
STU000212,SCH014,2,Female,2019-08-29,Active
STU000213,SCH002,11,Female,2022-01-29,Active
STU000214,SCH026,0,Female,2018-04-21,Active
STU000215,SCH029,10,Female,2023-11-19,Active
STU000216,SCH012,9,Male,2023-09-14,Active
STU000217,SCH001,11,Male,2020-05-19,Active
STU000218,SCH037,3,Female,2022-10-15,Active
STU000219,SCH013,3,Male,2022-12-01,Active
STU000220,SCH008,2,Male,2018-10-20,Active
STU000221,SCH040,0,Male,2021-08-24,Active
STU000222,SCH041,5,Male,2020-07-28,Active
STU000223,SCH019,6,Female,2018-06-09,Active
STU000224,SCH008,4,Female,2021-05-07,Active
STU000225,SCH030,0,Male,2018-02-16,Active
STU000226,SCH013,1,Female,2021-07-12,Active
STU000227,SCH043,9,Male,2023-04-13,Active
STU000228,SCH003,3,Female,2021-01-28,Active
STU000229,SCH026,0,Male,2019-08-05,Active
STU000230,SCH039,3,Female,2021-10-05,Active
STU000231,SCH009,7,Male,2019-05-16,Active
STU000232,SCH025,2,Male,2018-02-04,Active
STU000233,SCH011,2,Female,2022-12-26,Active
STU000234,SCH021,6,Female,2020-03-15,Active
STU000235,SCH005,0,Female,2023-07-17,Active
STU000236,SCH022,11,Female,2023-10-25,Active
STU000237,SCH040,0,Female,2020-01-20,Active
STU000238,SCH018,2,Non-specified,2023-11-27,Active
STU000239,SCH034,12,Male,2018-04-26,Active
STU000240,SCH047,5,Male,2019-10-15,Active
STU000241,SCH015,1,Female,2021-09-11,Active
STU000242,SCH005,3,Female,2019-09-19,Active
STU000243,SCH006,1,Male,2023-07-16,Active
STU000244,SCH002,11,Female,2018-08-06,Active
STU000245,SCH038,0,Female,2019-11-26,Active
STU000246,SCH045,10,Female,2019-04-13,Active
STU000247,SCH050,8,Female,2019-01-22,Active
STU000248,SCH013,3,Male,2021-05-05,Active
STU000249,SCH001,12,Male,2018-11-29,Active
STU000250,SCH004,4,Male,2021-05-09,Active
STU000251,SCH032,10,Male,2018-05-24,Active
STU000252,SCH047,3,Female,2022-09-28,Active
STU000253,SCH014,5,Male,2018-04-25,Active
STU000254,SCH018,6,Male,2019-05-18,Active
STU000255,SCH026,4,Male,2018-12-05,Active
STU000256,SCH044,10,Female,2018-11-01,Active
STU000257,SCH046,6,Male,2021-02-28,Active
STU000258,SCH034,12,Male,2020-03-10,Active
STU000259,SCH003,6,Female,2023-02-02,Active
STU000260,SCH050,8,Male,2019-03-27,Active
STU000261,SCH009,10,Female,2018-03-20,Active
STU000262,SCH045,10,Male,2023-12-02,Active
STU000263,SCH026,3,Female,2021-12-13,Active
STU000264,SCH008,4,Male,2018-07-01,Active
STU000265,SCH050,10,Female,2020-03-13,Active
STU000266,SCH040,0,Female,2020-04-03,Active
STU000267,SCH001,12,Male,2020-04-11,Active
STU000268,SCH008,5,Non-specified,2021-04-26,Active
STU000269,SCH009,7,Female,2023-02-04,Active
STU000270,SCH018,6,Male,2023-02-15,Active
STU000271,SCH027,9,Female,2021-11-13,Active
STU000272,SCH041,4,Male,2019-05-25,Active
STU000273,SCH016,6,Male,2020-10-30,Active
STU000274,SCH012,10,Male,2022-09-22,Active
STU000275,SCH050,8,Male,2019-11-17,Active
STU000276,SCH039,0,Male,2019-10-08,Active
STU000277,SCH041,5,Male,2021-12-15,Active
STU000278,SCH039,4,Male,2019-10-04,Active
STU000279,SCH028,2,Female,2023-11-26,Active
STU000280,SCH028,1,Female,2020-01-29,Active
STU000281,SCH040,3,Male,2022-07-29,Active
STU000282,SCH022,11,Female,2022-06-29,Active
STU000283,SCH027,10,Female,2021-04-16,Active
STU000284,SCH020,1,Female,2019-10-19,Active
STU000285,SCH046,9,Female,2019-11-23,Active
STU000286,SCH041,0,Male,2020-08-19,Active
STU000287,SCH008,5,Male,2021-03-24,Active
STU000288,SCH031,2,Female,2019-04-28,Active
STU000289,SCH033,3,Male,2023-12-23,Active
STU000290,SCH040,0,Female,2019-05-18,Active
STU000291,SCH036,5,Female,2019-07-08,Active
STU000292,SCH044,10,Female,2021-09-19,Active
STU000293,SCH033,1,Female,2019-10-27,Active
STU000294,SCH012,7,Male,2021-03-30,Active
STU000295,SCH027,10,Female,2019-09-12,Active
STU000296,SCH017,11,Male,2023-12-11,Active
STU000297,SCH045,9,Male,2020-10-12,Active
STU000298,SCH042,12,Male,2019-12-29,Active
STU000299,SCH033,4,Female,2023-10-02,Active
STU000300,SCH017,11,Female,2023-05-13,Active
STU000301,SCH043,7,Non-specified,2021-07-22,Active
STU000302,SCH024,11,Male,2020-03-03,Active
STU000303,SCH010,10,Female,2023-02-17,Active
STU000304,SCH046,4,Non-specified,2021-01-31,Active
STU000305,SCH004,0,Female,2021-10-15,Active
STU000306,SCH046,11,Female,2021-06-26,Active
STU000307,SCH010,2,Male,2021-07-16,Active
STU000308,SCH005,5,Male,2021-10-21,Active
STU000309,SCH026,1,Female,2023-05-30,Active
STU000310,SCH025,5,Male,2020-05-19,Active
STU000311,SCH012,10,Male,2022-09-02,Active
STU000312,SCH022,12,Male,2019-11-13,Active
STU000313,SCH028,1,Male,2023-02-21,Active
STU000314,SCH012,7,Male,2022-03-12,Active
STU000315,SCH046,4,Male,2018-12-12,Active
STU000316,SCH037,5,Male,2019-09-16,Active
STU000317,SCH008,5,Female,2022-03-03,Active
STU000318,SCH026,1,Male,2023-03-28,Active
STU000319,SCH016,1,Male,2021-12-10,Active
STU000320,SCH007,1,Male,2019-10-16,Active
STU000321,SCH042,12,Male,2023-06-08,Active
STU000322,SCH011,3,Female,2019-09-08,Active
STU000323,SCH010,3,Female,2018-12-25,Active
STU000324,SCH042,11,Female,2023-11-20,Active
STU000325,SCH041,1,Female,2019-07-24,Active
STU000326,SCH023,8,Male,2021-08-22,Active
STU000327,SCH017,11,Male,2022-05-03,Active
STU000328,SCH024,11,Female,2019-01-25,Active
STU000329,SCH023,7,Female,2022-07-14,Active
STU000330,SCH031,2,Male,2018-09-15,Active
STU000331,SCH025,3,Male,2022-07-19,Active
STU000332,SCH030,3,Female,2019-09-10,Active
STU000333,SCH008,6,Male,2023-05-20,Active
STU000334,SCH005,3,Male,2019-02-03,Active
STU000335,SCH041,6,Female,2019-04-19,Active
STU000336,SCH035,8,Female,2019-03-25,Active
STU000337,SCH011,4,Female,2018-01-11,Active
STU000338,SCH043,8,Male,2018-12-15,Active
STU000339,SCH024,12,Female,2020-11-13,Active
STU000340,SCH025,3,Male,2018-12-03,Active
STU000341,SCH007,0,Male,2023-09-10,Active
STU000342,SCH025,3,Female,2020-09-09,Active
STU000343,SCH042,11,Female,2023-03-30,Active
STU000344,SCH035,9,Female,2022-04-05,Active
STU000345,SCH010,10,Male,2020-12-12,Active
STU000346,SCH021,10,Male,2021-04-04,Active
STU000347,SCH012,10,Male,2022-01-31,Active
STU000348,SCH031,3,Female,2021-05-09,Active
STU000349,SCH038,6,Male,2023-03-01,Active
STU000350,SCH033,4,Male,2018-05-22,Active
STU000351,SCH040,0,Female,2021-11-25,Active
STU000352,SCH027,10,Non-specified,2022-06-12,Active
STU000353,SCH008,1,Female,2023-10-18,Active
STU000354,SCH031,0,Male,2022-05-17,Active
STU000355,SCH004,6,Female,2022-10-10,Active
STU000356,SCH020,1,Female,2018-10-17,Active
STU000357,SCH009,7,Male,2021-03-18,Active
STU000358,SCH014,2,Female,2020-12-05,Active
STU000359,SCH031,0,Female,2020-01-21,Active
STU000360,SCH006,6,Male,2021-10-16,Active
STU000361,SCH029,9,Male,2022-12-31,Active
STU000362,SCH047,2,Female,2021-01-13,Active
STU000363,SCH013,6,Male,2019-01-05,Active
STU000364,SCH006,3,Male,2020-02-13,Active
STU000365,SCH010,1,Female,2018-02-10,Active
STU000366,SCH038,2,Female,2023-02-04,Active
STU000367,SCH047,3,Male,2020-05-06,Active
STU000368,SCH022,12,Male,2021-02-23,Active
STU000369,SCH047,6,Male,2021-12-29,Active
STU000370,SCH026,3,Male,2022-05-10,Active
STU000371,SCH036,0,Male,2023-08-29,Active
STU000372,SCH002,12,Male,2018-01-29,Active
STU000373,SCH025,4,Female,2019-03-21,Active
STU000374,SCH003,0,Female,2021-09-08,Active
STU000375,SCH019,4,Female,2023-04-26,Active
STU000376,SCH019,0,Female,2019-07-12,Active
STU000377,SCH008,4,Male,2018-05-14,Active
STU000378,SCH034,12,Male,2022-05-04,Active
STU000379,SCH047,3,Female,2018-08-02,Active
STU000380,SCH049,11,Male,2019-03-02,Active
STU000381,SCH036,2,Female,2019-05-09,Active
STU000382,SCH004,4,Female,2019-09-30,Active
STU000383,SCH047,6,Male,2022-07-02,Active
STU000384,SCH032,10,Male,2019-06-17,Active
STU000385,SCH023,7,Female,2021-10-28,Active
STU000386,SCH011,5,Female,2022-04-10,Active
STU000387,SCH027,8,Male,2018-04-23,Active
STU000388,SCH032,10,Female,2022-07-16,Active
STU000389,SCH026,2,Female,2018-11-04,Active
STU000390,SCH032,9,Male,2019-07-18,Active
STU000391,SCH024,12,Male,2023-12-22,Active
STU000392,SCH036,3,Male,2019-06-10,Active
STU000393,SCH005,0,Female,2022-12-04,Active
STU000394,SCH032,9,Male,2020-04-18,Active
STU000395,SCH023,7,Female,2018-08-12,Active
STU000396,SCH037,2,Male,2020-04-24,Active
STU000397,SCH047,3,Female,2022-12-26,Active
STU000398,SCH034,11,Male,2023-03-21,Active
STU000399,SCH036,4,Female,2018-03-30,Active
STU000400,SCH022,11,Female,2018-05-24,Active
STU000401,SCH012,7,Female,2020-09-29,Active
STU000402,SCH037,3,Female,2021-10-04,Active
STU000403,SCH028,0,Male,2021-08-17,Active
STU000404,SCH026,1,Male,2019-09-07,Active
STU000405,SCH020,0,Female,2019-01-06,Active
STU000406,SCH029,7,Female,2022-09-23,Active
STU000407,SCH034,12,Male,2019-05-23,Active
STU000408,SCH050,8,Female,2020-04-04,Active
STU000409,SCH005,6,Female,2022-08-18,Active
STU000410,SCH008,5,Male,2022-11-25,Active
STU000411,SCH008,5,Male,2020-05-13,Active
STU000412,SCH036,5,Female,2023-12-12,Active
STU000413,SCH016,2,Female,2021-09-01,Active
STU000414,SCH021,11,Female,2023-09-07,Active
STU000415,SCH009,7,Female,2020-10-08,Active
STU000416,SCH049,11,Female,2018-10-27,Active
STU000417,SCH022,12,Male,2018-07-15,Active
STU000418,SCH032,8,Male,2022-05-16,Active
STU000419,SCH039,4,Female,2023-12-18,Active
STU000420,SCH046,1,Male,2018-10-28,Active
STU000421,SCH023,8,Male,2022-07-27,Active
STU000422,SCH032,10,Male,2018-08-23,Active
STU000423,SCH015,5,Male,2021-09-10,Active
STU000424,SCH002,12,Male,2020-07-02,Active
STU000425,SCH034,11,Female,2020-12-28,Active
STU000426,SCH027,9,Male,2019-03-22,Active
STU000427,SCH036,5,Male,2020-07-11,Active
STU000428,SCH010,3,Male,2023-04-09,Active
STU000429,SCH019,0,Male,2021-03-15,Active
STU000430,SCH032,7,Female,2022-03-08,Active
STU000431,SCH014,4,Male,2020-05-09,Active
STU000432,SCH018,4,Female,2022-10-20,Active
STU000433,SCH035,8,Female,2023-11-13,Active
STU000434,SCH020,3,Female,2020-05-17,Active
STU000435,SCH042,11,Male,2018-07-07,Active
STU000436,SCH002,12,Male,2022-08-24,Active
STU000437,SCH020,0,Male,2018-06-07,Active
STU000438,SCH034,11,Male,2022-02-17,Active
STU000439,SCH004,6,Female,2018-12-01,Active
STU000440,SCH007,4,Female,2023-05-12,Active
STU000441,SCH008,0,Male,2022-01-19,Active
STU000442,SCH036,6,Male,2019-10-15,Active
STU000443,SCH019,4,Female,2018-11-05,Active
STU000444,SCH047,4,Male,2019-06-04,Active
STU000445,SCH030,5,Female,2021-07-14,Active
STU000446,SCH048,4,Female,2023-03-31,Active
STU000447,SCH022,12,Female,2018-06-17,Active
STU000448,SCH017,12,Female,2021-09-01,Active
STU000449,SCH035,10,Male,2022-01-15,Active
STU000450,SCH001,11,Male,2018-08-14,Active
STU000451,SCH046,0,Male,2019-09-08,Active
STU000452,SCH007,0,Male,2020-12-14,Active
STU000453,SCH041,3,Male,2022-02-08,Active
STU000454,SCH014,1,Male,2020-05-17,Active
STU000455,SCH017,11,Male,2021-03-24,Active
STU000456,SCH049,12,Male,2019-08-21,Active
STU000457,SCH039,6,Female,2020-04-07,Active
STU000458,SCH042,11,Female,2022-02-24,Active
STU000459,SCH004,0,Female,2022-02-22,Active
STU000460,SCH037,0,Female,2022-03-25,Active
STU000461,SCH014,5,Female,2020-01-20,Active
STU000462,SCH033,4,Male,2020-12-22,Active
STU000463,SCH024,12,Female,2020-10-30,Active
STU000464,SCH020,6,Female,2021-07-26,Active
STU000465,SCH009,7,Female,2023-06-09,Active
STU000466,SCH046,12,Male,2020-03-25,Active
STU000467,SCH043,9,Male,2022-12-21,Active
STU000468,SCH023,9,Female,2021-12-13,Active
STU000469,SCH011,6,Male,2021-06-07,Active
STU000470,SCH025,1,Male,2019-11-16,Active
STU000471,SCH040,6,Male,2019-01-13,Active
STU000472,SCH046,7,Male,2021-10-10,Active
STU000473,SCH009,9,Female,2018-03-29,Active
STU000474,SCH031,11,Male,2020-06-24,Active
STU000475,SCH038,3,Male,2021-10-26,Active
STU000476,SCH030,6,Female,2023-12-05,Active
STU000477,SCH029,7,Female,2023-09-08,Active
STU000478,SCH009,7,Male,2019-06-24,Active
STU000479,SCH028,2,Female,2020-05-17,Active
STU000480,SCH046,7,Male,2023-11-18,Active
STU000481,SCH009,7,Female,2023-09-23,Active
STU000482,SCH039,3,Male,2020-12-02,Active
STU000483,SCH040,2,Female,2018-01-02,Active
STU000484,SCH003,3,Male,2018-06-05,Active
STU000485,SCH004,1,Male,2019-09-23,Active
STU000486,SCH038,1,Female,2020-05-04,Active
STU000487,SCH049,12,Male,2021-02-21,Active
STU000488,SCH012,8,Non-specified,2019-07-28,Active
STU000489,SCH010,11,Male,2022-03-09,Active
STU000490,SCH019,0,Female,2023-05-09,Active
STU000491,SCH009,7,Female,2020-08-01,Active
STU000492,SCH005,0,Male,2020-05-25,Active
STU000493,SCH045,8,Male,2022-11-02,Active
STU000494,SCH046,7,Female,2018-05-31,Active
STU000495,SCH009,7,Female,2018-01-10,Active
STU000496,SCH004,5,Female,2020-06-21,Active
STU000497,SCH048,5,Male,2022-01-14,Active
STU000498,SCH014,3,Female,2022-05-29,Active
STU000499,SCH040,0,Male,2018-05-19,Active
STU000500,SCH020,1,Male,2021-08-23,Active
STU000501,SCH019,4,Male,2023-10-08,Active
STU000502,SCH016,1,Female,2022-04-28,Active
STU000503,SCH015,1,Male,2020-03-15,Active
STU000504,SCH041,1,Female,2023-02-02,Active
STU000505,SCH015,6,Male,2018-03-08,Active
STU000506,SCH024,12,Male,2018-10-29,Active
STU000507,SCH040,4,Male,2023-12-29,Active
STU000508,SCH024,11,Female,2023-08-14,Active
STU000509,SCH049,11,Male,2023-02-26,Active
STU000510,SCH001,12,Female,2019-05-16,Active
STU000511,SCH008,2,Female,2023-09-03,Active
STU000512,SCH007,3,Male,2020-07-31,Active
STU000513,SCH004,0,Male,2019-02-15,Active
STU000514,SCH012,8,Male,2019-07-12,Active
STU000515,SCH012,9,Female,2020-11-01,Active
STU000516,SCH047,4,Female,2021-04-08,Active
STU000517,SCH027,9,Male,2020-07-31,Active
STU000518,SCH036,2,Female,2019-03-12,Active
STU000519,SCH026,3,Male,2019-11-02,Active
STU000520,SCH018,4,Non-specified,2019-07-10,Active
STU000521,SCH045,8,Female,2021-10-11,Active
STU000522,SCH029,7,Female,2020-09-14,Active
STU000523,SCH007,5,Female,2022-11-09,Active
STU000524,SCH005,2,Male,2019-07-28,Active
STU000525,SCH026,3,Male,2021-01-13,Active
STU000526,SCH046,9,Male,2019-01-25,Active
STU000527,SCH006,2,Male,2018-12-03,Active
STU000528,SCH018,5,Male,2022-06-10,Active
STU000529,SCH010,10,Male,2018-10-23,Active
STU000530,SCH011,4,Female,2022-08-28,Active
STU000531,SCH037,4,Female,2019-01-16,Active
STU000532,SCH029,9,Female,2023-01-06,Active
STU000533,SCH017,11,Female,2020-05-16,Active
STU000534,SCH045,8,Male,2019-01-05,Active
STU000535,SCH024,12,Male,2018-07-25,Active
STU000536,SCH017,12,Male,2020-03-21,Active
STU000537,SCH004,6,Male,2019-08-27,Active
STU000538,SCH001,12,Male,2018-09-12,Active
STU000539,SCH025,6,Female,2020-08-16,Active
STU000540,SCH045,8,Male,2019-01-05,Active
STU000541,SCH038,5,Female,2020-04-02,Active
STU000542,SCH006,2,Female,2023-07-25,Active
STU000543,SCH029,8,Female,2019-10-24,Active
STU000544,SCH011,2,Male,2023-10-17,Active
STU000545,SCH025,0,Male,2023-11-03,Active
STU000546,SCH044,10,Female,2023-06-20,Active
STU000547,SCH034,11,Male,2021-02-16,Active
STU000548,SCH004,0,Male,2021-02-25,Active
STU000549,SCH011,0,Female,2023-04-03,Active
STU000550,SCH008,2,Male,2019-08-28,Active
STU000551,SCH049,12,Male,2018-08-09,Active
STU000552,SCH009,7,Male,2019-12-14,Active
STU000553,SCH048,0,Male,2022-06-09,Active
STU000554,SCH016,4,Male,2023-11-22,Active
STU000555,SCH010,5,Female,2019-04-10,Active
STU000556,SCH034,12,Female,2022-09-11,Active
