attendance_id,student_id,school_id,attendance_month,possible_days,attended_days,absence_reason
ATT202500000162,STU000015,SCH038,2025-06-01,19,19,
ATT202500000163,STU000015,SCH038,2025-07-01,21,17,Illness
ATT202500000164,STU000015,SCH038,2025-08-01,22,19,Other
ATT202500000165,STU000015,SCH038,2025-09-01,18,13,Illness
ATT202500000166,STU000015,SCH038,2025-10-01,19,15,Other
ATT202500000167,STU000015,SCH038,2025-11-01,18,15,Illness
ATT202500000168,STU000015,SCH038,2025-12-01,13,10,Illness
ATT202500000169,STU000016,SCH007,2025-01-01,0,0,
ATT202500000170,STU000016,SCH007,2025-02-01,22,19,Medical
ATT202500000171,STU000016,SCH007,2025-03-01,22,16,Unauthorised
ATT202500000172,STU000016,SCH007,2025-04-01,22,19,Other
ATT202500000173,STU000016,SCH007,2025-05-01,19,13,Medical
ATT202500000174,STU000016,SCH007,2025-06-01,21,20,Unauthorised
ATT202500000175,STU000016,SCH007,2025-07-01,19,16,Illness
ATT202500000176,STU000016,SCH007,2025-08-01,20,15,Other
ATT202500000177,STU000016,SCH007,2025-09-01,22,20,Family
ATT202500000178,STU000016,SCH007,2025-10-01,19,15,Other
ATT202500000179,STU000016,SCH007,2025-11-01,19,19,
ATT202500000180,STU000016,SCH007,2025-12-01,10,6,Unauthorised
ATT202500000181,STU000019,SCH037,2025-01-01,0,0,
ATT202500000182,STU000019,SCH037,2025-02-01,19,17,Other
ATT202500000183,STU000019,SCH037,2025-03-01,22,18,Family
ATT202500000184,STU000019,SCH037,2025-04-01,19,16,Medical
ATT202500000185,STU000019,SCH037,2025-05-01,20,15,Medical
ATT202500000186,STU000019,SCH037,2025-06-01,20,19,Medical
ATT202500000187,STU000019,SCH037,2025-07-01,20,16,Family
ATT202500000188,STU000019,SCH037,2025-08-01,18,14,Unauthorised
ATT202500000189,STU000019,SCH037,2025-09-01,18,16,Family
ATT202500000190,STU000019,SCH037,2025-10-01,21,15,Medical
ATT202500000191,STU000019,SCH037,2025-11-01,20,15,Unauthorised
ATT202500000192,STU000019,SCH037,2025-12-01,15,9,Unauthorised
ATT202500000193,STU000020,SCH021,2025-01-01,0,0,
ATT202500000194,STU000020,SCH021,2025-02-01,22,22,
ATT202500000195,STU000020,SCH021,2025-03-01,19,19,
ATT202500000196,STU000020,SCH021,2025-04-01,18,18,
ATT202500000197,STU000020,SCH021,2025-05-01,20,19,Illness
ATT202500000198,STU000020,SCH021,2025-06-01,18,15,Medical
ATT202500000199,STU000020,SCH021,2025-07-01,21,19,Other
ATT202500000200,STU000020,SCH021,2025-08-01,21,16,Family
ATT202500000201,STU000020,SCH021,2025-09-01,21,18,Other
ATT202500000202,STU000020,SCH021,2025-10-01,20,16,Illness
ATT202500000203,STU000020,SCH021,2025-11-01,21,21,
ATT202500000204,STU000020,SCH021,2025-12-01,14,11,Family
ATT202500000205,STU000021,SCH020,2025-01-01,0,0,
ATT202500000206,STU000021,SCH020,2025-02-01,20,20,
ATT202500000207,STU000021,SCH020,2025-03-01,22,22,
ATT202500000208,STU000021,SCH020,2025-04-01,20,17,Family
ATT202500000209,STU000021,SCH020,2025-05-01,21,16,Family
ATT202500000210,STU000021,SCH020,2025-06-01,19,18,Unauthorised
ATT202500000211,STU000021,SCH020,2025-07-01,22,22,
ATT202500000212,STU000021,SCH020,2025-08-01,20,20,
ATT202500000213,STU000021,SCH020,2025-09-01,18,13,Illness
ATT202500000214,STU000021,SCH020,2025-10-01,19,16,Illness
ATT202500000215,STU000021,SCH020,2025-11-01,20,20,
ATT202500000216,STU000021,SCH020,2025-12-01,15,11,Other
ATT202500000217,STU000022,SCH040,2025-01-01,0,0,
ATT202500000218,STU000022,SCH040,2025-02-01,20,19,Other
ATT202500000219,STU000022,SCH040,2025-03-01,19,19,
ATT202500000220,STU000022,SCH040,2025-04-01,21,16,Medical
ATT202500000221,STU000022,SCH040,2025-05-01,19,16,Family
ATT202500000222,STU000022,SCH040,2025-06-01,21,16,Family
ATT202500000223,STU000022,SCH040,2025-07-01,21,17,Unauthorised
ATT202500000224,STU000022,SCH040,2025-08-01,19,13,Medical
ATT202500000225,STU000022,SCH040,2025-09-01,21,15,Illness
ATT202500000226,STU000022,SCH040,2025-10-01,20,16,Unauthorised
ATT202500000227,STU000022,SCH040,2025-11-01,22,19,Medical
ATT202500000228,STU000022,SCH040,2025-12-01,13,12,Family
ATT202500000229,STU000023,SCH009,2025-01-01,0,0,
ATT202500000230,STU000023,SCH009,2025-02-01,21,16,Other
ATT202500000231,STU000023,SCH009,2025-03-01,19,18,Unauthorised
ATT202500000232,STU000023,SCH009,2025-04-01,22,22,
ATT202500000233,STU000023,SCH009,2025-05-01,22,20,Family
ATT202500000234,STU000023,SCH009,2025-06-01,20,18,Other
ATT202500000235,STU000023,SCH009,2025-07-01,21,19,Family
ATT202500000236,STU000023,SCH009,2025-08-01,22,17,Medical
ATT202500000237,STU000023,SCH009,2025-09-01,22,21,Other
ATT202500000238,STU000023,SCH009,2025-10-01,22,17,Family
ATT202500000239,STU000023,SCH009,2025-11-01,18,13,Other
ATT202500000240,STU000023,SCH009,2025-12-01,15,15,
ATT202500000241,STU000024,SCH011,2025-01-01,0,0,
ATT202500000242,STU000024,SCH011,2025-02-01,22,16,Family
ATT202500000243,STU000024,SCH011,2025-03-01,20,20,
ATT202500000244,STU000024,SCH011,2025-04-01,19,13,Unauthorised
ATT202500000245,STU000024,SCH011,2025-05-01,22,19,Medical
ATT202500000246,STU000024,SCH011,2025-06-01,22,20,Medical
ATT202500000247,STU000024,SCH011,2025-07-01,21,18,Illness
ATT202500000248,STU000024,SCH011,2025-08-01,18,17,Unauthorised
ATT202500000249,STU000024,SCH011,2025-09-01,21,18,Illness
ATT202500000250,STU000024,SCH011,2025-10-01,18,18,
ATT202500000251,STU000024,SCH011,2025-11-01,20,16,Illness
ATT202500000252,STU000024,SCH011,2025-12-01,12,12,
ATT202500000253,STU000025,SCH042,2025-01-01,0,0,
ATT202500000254,STU000025,SCH042,2025-02-01,18,17,Illness
ATT202500000255,STU000025,SCH042,2025-03-01,19,14,Medical
ATT202500000256,STU000025,SCH042,2025-04-01,21,18,Medical
ATT202500000257,STU000025,SCH042,2025-05-01,20,20,
ATT202500000258,STU000025,SCH042,2025-06-01,22,17,Medical
ATT202500000259,STU000025,SCH042,2025-07-01,19,18,Medical
ATT202500000260,STU000025,SCH042,2025-08-01,22,22,
ATT202500000261,STU000025,SCH042,2025-09-01,21,18,Unauthorised
ATT202500000262,STU000025,SCH042,2025-10-01,22,22,
ATT202500000263,STU000025,SCH042,2025-11-01,22,18,Illness
ATT202500000264,STU000025,SCH042,2025-12-01,15,12,Illness
ATT202500000265,STU000026,SCH003,2025-01-01,0,0,
ATT202500000266,STU000026,SCH003,2025-02-01,21,18,Illness
ATT202500000267,STU000026,SCH003,2025-03-01,19,14,Medical
ATT202500000268,STU000026,SCH003,2025-04-01,20,14,Other
ATT202500000269,STU000026,SCH003,2025-05-01,22,18,Medical
ATT202500000270,STU000026,SCH003,2025-06-01,18,16,Unauthorised
ATT202500000271,STU000026,SCH003,2025-07-01,22,20,Family
ATT202500000272,STU000026,SCH003,2025-08-01,18,16,Family
ATT202500000273,STU000026,SCH003,2025-09-01,21,15,Medical
ATT202500000274,STU000026,SCH003,2025-10-01,18,14,Other
ATT202500000275,STU000026,SCH003,2025-11-01,21,21,
ATT202500000276,STU000026,SCH003,2025-12-01,12,6,Illness
ATT202500000277,STU000027,SCH007,2025-01-01,0,0,
ATT202500000278,STU000027,SCH007,2025-02-01,19,16,Other
ATT202500000279,STU000027,SCH007,2025-03-01,22,19,Illness
ATT202500000280,STU000027,SCH007,2025-04-01,20,20,
ATT202500000281,STU000027,SCH007,2025-05-01,20,19,Medical
ATT202500000282,STU000027,SCH007,2025-06-01,22,18,Other
ATT202500000283,STU000027,SCH007,2025-07-01,21,15,Illness
ATT202500000284,STU000027,SCH007,2025-08-01,21,17,Medical
ATT202500000285,STU000027,SCH007,2025-09-01,21,15,Medical
ATT202500000286,STU000027,SCH007,2025-10-01,19,19,
ATT202500000287,STU000027,SCH007,2025-11-01,22,21,Other
ATT202500000288,STU000027,SCH007,2025-12-01,14,9,Family
ATT202500000289,STU000028,SCH014,2025-01-01,0,0,
ATT202500000290,STU000028,SCH014,2025-02-01,22,20,Illness
ATT202500000291,STU000028,SCH014,2025-03-01,18,16,Illness
ATT202500000292,STU000028,SCH014,2025-04-01,20,16,Other
ATT202500000293,STU000028,SCH014,2025-05-01,20,15,Illness
ATT202500000294,STU000028,SCH014,2025-06-01,20,19,Family
ATT202500000295,STU000028,SCH014,2025-07-01,20,18,Unauthorised
ATT202500000296,STU000028,SCH014,2025-08-01,20,16,Illness
ATT202500000297,STU000028,SCH014,2025-09-01,18,16,Family
ATT202500000298,STU000028,SCH014,2025-10-01,19,15,Unauthorised
ATT202500000299,STU000028,SCH014,2025-11-01,21,16,Illness
ATT202500000300,STU000028,SCH014,2025-12-01,14,8,Unauthorised
ATT202500000301,STU000029,SCH017,2025-01-01,0,0,
ATT202500000302,STU000029,SCH017,2025-02-01,19,17,Unauthorised
ATT202500000303,STU000029,SCH017,2025-03-01,21,18,Unauthorised
ATT202500000304,STU000029,SCH017,2025-04-01,18,12,Illness
ATT202500000305,STU000029,SCH017,2025-05-01,22,16,Family
ATT202500000306,STU000029,SCH017,2025-06-01,20,20,
ATT202500000307,STU000029,SCH017,2025-07-01,20,20,
ATT202500000308,STU000029,SCH017,2025-08-01,21,20,Unauthorised
ATT202500000309,STU000029,SCH017,2025-09-01,19,16,Other
ATT202500000310,STU000029,SCH017,2025-10-01,19,16,Other
ATT202500000311,STU000029,SCH017,2025-11-01,20,20,
ATT202500000312,STU000029,SCH017,2025-12-01,11,8,Other
ATT202500000313,STU000030,SCH003,2025-01-01,0,0,
ATT202500000314,STU000030,SCH003,2025-02-01,21,16,Family
ATT202500000315,STU000030,SCH003,2025-03-01,18,12,Illness
ATT202500000316,STU000030,SCH003,2025-04-01,18,16,Medical
ATT202500000317,STU000030,SCH003,2025-05-01,21,21,
ATT202500000318,STU000030,SCH003,2025-06-01,22,20,Illness
ATT202500000319,STU000030,SCH003,2025-07-01,20,18,Other
ATT202500000320,STU000030,SCH003,2025-08-01,20,19,Other
ATT202500000321,STU000030,SCH003,2025-09-01,19,15,Family
ATT202500000322,STU000030,SCH003,2025-10-01,20,16,Unauthorised
ATT202500000323,STU000030,SCH003,2025-11-01,19,18,Illness
ATT202500000324,STU000030,SCH003,2025-12-01,15,10,Illness
ATT202500000325,STU000031,SCH017,2025-01-01,0,0,
ATT202500000326,STU000031,SCH017,2025-02-01,22,22,
ATT202500000327,STU000031,SCH017,2025-03-01,18,13,Illness
ATT202500000328,STU000031,SCH017,2025-04-01,20,15,Illness
ATT202500000329,STU000031,SCH017,2025-05-01,20,19,Unauthorised
ATT202500000330,STU000031,SCH017,2025-06-01,19,16,Family
ATT202500000331,STU000031,SCH017,2025-07-01,20,15,Medical
ATT202500000332,STU000031,SCH017,2025-08-01,21,21,
ATT202500000333,STU000031,SCH017,2025-09-01,22,16,Family
ATT202500000334,STU000031,SCH017,2025-10-01,19,13,Family
ATT202500000335,STU000031,SCH017,2025-11-01,21,18,Medical
ATT202500000336,STU000031,SCH017,2025-12-01,15,12,Unauthorised
ATT202500000337,STU000032,SCH036,2025-01-01,0,0,
ATT202500000338,STU000032,SCH036,2025-02-01,21,20,Illness
ATT202500000339,STU000032,SCH036,2025-03-01,21,20,Illness
ATT202500000340,STU000032,SCH036,2025-04-01,22,22,
ATT202500000341,STU000032,SCH036,2025-05-01,21,20,Unauthorised
ATT202500000342,STU000032,SCH036,2025-06-01,22,18,Illness
ATT202500000343,STU000032,SCH036,2025-07-01,18,18,
ATT202500000344,STU000032,SCH036,2025-08-01,18,17,Illness
ATT202500000345,STU000032,SCH036,2025-09-01,18,16,Family
ATT202500000346,STU000032,SCH036,2025-10-01,20,19,Family
ATT202500000347,STU000032,SCH036,2025-11-01,20,17,Unauthorised
ATT202500000348,STU000032,SCH036,2025-12-01,11,11,
ATT202500000349,STU000033,SCH024,2025-01-01,0,0,
ATT202500000350,STU000033,SCH024,2025-02-01,19,18,Unauthorised
ATT202500000351,STU000033,SCH024,2025-03-01,20,20,
ATT202500000352,STU000033,SCH024,2025-04-01,22,18,Family
ATT202500000353,STU000033,SCH024,2025-05-01,19,16,Medical
ATT202500000354,STU000033,SCH024,2025-06-01,18,16,Family
ATT202500000355,STU000033,SCH024,2025-07-01,19,16,Other
ATT202500000356,STU000033,SCH024,2025-08-01,21,18,Other
ATT202500000357,STU000033,SCH024,2025-09-01,20,18,Other
ATT202500000358,STU000033,SCH024,2025-10-01,22,22,
ATT202500000359,STU000033,SCH024,2025-11-01,19,17,Family
ATT202500000360,STU000033,SCH024,2025-12-01,12,9,Illness
ATT202500000361,STU000035,SCH014,2025-01-01,0,0,
ATT202500000362,STU000035,SCH014,2025-02-01,19,16,Unauthorised
ATT202500000363,STU000035,SCH014,2025-03-01,19,13,Other
ATT202500000364,STU000035,SCH014,2025-04-01,20,19,Medical
ATT202500000365,STU000035,SCH014,2025-05-01,22,20,Illness
ATT202500000366,STU000035,SCH014,2025-06-01,18,14,Unauthorised
ATT202500000367,STU000035,SCH014,2025-07-01,21,17,Unauthorised
ATT202500000368,STU000035,SCH014,2025-08-01,18,16,Family
ATT202500000369,STU000035,SCH014,2025-09-01,18,18,
ATT202500000370,STU000035,SCH014,2025-10-01,19,14,Illness
ATT202500000371,STU000035,SCH014,2025-11-01,22,16,Medical
ATT202500000372,STU000035,SCH014,2025-12-01,14,10,Unauthorised
ATT202500000373,STU000036,SCH017,2025-01-01,0,0,
ATT202500000374,STU000036,SCH017,2025-02-01,19,18,Medical
ATT202500000375,STU000036,SCH017,2025-03-01,18,14,Family
ATT202500000376,STU000036,SCH017,2025-04-01,21,15,Family
ATT202500000377,STU000036,SCH017,2025-05-01,20,20,
ATT202500000378,STU000036,SCH017,2025-06-01,20,16,Unauthorised
ATT202500000379,STU000036,SCH017,2025-07-01,20,15,Medical
ATT202500000380,STU000036,SCH017,2025-08-01,19,15,Unauthorised
ATT202500000381,STU000036,SCH017,2025-09-01,22,21,Illness
ATT202500000382,STU000036,SCH017,2025-10-01,19,18,Medical
ATT202500000383,STU000036,SCH017,2025-11-01,22,21,Family
ATT202500000384,STU000036,SCH017,2025-12-01,11,9,Medical
ATT202500000385,STU000038,SCH002,2025-01-01,0,0,
ATT202500000386,STU000038,SCH002,2025-02-01,19,15,Other
ATT202500000387,STU000038,SCH002,2025-03-01,21,15,Family
ATT202500000388,STU000038,SCH002,2025-04-01,18,17,Medical
ATT202500000389,STU000038,SCH002,2025-05-01,19,17,Family
ATT202500000390,STU000038,SCH002,2025-06-01,22,17,Unauthorised
ATT202500000391,STU000038,SCH002,2025-07-01,22,17,Family
ATT202500000392,STU000038,SCH002,2025-08-01,21,19,Other
ATT202500000393,STU000038,SCH002,2025-09-01,18,18,
ATT202500000394,STU000038,SCH002,2025-10-01,21,15,Family
ATT202500000395,STU000038,SCH002,2025-11-01,22,22,
ATT202500000396,STU000038,SCH002,2025-12-01,15,9,Family
ATT202500000397,STU000039,SCH027,2025-01-01,0,0,
ATT202500000398,STU000039,SCH027,2025-02-01,22,18,Illness
ATT202500000399,STU000039,SCH027,2025-03-01,19,14,Other
ATT202500000400,STU000039,SCH027,2025-04-01,20,19,Family
ATT202500000401,STU000039,SCH027,2025-05-01,20,14,Unauthorised
ATT202500000402,STU000039,SCH027,2025-06-01,21,17,Other
ATT202500000403,STU000039,SCH027,2025-07-01,19,14,Illness
ATT202500000404,STU000039,SCH027,2025-08-01,19,18,Family
ATT202500000405,STU000039,SCH027,2025-09-01,18,17,Illness
ATT202500000406,STU000039,SCH027,2025-10-01,19,19,
ATT202500000407,STU000039,SCH027,2025-11-01,20,17,Illness
ATT202500000408,STU000039,SCH027,2025-12-01,10,9,Other
ATT202500000409,STU000040,SCH025,2025-01-01,0,0,
ATT202500000410,STU000040,SCH025,2025-02-01,20,19,Other
ATT202500000411,STU000040,SCH025,2025-03-01,20,18,Medical
ATT202500000412,STU000040,SCH025,2025-04-01,20,16,Unauthorised
ATT202500000413,STU000040,SCH025,2025-05-01,20,20,
ATT202500000414,STU000040,SCH025,2025-06-01,22,19,Medical
ATT202500000415,STU000040,SCH025,2025-07-01,21,21,
ATT202500000416,STU000040,SCH025,2025-08-01,20,16,Medical
ATT202500000417,STU000040,SCH025,2025-09-01,21,16,Illness
ATT202500000418,STU000040,SCH025,2025-10-01,21,18,Other
ATT202500000419,STU000040,SCH025,2025-11-01,22,19,Family
ATT202500000420,STU000040,SCH025,2025-12-01,11,6,Illness
ATT202500000421,STU000041,SCH030,2025-01-01,0,0,
ATT202500000422,STU000041,SCH030,2025-02-01,22,16,Other
ATT202500000423,STU000041,SCH030,2025-03-01,22,21,Family
ATT202500000424,STU000041,SCH030,2025-04-01,22,17,Family
ATT202500000425,STU000041,SCH030,2025-05-01,20,17,Family
ATT202500000426,STU000041,SCH030,2025-06-01,19,15,Family
ATT202500000427,STU000041,SCH030,2025-07-01,20,15,Unauthorised
ATT202500000428,STU000041,SCH030,2025-08-01,21,18,Unauthorised
ATT202500000429,STU000041,SCH030,2025-09-01,20,19,Illness
