assessment_id,student_id,school_id,assessment_year,domain,score,proficiency_band
ASM202500000044,STU000016,SCH007,2025,Numeracy,338,Low
ASM202500000045,STU000016,SCH007,2025,Writing,366,Low
ASM202500000046,STU000019,SCH037,2025,Reading,513,Medium
ASM202500000047,STU000019,SCH037,2025,Numeracy,602,High
ASM202500000048,STU000019,SCH037,2025,Writing,510,Medium
ASM202500000049,STU000020,SCH021,2025,Reading,317,Low
ASM202500000050,STU000020,SCH021,2025,Numeracy,359,Low
ASM202500000051,STU000020,SCH021,2025,Writing,305,Low
ASM202500000052,STU000021,SCH020,2025,Reading,387,Low
ASM202500000053,STU000021,SCH020,2025,Numeracy,365,Low
ASM202500000054,STU000021,SCH020,2025,Writing,434,Medium
ASM202500000055,STU000022,SCH040,2025,Reading,574,High
ASM202500000056,STU000022,SCH040,2025,Numeracy,544,Medium
ASM202500000057,STU000022,SCH040,2025,Writing,571,High
ASM202500000058,STU000023,SCH009,2025,Reading,414,Medium
ASM202500000059,STU000023,SCH009,2025,Numeracy,405,Medium
ASM202500000060,STU000023,SCH009,2025,Writing,418,Medium
ASM202500000061,STU000024,SCH011,2025,Reading,554,High
ASM202500000062,STU000024,SCH011,2025,Numeracy,466,Medium
ASM202500000063,STU000024,SCH011,2025,Writing,444,Medium
ASM202500000064,STU000025,SCH042,2025,Reading,434,Medium
ASM202500000065,STU000025,SCH042,2025,Numeracy,405,Medium
ASM202500000066,STU000025,SCH042,2025,Writing,377,Low
ASM202500000067,STU000026,SCH003,2025,Reading,321,Low
ASM202500000068,STU000026,SCH003,2025,Numeracy,351,Low
ASM202500000069,STU000026,SCH003,2025,Writing,269,Low
ASM202500000070,STU000027,SCH007,2025,Reading,475,Medium
ASM202500000071,STU000027,SCH007,2025,Numeracy,477,Medium
ASM202500000072,STU000027,SCH007,2025,Writing,460,Medium
ASM202500000073,STU000028,SCH014,2025,Reading,563,High
ASM202500000074,STU000028,SCH014,2025,Numeracy,551,High
ASM202500000075,STU000028,SCH014,2025,Writing,592,High
ASM202500000076,STU000029,SCH017,2025,Reading,559,High
ASM202500000077,STU000029,SCH017,2025,Numeracy,461,Medium
ASM202500000078,STU000029,SCH017,2025,Writing,459,Medium
ASM202500000079,STU000030,SCH003,2025,Reading,337,Low
ASM202500000080,STU000030,SCH003,2025,Numeracy,317,Low
ASM202500000081,STU000030,SCH003,2025,Writing,361,Low
ASM202500000082,STU000031,SCH017,2025,Reading,517,Medium
ASM202500000083,STU000031,SCH017,2025,Numeracy,478,Medium
ASM202500000084,STU000031,SCH017,2025,Writing,483,Medium
ASM202500000085,STU000032,SCH036,2025,Reading,341,Low
ASM202500000086,STU000032,SCH036,2025,Numeracy,316,Low
ASM202500000087,STU000032,SCH036,2025,Writing,281,Low
ASM202500000088,STU000033,SCH024,2025,Reading,409,Medium
ASM202500000089,STU000033,SCH024,2025,Numeracy,409,Medium
ASM202500000090,STU000033,SCH024,2025,Writing,379,Low
ASM202500000091,STU000035,SCH014,2025,Reading,617,High
ASM202500000092,STU000035,SCH014,2025,Numeracy,524,Medium
ASM202500000093,STU000035,SCH014,2025,Writing,549,Medium
ASM202500000094,STU000036,SCH017,2025,Reading,428,Medium
ASM202500000095,STU000036,SCH017,2025,Numeracy,459,Medium
ASM202500000096,STU000036,SCH017,2025,Writing,515,Medium
ASM202500000097,STU000038,SCH002,2025,Reading,327,Low
ASM202500000098,STU000038,SCH002,2025,Numeracy,345,Low
ASM202500000099,STU000038,SCH002,2025,Writing,289,Low
ASM202500000100,STU000039,SCH027,2025,Reading,584,High
ASM202500000101,STU000039,SCH027,2025,Numeracy,544,Medium
ASM202500000102,STU000039,SCH027,2025,Writing,533,Medium
ASM202500000103,STU000040,SCH025,2025,Reading,521,Medium
ASM202500000104,STU000040,SCH025,2025,Numeracy,515,Medium
ASM202500000105,STU000040,SCH025,2025,Writing,514,Medium
ASM202500000106,STU000041,SCH030,2025,Reading,485,Medium
ASM202500000107,STU000041,SCH030,2025,Numeracy,442,Medium
ASM202500000108,STU000041,SCH030,2025,Writing,461,Medium
ASM202500000109,STU000043,SCH024,2025,Reading,380,Low
ASM202500000110,STU000043,SCH024,2025,Numeracy,402,Medium
ASM202500000111,STU000043,SCH024,2025,Writing,430,Medium
ASM202500000112,STU000047,SCH009,2025,Reading,377,Low
ASM202500000113,STU000047,SCH009,2025,Numeracy,319,Low
ASM202500000114,STU000047,SCH009,2025,Writing,279,Low
ASM202500000115,STU000049,SCH035,2025,Reading,463,Medium
ASM202500000116,STU000049,SCH035,2025,Numeracy,501,Medium
ASM202500000117,STU000049,SCH035,2025,Writing,418,Medium
ASM202500000118,STU000050,SCH005,2025,Reading,511,Medium
ASM202500000119,STU000050,SCH005,2025,Numeracy,601,High
ASM202500000120,STU000050,SCH005,2025,Writing,586,High
ASM202500000121,STU000051,SCH020,2025,Reading,487,Medium
ASM202500000122,STU000051,SCH020,2025,Numeracy,372,Low
ASM202500000123,STU000051,SCH020,2025,Writing,458,Medium
ASM202500000124,STU000052,SCH045,2025,Reading,360,Low
ASM202500000125,STU000052,SCH045,2025,Numeracy,356,Low
ASM202500000126,STU000052,SCH045,2025,Writing,341,Low
ASM202500000127,STU000053,SCH025,2025,Reading,560,High
ASM202500000128,STU000053,SCH025,2025,Numeracy,524,Medium
ASM202500000129,STU000053,SCH025,2025,Writing,477,Medium
ASM202500000130,STU000054,SCH001,2025,Reading,613,High
ASM202500000131,STU000054,SCH001,2025,Numeracy,591,High
ASM202500000132,STU000054,SCH001,2025,Writing,499,Medium
ASM202500000133,STU000056,SCH031,2025,Reading,380,Low
ASM202500000134,STU000056,SCH031,2025,Numeracy,455,Medium
ASM202500000135,STU000056,SCH031,2025,Writing,381,Low
ASM202500000136,STU000058,SCH030,2025,Reading,532,Medium
ASM202500000137,STU000058,SCH030,2025,Numeracy,503,Medium
ASM202500000138,STU000058,SCH030,2025,Writing,463,Medium
ASM202500000139,STU000059,SCH031,2025,Reading,387,Low
ASM202500000140,STU000059,SCH031,2025,Numeracy,461,Medium
ASM202500000141,STU000059,SCH031,2025,Writing,376,Low
ASM202500000142,STU000060,SCH041,2025,Reading,569,High
ASM202500000143,STU000060,SCH041,2025,Numeracy,550,High
ASM202500000144,STU000060,SCH041,2025,Writing,628,High
ASM202500000145,STU000062,SCH047,2025,Reading,292,Low
ASM202500000146,STU000062,SCH047,2025,Numeracy,307,Low
ASM202500000147,STU000062,SCH047,2025,Writing,297,Low
ASM202500000148,STU000063,SCH045,2025,Reading,460,Medium
ASM202500000149,STU000063,SCH045,2025,Numeracy,475,Medium
ASM202500000150,STU000063,SCH045,2025,Writing,376,Low
ASM202500000151,STU000064,SCH008,2025,Reading,393,Low
ASM202500000152,STU000064,SCH008,2025,Numeracy,348,Low
ASM202500000153,STU000064,SCH008,2025,Writing,397,Low
ASM202500000154,STU000065,SCH036,2025,Reading,431,Medium
ASM202500000155,STU000065,SCH036,2025,Numeracy,426,Medium
ASM202500000156,STU000065,SCH036,2025,Writing,468,Medium
ASM202500000157,STU000066,SCH047,2025,Reading,432,Medium
ASM202500000158,STU000066,SCH047,2025,Numeracy,383,Low
ASM202500000159,STU000066,SCH047,2025,Writing,458,Medium
ASM202500000160,STU000067,SCH011,2025,Reading,627,High
ASM202500000161,STU000067,SCH011,2025,Numeracy,608,High
ASM202500000162,STU000067,SCH011,2025,Writing,648,High
ASM202500000163,STU000068,SCH030,2025,Reading,460,Medium
ASM202500000164,STU000068,SCH030,2025,Numeracy,491,Medium
ASM202500000165,STU000068,SCH030,2025,Writing,420,Medium
ASM202500000166,STU000069,SCH016,2025,Reading,396,Low
ASM202500000167,STU000069,SCH016,2025,Numeracy,340,Low
ASM202500000168,STU000069,SCH016,2025,Writing,425,Medium
ASM202500000169,STU000070,SCH022,2025,Reading,332,Low
ASM202500000170,STU000070,SCH022,2025,Numeracy,330,Low
ASM202500000171,STU000070,SCH022,2025,Writing,384,Low
ASM202500000172,STU000071,SCH015,2025,Reading,389,Low
ASM202500000173,STU000071,SCH015,2025,Numeracy,408,Medium
ASM202500000174,STU000071,SCH015,2025,Writing,352,Low
ASM202500000175,STU000072,SCH027,2025,Reading,546,Medium
ASM202500000176,STU000072,SCH027,2025,Numeracy,548,Medium
ASM202500000177,STU000072,SCH027,2025,Writing,527,Medium
ASM202500000178,STU000074,SCH013,2025,Reading,433,Medium
ASM202500000179,STU000074,SCH013,2025,Numeracy,458,Medium
ASM202500000180,STU000074,SCH013,2025,Writing,423,Medium
ASM202500000181,STU000075,SCH001,2025,Reading,524,Medium
ASM202500000182,STU000075,SCH001,2025,Numeracy,553,High
ASM202500000183,STU000075,SCH001,2025,Writing,542,Medium
ASM202500000184,STU000076,SCH027,2025,Reading,556,High
ASM202500000185,STU000076,SCH027,2025,Numeracy,497,Medium
ASM202500000186,STU000076,SCH027,2025,Writing,460,Medium
ASM202500000187,STU000077,SCH002,2025,Reading,420,Medium
ASM202500000188,STU000077,SCH002,2025,Numeracy,417,Medium
ASM202500000189,STU000077,SCH002,2025,Writing,369,Low
ASM202500000190,STU000078,SCH030,2025,Reading,403,Medium
ASM202500000191,STU000078,SCH030,2025,Numeracy,432,Medium
ASM202500000192,STU000078,SCH030,2025,Writing,326,Low
ASM202500000193,STU000079,SCH026,2025,Reading,563,High
ASM202500000194,STU000079,SCH026,2025,Numeracy,603,High
ASM202500000195,STU000079,SCH026,2025,Writing,529,Medium
ASM202500000196,STU000080,SCH028,2025,Reading,309,Low
ASM202500000197,STU000080,SCH028,2025,Numeracy,367,Low
ASM202500000198,STU000080,SCH028,2025,Writing,350,Low
ASM202500000199,STU000081,SCH025,2025,Reading,581,High
ASM202500000200,STU000081,SCH025,2025,Numeracy,534,Medium
ASM202500000201,STU000081,SCH025,2025,Writing,556,High
ASM202500000202,STU000082,SCH025,2025,Reading,558,High
ASM202500000203,STU000082,SCH025,2025,Numeracy,572,High
ASM202500000204,STU000082,SCH025,2025,Writing,503,Medium
ASM202500000205,STU000083,SCH006,2025,Reading,405,Medium
ASM202500000206,STU000083,SCH006,2025,Numeracy,430,Medium
ASM202500000207,STU000083,SCH006,2025,Writing,409,Medium
ASM202500000208,STU000084,SCH023,2025,Reading,321,Low
ASM202500000209,STU000084,SCH023,2025,Numeracy,344,Low
ASM202500000210,STU000084,SCH023,2025,Writing,301,Low
ASM202500000211,STU000085,SCH016,2025,Reading,345,Low
ASM202500000212,STU000085,SCH016,2025,Numeracy,340,Low
ASM202500000213,STU000085,SCH016,2025,Writing,335,Low
ASM202500000214,STU000087,SCH030,2025,Reading,601,High
ASM202500000215,STU000087,SCH030,2025,Numeracy,649,High
ASM202500000216,STU000087,SCH030,2025,Writing,631,High
ASM202500000217,STU000089,SCH007,2025,Reading,421,Medium
ASM202500000218,STU000089,SCH007,2025,Numeracy,410,Medium
ASM202500000219,STU000089,SCH007,2025,Writing,367,Low
ASM202500000220,STU000090,SCH014,2025,Reading,539,Medium
ASM202500000221,STU000090,SCH014,2025,Numeracy,607,High
ASM202500000222,STU000090,SCH014,2025,Writing,510,Medium
ASM202500000223,STU000091,SCH014,2025,Reading,466,Medium
ASM202500000224,STU000091,SCH014,2025,Numeracy,530,Medium
ASM202500000225,STU000091,SCH014,2025,Writing,492,Medium
ASM202500000226,STU000092,SCH001,2025,Reading,431,Medium
ASM202500000227,STU000092,SCH001,2025,Numeracy,450,Medium
ASM202500000228,STU000092,SCH001,2025,Writing,450,Medium
ASM202500000229,STU000093,SCH037,2025,Reading,452,Medium
ASM202500000230,STU000093,SCH037,2025,Numeracy,512,Medium
ASM202500000231,STU000093,SCH037,2025,Writing,436,Medium
ASM202500000232,STU000094,SCH005,2025,Reading,596,High
ASM202500000233,STU000094,SCH005,2025,Numeracy,548,Medium
ASM202500000234,STU000094,SCH005,2025,Writing,598,High
ASM202500000235,STU000095,SCH007,2025,Reading,449,Medium
ASM202500000236,STU000095,SCH007,2025,Numeracy,414,Medium
ASM202500000237,STU000095,SCH007,2025,Writing,348,Low
ASM202500000238,STU000096,SCH028,2025,Reading,390,Low
ASM202500000239,STU000096,SCH028,2025,Numeracy,291,Low
ASM202500000240,STU000096,SCH028,2025,Writing,374,Low
ASM202500000241,STU000098,SCH038,2025,Reading,335,Low
ASM202500000242,STU000098,SCH038,2025,Numeracy,336,Low
ASM202500000243,STU000098,SCH038,2025,Writing,360,Low
ASM202500000244,STU000099,SCH006,2025,Reading,420,Medium
ASM202500000245,STU000099,SCH006,2025,Numeracy,394,Low
ASM202500000246,STU000099,SCH006,2025,Writing,314,Low
ASM202500000247,STU000100,SCH011,2025,Reading,539,Medium
ASM202500000248,STU000100,SCH011,2025,Numeracy,515,Medium
ASM202500000249,STU000100,SCH011,2025,Writing,599,High
ASM202500000250,STU000103,SCH006,2025,Reading,346,Low
ASM202500000251,STU000103,SCH006,2025,Numeracy,388,Low
ASM202500000252,STU000103,SCH006,2025,Writing,394,Low
ASM202500000253,STU000104,SCH016,2025,Reading,423,Medium
ASM202500000254,STU000104,SCH016,2025,Numeracy,450,Medium
ASM202500000255,STU000104,SCH016,2025,Writing,454,Medium
ASM202500000256,STU000105,SCH002,2025,Reading,347,Low
ASM202500000257,STU000105,SCH002,2025,Numeracy,377,Low
ASM202500000258,STU000105,SCH002,2025,Writing,297,Low
ASM202500000259,STU000106,SCH020,2025,Reading,478,Medium
ASM202500000260,STU000106,SCH020,2025,Numeracy,402,Medium
ASM202500000261,STU000106,SCH020,2025,Writing,407,Medium
ASM202500000262,STU000107,SCH023,2025,Reading,359,Low
ASM202500000263,STU000107,SCH023,2025,Numeracy,446,Medium
ASM202500000264,STU000107,SCH023,2025,Writing,345,Low
ASM202500000265,STU000108,SCH045,2025,Reading,431,Medium
ASM202500000266,STU000108,SCH045,2025,Numeracy,382,Low
ASM202500000267,STU000108,SCH045,2025,Writing,439,Medium
ASM202500000268,STU000110,SCH045,2025,Reading,379,Low
ASM202500000269,STU000110,SCH045,2025,Numeracy,401,Medium
ASM202500000270,STU000110,SCH045,2025,Writing,315,Low
ASM202500000271,STU000114,SCH036,2025,Reading,339,Low
ASM202500000272,STU000114,SCH036,2025,Numeracy,345,Low
ASM202500000273,STU000114,SCH036,2025,Writing,331,Low
ASM202500000274,STU000117,SCH019,2025,Reading,588,High
ASM202500000275,STU000117,SCH019,2025,Numeracy,568,High
ASM202500000276,STU000117,SCH019,2025,Writing,578,High
ASM202500000277,STU000119,SCH006,2025,Reading,404,Medium
ASM202500000278,STU000119,SCH006,2025,Numeracy,410,Medium
ASM202500000279,STU000119,SCH006,2025,Writing,286,Low
ASM202500000280,STU000120,SCH040,2025,Reading,608,High
ASM202500000281,STU000120,SCH040,2025,Numeracy,621,High
ASM202500000282,STU000120,SCH040,2025,Writing,577,High
ASM202500000283,STU000121,SCH029,2025,Reading,339,Low
ASM202500000284,STU000121,SCH029,2025,Numeracy,384,Low
ASM202500000285,STU000121,SCH029,2025,Writing,410,Medium
ASM202500000286,STU000123,SCH014,2025,Reading,574,High
ASM202500000287,STU000123,SCH014,2025,Numeracy,554,High
ASM202500000288,STU000123,SCH014,2025,Writing,563,High
ASM202500000289,STU000124,SCH012,2025,Reading,601,High
ASM202500000290,STU000124,SCH012,2025,Numeracy,542,Medium
ASM202500000291,STU000124,SCH012,2025,Writing,620,High
ASM202500000292,STU000127,SCH041,2025,Reading,568,High
ASM202500000293,STU000127,SCH041,2025,Numeracy,594,High
ASM202500000294,STU000127,SCH041,2025,Writing,635,High
ASM202500000295,STU000130,SCH029,2025,Reading,358,Low
ASM202500000296,STU000130,SCH029,2025,Numeracy,293,Low
ASM202500000297,STU000130,SCH029,2025,Writing,366,Low
ASM202500000298,STU000131,SCH018,2025,Reading,402,Medium
ASM202500000299,STU000131,SCH018,2025,Numeracy,398,Low
ASM202500000300,STU000131,SCH018,2025,Writing,438,Medium
ASM202500000301,STU000132,SCH003,2025,Reading,375,Low
ASM202500000302,STU000132,SCH003,2025,Numeracy,457,Medium
ASM202500000303,STU000132,SCH003,2025,Writing,365,Low
ASM202500000304,STU000133,SCH006,2025,Reading,357,Low
ASM202500000305,STU000133,SCH006,2025,Numeracy,339,Low
ASM202500000306,STU000133,SCH006,2025,Writing,398,Low
ASM202500000307,STU000134,SCH013,2025,Reading,541,Medium
ASM202500000308,STU000134,SCH013,2025,Numeracy,497,Medium
ASM202500000309,STU000134,SCH013,2025,Writing,438,Medium
ASM202500000310,STU000137,SCH031,2025,Reading,331,Low
ASM202500000311,STU000137,SCH031,2025,Numeracy,356,Low
ASM202500000312,STU000137,SCH031,2025,Writing,368,Low
ASM202500000313,STU000138,SCH011,2025,Reading,499,Medium
ASM202500000314,STU000138,SCH011,2025,Numeracy,409,Medium
ASM202500000315,STU000138,SCH011,2025,Writing,444,Medium
ASM202500000316,STU000141,SCH010,2025,Reading,534,Medium
ASM202500000317,STU000141,SCH010,2025,Numeracy,571,High
ASM202500000318,STU000141,SCH010,2025,Writing,568,High
ASM202500000319,STU000144,SCH032,2025,Reading,342,Low
ASM202500000320,STU000144,SCH032,2025,Numeracy,343,Low
ASM202500000321,STU000144,SCH032,2025,Writing,301,Low
ASM202500000322,STU000145,SCH016,2025,Reading,426,Medium
ASM202500000323,STU000145,SCH016,2025,Numeracy,441,Medium
ASM202500000324,STU000145,SCH016,2025,Writing,419,Medium
ASM202500000325,STU000146,SCH027,2025,Reading,477,Medium
ASM202500000326,STU000146,SCH027,2025,Numeracy,537,Medium
ASM202500000327,STU000146,SCH027,2025,Writing,536,Medium
ASM202500000328,STU000149,SCH016,2025,Reading,407,Medium
ASM202500000329,STU000149,SCH016,2025,Numeracy,458,Medium
ASM202500000330,STU000149,SCH016,2025,Writing,445,Medium
ASM202500000331,STU000150,SCH039,2025,Reading,591,High
ASM202500000332,STU000150,SCH039,2025,Numeracy,591,High
ASM202500000333,STU000150,SCH039,2025,Writing,538,Medium
ASM202500000334,STU000151,SCH027,2025,Reading,551,High
ASM202500000335,STU000151,SCH027,2025,Numeracy,559,High
ASM202500000336,STU000151,SCH027,2025,Writing,578,High
ASM202500000337,STU000152,SCH001,2025,Reading,619,High
ASM202500000338,STU000152,SCH001,2025,Numeracy,504,Medium
ASM202500000339,STU000152,SCH001,2025,Writing,561,High
ASM202500000340,STU000153,SCH021,2025,Reading,424,Medium
ASM202500000341,STU000153,SCH021,2025,Numeracy,372,Low
ASM202500000342,STU000153,SCH021,2025,Writing,337,Low
ASM202500000343,STU000154,SCH023,2025,Reading,328,Low
ASM202500000344,STU000154,SCH023,2025,Numeracy,334,Low
ASM202500000345,STU000154,SCH023,2025,Writing,313,Low
ASM202500000346,STU000155,SCH005,2025,Reading,513,Medium
ASM202500000347,STU000155,SCH005,2025,Numeracy,519,Medium
ASM202500000348,STU000155,SCH005,2025,Writing,432,Medium
ASM202500000349,STU000156,SCH026,2025,Reading,543,Medium
ASM202500000350,STU000156,SCH026,2025,Numeracy,462,Medium
ASM202500000351,STU000156,SCH026,2025,Writing,458,Medium
ASM202500000352,STU000157,SCH031,2025,Reading,512,Medium
ASM202500000353,STU000157,SCH031,2025,Numeracy,455,Medium
ASM202500000354,STU000157,SCH031,2025,Writing,503,Medium
ASM202500000355,STU000158,SCH027,2025,Reading,486,Medium
ASM202500000356,STU000158,SCH027,2025,Numeracy,512,Medium
ASM202500000357,STU000158,SCH027,2025,Writing,497,Medium
ASM202500000358,STU000159,SCH003,2025,Reading,348,Low
ASM202500000359,STU000159,SCH003,2025,Numeracy,309,Low
ASM202500000360,STU000159,SCH003,2025,Writing,375,Low
ASM202500000361,STU000160,SCH030,2025,Reading,488,Medium
ASM202500000362,STU000160,SCH030,2025,Numeracy,469,Medium
ASM202500000363,STU000160,SCH030,2025,Writing,435,Medium
ASM202500000364,STU000163,SCH045,2025,Reading,392,Low
ASM202500000365,STU000163,SCH045,2025,Numeracy,366,Low
ASM202500000366,STU000163,SCH045,2025,Writing,394,Low
ASM202500000367,STU000164,SCH035,2025,Reading,379,Low
ASM202500000368,STU000164,SCH035,2025,Numeracy,365,Low
ASM202500000369,STU000164,SCH035,2025,Writing,449,Medium
ASM202500000370,STU000167,SCH048,2025,Reading,311,Low
ASM202500000371,STU000167,SCH048,2025,Numeracy,316,Low
ASM202500000372,STU000167,SCH048,2025,Writing,291,Low
ASM202500000373,STU000168,SCH013,2025,Reading,431,Medium
ASM202500000374,STU000168,SCH013,2025,Numeracy,472,Medium
ASM202500000375,STU000168,SCH013,2025,Writing,462,Medium
ASM202500000376,STU000169,SCH002,2025,Reading,312,Low
ASM202500000377,STU000169,SCH002,2025,Numeracy,358,Low
ASM202500000378,STU000169,SCH002,2025,Writing,353,Low
ASM202500000379,STU000170,SCH024,2025,Reading,403,Medium
ASM202500000380,STU000170,SCH024,2025,Numeracy,375,Low
ASM202500000381,STU000170,SCH024,2025,Writing,398,Low
ASM202500000382,STU000171,SCH044,2025,Reading,633,High
ASM202500000383,STU000171,SCH044,2025,Numeracy,543,Medium
ASM202500000384,STU000171,SCH044,2025,Writing,642,High
ASM202500000385,STU000172,SCH025,2025,Reading,535,Medium
ASM202500000386,STU000172,SCH025,2025,Numeracy,494,Medium
ASM202500000387,STU000172,SCH025,2025,Writing,570,High
ASM202500000388,STU000173,SCH030,2025,Reading,636,High
ASM202500000389,STU000173,SCH030,2025,Numeracy,571,High
ASM202500000390,STU000173,SCH030,2025,Writing,587,High
ASM202500000391,STU000174,SCH030,2025,Reading,495,Medium
ASM202500000392,STU000174,SCH030,2025,Numeracy,473,Medium
ASM202500000393,STU000174,SCH030,2025,Writing,365,Low
ASM202500000394,STU000175,SCH023,2025,Reading,478,Medium
ASM202500000395,STU000175,SCH023,2025,Numeracy,431,Medium
ASM202500000396,STU000175,SCH023,2025,Writing,447,Medium
ASM202500000397,STU000176,SCH030,2025,Reading,469,Medium
ASM202500000398,STU000176,SCH030,2025,Numeracy,393,Low
ASM202500000399,STU000176,SCH030,2025,Writing,405,Medium
ASM202500000400,STU000177,SCH007,2025,Reading,388,Low
ASM202500000401,STU000177,SCH007,2025,Numeracy,337,Low
ASM202500000402,STU000177,SCH007,2025,Writing,344,Low
ASM202500000403,STU000178,SCH045,2025,Reading,410,Medium
ASM202500000404,STU000178,SCH045,2025,Numeracy,350,Low
ASM202500000405,STU000178,SCH045,2025,Writing,316,Low
ASM202500000406,STU000179,SCH037,2025,Reading,523,Medium
ASM202500000407,STU000179,SCH037,2025,Numeracy,548,Medium
ASM202500000408,STU000179,SCH037,2025,Writing,551,High
ASM202500000409,STU000180,SCH019,2025,Reading,655,High
ASM202500000410,STU000180,SCH019,2025,Numeracy,658,High
ASM202500000411,STU000180,SCH019,2025,Writing,641,High
ASM202500000412,STU000181,SCH013,2025,Reading,567,High
ASM202500000413,STU000181,SCH013,2025,Numeracy,501,Medium
ASM202500000414,STU000181,SCH013,2025,Writing,549,Medium
ASM202500000415,STU000182,SCH041,2025,Reading,612,High
ASM202500000416,STU000182,SCH041,2025,Numeracy,599,High
ASM202500000417,STU000182,SCH041,2025,Writing,624,High
ASM202500000418,STU000183,SCH024,2025,Reading,507,Medium
ASM202500000419,STU000183,SCH024,2025,Numeracy,446,Medium
ASM202500000420,STU000183,SCH024,2025,Writing,421,Medium
ASM202500000421,STU000185,SCH024,2025,Reading,412,Medium
ASM202500000422,STU000185,SCH024,2025,Numeracy,378,Low
ASM202500000423,STU000185,SCH024,2025,Writing,395,Low
ASM202500000424,STU000186,SCH040,2025,Reading,608,High
ASM202500000425,STU000186,SCH040,2025,Numeracy,569,High
ASM202500000426,STU000186,SCH040,2025,Writing,563,High
ASM202500000427,STU000187,SCH005,2025,Reading,457,Medium
ASM202500000428,STU000187,SCH005,2025,Numeracy,518,Medium
ASM202500000429,STU000187,SCH005,2025,Writing,425,Medium
ASM202500000430,STU000189,SCH036,2025,Reading,374,Low
ASM202500000431,STU000189,SCH036,2025,Numeracy,329,Low
ASM202500000432,STU000189,SCH036,2025,Writing,310,Low
ASM202500000433,STU000190,SCH035,2025,Reading,301,Low
ASM202500000434,STU000190,SCH035,2025,Numeracy,355,Low
ASM202500000435,STU000190,SCH035,2025,Writing,291,Low
ASM202500000436,STU000194,SCH008,2025,Reading,315,Low
ASM202500000437,STU000194,SCH008,2025,Numeracy,408,Medium
ASM202500000438,STU000194,SCH008,2025,Writing,382,Low
ASM202500000439,STU000195,SCH032,2025,Reading,282,Low
ASM202500000440,STU000195,SCH032,2025,Numeracy,331,Low
ASM202500000441,STU000195,SCH032,2025,Writing,304,Low
ASM202500000442,STU000196,SCH030,2025,Reading,442,Medium
ASM202500000443,STU000196,SCH030,2025,Numeracy,458,Medium
ASM202500000444,STU000196,SCH030,2025,Writing,443,Medium
ASM202500000445,STU000197,SCH048,2025,Reading,485,Medium
ASM202500000446,STU000197,SCH048,2025,Numeracy,400,Medium
ASM202500000447,STU000197,SCH048,2025,Writing,389,Low
ASM202500000448,STU000199,SCH024,2025,Reading,391,Low
ASM202500000449,STU000199,SCH024,2025,Numeracy,308,Low
ASM202500000450,STU000199,SCH024,2025,Writing,304,Low
