assessment_id,student_id,school_id,assessment_year,domain,score,proficiency_band
ASM00000094,STU000032,SCH036,2024,Reading,267,Low
ASM00000095,STU000032,SCH036,2024,Numeracy,286,Low
ASM00000096,STU000032,SCH036,2024,Writing,289,Low
ASM00000097,STU000033,SCH024,2024,Reading,451,Medium
ASM00000098,STU000033,SCH024,2024,Numeracy,438,Medium
ASM00000099,STU000033,SCH024,2024,Writing,427,Medium
ASM00000100,STU000034,SCH020,2024,Reading,323,Low
ASM00000101,STU000034,SCH020,2024,Numeracy,348,Low
ASM00000102,STU000034,SCH020,2024,Writing,295,Low
ASM00000103,STU000035,SCH014,2024,Reading,567,High
ASM00000104,STU000035,SCH014,2024,Numeracy,596,High
ASM00000105,STU000035,SCH014,2024,Writing,594,High
ASM00000106,STU000036,SCH036,2024,Reading,415,Medium
ASM00000107,STU000036,SCH036,2024,Numeracy,401,Medium
ASM00000108,STU000036,SCH036,2024,Writing,453,Medium
ASM00000109,STU000037,SCH016,2024,Reading,449,Medium
ASM00000110,STU000037,SCH016,2024,Numeracy,416,Medium
ASM00000111,STU000037,SCH016,2024,Writing,466,Medium
ASM00000112,STU000038,SCH002,2024,Reading,298,Low
ASM00000113,STU000038,SCH002,2024,Numeracy,376,Low
ASM00000114,STU000038,SCH002,2024,Writing,268,Low
ASM00000115,STU000039,SCH027,2024,Reading,519,Medium
ASM00000116,STU000039,SCH027,2024,Numeracy,519,Medium
ASM00000117,STU000039,SCH027,2024,Writing,514,Medium
ASM00000118,STU000040,SCH003,2024,Reading,520,Medium
ASM00000119,STU000040,SCH003,2024,Numeracy,485,Medium
ASM00000120,STU000040,SCH003,2024,Writing,467,Medium
ASM00000121,STU000041,SCH030,2024,Reading,431,Medium
ASM00000122,STU000041,SCH030,2024,Numeracy,447,Medium
ASM00000123,STU000041,SCH030,2024,Writing,475,Medium
ASM00000124,STU000042,SCH043,2024,Reading,281,Low
ASM00000125,STU000042,SCH043,2024,Numeracy,281,Low
ASM00000126,STU000042,SCH043,2024,Writing,348,Low
ASM00000127,STU000043,SCH050,2024,Reading,365,Low
ASM00000128,STU000043,SCH050,2024,Numeracy,365,Low
ASM00000129,STU000043,SCH050,2024,Writing,287,Low
ASM00000130,STU000044,SCH035,2024,Reading,402,Medium
ASM00000131,STU000044,SCH035,2024,Numeracy,369,Low
ASM00000132,STU000044,SCH035,2024,Writing,392,Low
ASM00000133,STU000045,SCH017,2024,Reading,560,High
ASM00000134,STU000045,SCH017,2024,Numeracy,456,Medium
ASM00000135,STU000045,SCH017,2024,Writing,452,Medium
ASM00000136,STU000046,SCH039,2024,Reading,581,High
ASM00000137,STU000046,SCH039,2024,Numeracy,636,High
ASM00000138,STU000046,SCH039,2024,Writing,540,Medium
ASM00000139,STU000047,SCH033,2024,Reading,296,Low
ASM00000140,STU000047,SCH033,2024,Numeracy,318,Low
ASM00000141,STU000047,SCH033,2024,Writing,304,Low
ASM00000142,STU000048,SCH003,2024,Reading,472,Medium
ASM00000143,STU000048,SCH003,2024,Numeracy,447,Medium
ASM00000144,STU000048,SCH003,2024,Writing,436,Medium
ASM00000145,STU000049,SCH035,2024,Reading,472,Medium
ASM00000146,STU000049,SCH035,2024,Numeracy,389,Low
ASM00000147,STU000049,SCH035,2024,Writing,461,Medium
ASM00000148,STU000050,SCH005,2024,Reading,482,Medium
ASM00000149,STU000050,SCH005,2024,Numeracy,573,High
ASM00000150,STU000050,SCH005,2024,Writing,489,Medium
ASM00000151,STU000051,SCH020,2024,Reading,402,Medium
ASM00000152,STU000051,SCH020,2024,Numeracy,455,Medium
ASM00000153,STU000051,SCH020,2024,Writing,373,Low
ASM00000154,STU000052,SCH045,2024,Reading,303,Low
ASM00000155,STU000052,SCH045,2024,Numeracy,394,Low
ASM00000156,STU000052,SCH045,2024,Writing,395,Low
ASM00000157,STU000053,SCH025,2024,Reading,460,Medium
ASM00000158,STU000053,SCH025,2024,Numeracy,471,Medium
ASM00000159,STU000053,SCH025,2024,Writing,458,Medium
ASM00000160,STU000054,SCH001,2024,Reading,484,Medium
ASM00000161,STU000054,SCH001,2024,Numeracy,466,Medium
ASM00000162,STU000054,SCH001,2024,Writing,479,Medium
ASM00000163,STU000055,SCH039,2024,Reading,633,High
ASM00000164,STU000055,SCH039,2024,Numeracy,549,Medium
ASM00000165,STU000055,SCH039,2024,Writing,541,Medium
ASM00000166,STU000056,SCH033,2024,Reading,387,Low
ASM00000167,STU000056,SCH033,2024,Numeracy,327,Low
ASM00000168,STU000056,SCH033,2024,Writing,355,Low
ASM00000169,STU000057,SCH019,2024,Reading,563,High
ASM00000170,STU000057,SCH019,2024,Numeracy,639,High
ASM00000171,STU000057,SCH019,2024,Writing,650,High
ASM00000172,STU000058,SCH015,2024,Reading,419,Medium
ASM00000173,STU000058,SCH015,2024,Numeracy,482,Medium
ASM00000174,STU000058,SCH015,2024,Writing,444,Medium
ASM00000175,STU000059,SCH031,2024,Reading,403,Medium
ASM00000176,STU000059,SCH031,2024,Numeracy,457,Medium
ASM00000177,STU000059,SCH031,2024,Writing,401,Medium
ASM00000178,STU000060,SCH041,2024,Reading,617,High
ASM00000179,STU000060,SCH041,2024,Numeracy,562,High
ASM00000180,STU000060,SCH041,2024,Writing,534,Medium
ASM00000181,STU000061,SCH016,2024,Reading,351,Low
ASM00000182,STU000061,SCH016,2024,Numeracy,385,Low
ASM00000183,STU000061,SCH016,2024,Writing,336,Low
ASM00000184,STU000062,SCH050,2024,Reading,284,Low
ASM00000185,STU000062,SCH050,2024,Numeracy,340,Low
ASM00000186,STU000062,SCH050,2024,Writing,333,Low
ASM00000187,STU000063,SCH045,2024,Reading,363,Low
ASM00000188,STU000063,SCH045,2024,Numeracy,363,Low
ASM00000189,STU000063,SCH045,2024,Writing,443,Medium
ASM00000190,STU000064,SCH008,2024,Reading,425,Medium
ASM00000191,STU000064,SCH008,2024,Numeracy,339,Low
ASM00000192,STU000064,SCH008,2024,Writing,403,Medium
ASM00000193,STU000065,SCH036,2024,Reading,451,Medium
ASM00000194,STU000065,SCH036,2024,Numeracy,361,Low
ASM00000195,STU000065,SCH036,2024,Writing,403,Medium
ASM00000196,STU000066,SCH047,2024,Reading,470,Medium
ASM00000197,STU000066,SCH047,2024,Numeracy,441,Medium
ASM00000198,STU000066,SCH047,2024,Writing,425,Medium
ASM00000199,STU000067,SCH011,2024,Reading,631,High
ASM00000200,STU000067,SCH011,2024,Numeracy,569,High
ASM00000201,STU000067,SCH011,2024,Writing,612,High
ASM00000202,STU000068,SCH016,2024,Reading,514,Medium
ASM00000203,STU000068,SCH016,2024,Numeracy,401,Medium
ASM00000204,STU000068,SCH016,2024,Writing,457,Medium
ASM00000205,STU000069,SCH016,2024,Reading,393,Low
ASM00000206,STU000069,SCH016,2024,Numeracy,367,Low
ASM00000207,STU000069,SCH016,2024,Writing,320,Low
ASM00000208,STU000070,SCH022,2024,Reading,396,Low
ASM00000209,STU000070,SCH022,2024,Numeracy,397,Low
ASM00000210,STU000070,SCH022,2024,Writing,341,Low
ASM00000211,STU000071,SCH015,2024,Reading,326,Low
ASM00000212,STU000071,SCH015,2024,Numeracy,403,Medium
ASM00000213,STU000071,SCH015,2024,Writing,312,Low
ASM00000214,STU000072,SCH027,2024,Reading,495,Medium
ASM00000215,STU000072,SCH027,2024,Numeracy,558,High
ASM00000216,STU000072,SCH027,2024,Writing,543,Medium
ASM00000217,STU000073,SCH027,2024,Reading,541,Medium
ASM00000218,STU000073,SCH027,2024,Numeracy,542,Medium
ASM00000219,STU000073,SCH027,2024,Writing,550,High
ASM00000220,STU000074,SCH002,2024,Reading,414,Medium
ASM00000221,STU000074,SCH002,2024,Numeracy,390,Low
ASM00000222,STU000074,SCH002,2024,Writing,456,Medium
ASM00000223,STU000075,SCH001,2024,Reading,555,High
ASM00000224,STU000075,SCH001,2024,Numeracy,575,High
ASM00000225,STU000075,SCH001,2024,Writing,520,Medium
ASM00000226,STU000076,SCH027,2024,Reading,544,Medium
ASM00000227,STU000076,SCH027,2024,Numeracy,549,Medium
ASM00000228,STU000076,SCH027,2024,Writing,505,Medium
ASM00000229,STU000077,SCH002,2024,Reading,416,Medium
ASM00000230,STU000077,SCH002,2024,Numeracy,320,Low
ASM00000231,STU000077,SCH002,2024,Writing,348,Low
ASM00000232,STU000078,SCH030,2024,Reading,354,Low
ASM00000233,STU000078,SCH030,2024,Numeracy,316,Low
ASM00000234,STU000078,SCH030,2024,Writing,330,Low
ASM00000235,STU000079,SCH026,2024,Reading,481,Medium
ASM00000236,STU000079,SCH026,2024,Numeracy,538,Medium
ASM00000237,STU000079,SCH026,2024,Writing,485,Medium
ASM00000238,STU000080,SCH028,2024,Reading,278,Low
ASM00000239,STU000080,SCH028,2024,Numeracy,295,Low
ASM00000240,STU000080,SCH028,2024,Writing,347,Low
ASM00000241,STU000081,SCH025,2024,Reading,563,High
ASM00000242,STU000081,SCH025,2024,Numeracy,575,High
ASM00000243,STU000081,SCH025,2024,Writing,512,Medium
ASM00000244,STU000082,SCH025,2024,Reading,592,High
ASM00000245,STU000082,SCH025,2024,Numeracy,543,Medium
ASM00000246,STU000082,SCH025,2024,Writing,465,Medium
ASM00000247,STU000083,SCH006,2024,Reading,339,Low
ASM00000248,STU000083,SCH006,2024,Numeracy,384,Low
ASM00000249,STU000083,SCH006,2024,Writing,427,Medium
ASM00000250,STU000084,SCH023,2024,Reading,362,Low
ASM00000251,STU000084,SCH023,2024,Numeracy,277,Low
ASM00000252,STU000084,SCH023,2024,Writing,279,Low
ASM00000253,STU000085,SCH016,2024,Reading,303,Low
ASM00000254,STU000085,SCH016,2024,Numeracy,321,Low
ASM00000255,STU000085,SCH016,2024,Writing,301,Low
ASM00000256,STU000086,SCH009,2024,Reading,410,Medium
ASM00000257,STU000086,SCH009,2024,Numeracy,432,Medium
ASM00000258,STU000086,SCH009,2024,Writing,396,Low
ASM00000259,STU000087,SCH030,2024,Reading,545,Medium
ASM00000260,STU000087,SCH030,2024,Numeracy,555,High
ASM00000261,STU000087,SCH030,2024,Writing,563,High
ASM00000262,STU000088,SCH039,2024,Reading,540,Medium
ASM00000263,STU000088,SCH039,2024,Numeracy,624,High
ASM00000264,STU000088,SCH039,2024,Writing,538,Medium
ASM00000265,STU000089,SCH007,2024,Reading,404,Medium
ASM00000266,STU000089,SCH007,2024,Numeracy,425,Medium
ASM00000267,STU000089,SCH007,2024,Writing,450,Medium
ASM00000268,STU000090,SCH025,2024,Reading,552,High
ASM00000269,STU000090,SCH025,2024,Numeracy,538,Medium
ASM00000270,STU000090,SCH025,2024,Writing,533,Medium
ASM00000271,STU000091,SCH045,2024,Reading,420,Medium
ASM00000272,STU000091,SCH045,2024,Numeracy,405,Medium
ASM00000273,STU000091,SCH045,2024,Writing,429,Medium
ASM00000274,STU000092,SCH020,2024,Reading,497,Medium
ASM00000275,STU000092,SCH020,2024,Numeracy,449,Medium
ASM00000276,STU000092,SCH020,2024,Writing,475,Medium
ASM00000277,STU000093,SCH037,2024,Reading,518,Medium
ASM00000278,STU000093,SCH037,2024,Numeracy,505,Medium
ASM00000279,STU000093,SCH037,2024,Writing,455,Medium
ASM00000280,STU000094,SCH005,2024,Reading,593,High
ASM00000281,STU000094,SCH005,2024,Numeracy,543,Medium
ASM00000282,STU000094,SCH005,2024,Writing,540,Medium
ASM00000283,STU000095,SCH007,2024,Reading,377,Low
ASM00000284,STU000095,SCH007,2024,Numeracy,384,Low
ASM00000285,STU000095,SCH007,2024,Writing,390,Low
ASM00000286,STU000096,SCH028,2024,Reading,302,Low
ASM00000287,STU000096,SCH028,2024,Numeracy,359,Low
ASM00000288,STU000096,SCH028,2024,Writing,277,Low
ASM00000289,STU000097,SCH035,2024,Reading,409,Medium
ASM00000290,STU000097,SCH035,2024,Numeracy,454,Medium
ASM00000291,STU000097,SCH035,2024,Writing,391,Low
ASM00000292,STU000098,SCH038,2024,Reading,411,Medium
ASM00000293,STU000098,SCH038,2024,Numeracy,398,Low
ASM00000294,STU000098,SCH038,2024,Writing,319,Low
ASM00000295,STU000099,SCH006,2024,Reading,363,Low
ASM00000296,STU000099,SCH006,2024,Numeracy,403,Medium
ASM00000297,STU000099,SCH006,2024,Writing,354,Low
ASM00000298,STU000100,SCH037,2024,Reading,582,High
ASM00000299,STU000100,SCH037,2024,Numeracy,513,Medium
ASM00000300,STU000100,SCH037,2024,Writing,571,High
ASM00000301,STU000101,SCH012,2024,Reading,605,High
ASM00000302,STU000101,SCH012,2024,Numeracy,614,High
ASM00000303,STU000101,SCH012,2024,Writing,612,High
ASM00000304,STU000102,SCH039,2024,Reading,579,High
ASM00000305,STU000102,SCH039,2024,Numeracy,642,High
ASM00000306,STU000102,SCH039,2024,Writing,641,High
ASM00000307,STU000103,SCH006,2024,Reading,319,Low
ASM00000308,STU000103,SCH006,2024,Numeracy,287,Low
ASM00000309,STU000103,SCH006,2024,Writing,301,Low
ASM00000310,STU000104,SCH016,2024,Reading,425,Medium
ASM00000311,STU000104,SCH016,2024,Numeracy,408,Medium
ASM00000312,STU000104,SCH016,2024,Writing,432,Medium
ASM00000313,STU000105,SCH002,2024,Reading,311,Low
ASM00000314,STU000105,SCH002,2024,Numeracy,333,Low
ASM00000315,STU000105,SCH002,2024,Writing,309,Low
ASM00000316,STU000106,SCH020,2024,Reading,403,Medium
ASM00000317,STU000106,SCH020,2024,Numeracy,430,Medium
ASM00000318,STU000106,SCH020,2024,Writing,445,Medium
ASM00000319,STU000107,SCH023,2024,Reading,353,Low
ASM00000320,STU000107,SCH023,2024,Numeracy,316,Low
ASM00000321,STU000107,SCH023,2024,Writing,422,Medium
ASM00000322,STU000108,SCH045,2024,Reading,389,Low
ASM00000323,STU000108,SCH045,2024,Numeracy,388,Low
ASM00000324,STU000108,SCH045,2024,Writing,381,Low
ASM00000325,STU000109,SCH047,2024,Reading,277,Low
ASM00000326,STU000109,SCH047,2024,Numeracy,359,Low
ASM00000327,STU000109,SCH047,2024,Writing,344,Low
ASM00000328,STU000110,SCH045,2024,Reading,332,Low
ASM00000329,STU000110,SCH045,2024,Numeracy,272,Low
ASM00000330,STU000110,SCH045,2024,Writing,367,Low
ASM00000331,STU000111,SCH038,2024,Reading,424,Medium
ASM00000332,STU000111,SCH038,2024,Numeracy,500,Medium
ASM00000333,STU000111,SCH038,2024,Writing,499,Medium
ASM00000334,STU000112,SCH013,2024,Reading,524,Medium
ASM00000335,STU000112,SCH013,2024,Numeracy,485,Medium
ASM00000336,STU000112,SCH013,2024,Writing,473,Medium
ASM00000337,STU000113,SCH046,2024,Reading,396,Low
ASM00000338,STU000113,SCH046,2024,Numeracy,384,Low
ASM00000339,STU000113,SCH046,2024,Writing,411,Medium
ASM00000340,STU000114,SCH036,2024,Reading,369,Low
ASM00000341,STU000114,SCH036,2024,Numeracy,382,Low
ASM00000342,STU000114,SCH036,2024,Writing,402,Medium
ASM00000343,STU000115,SCH049,2024,Reading,588,High
ASM00000344,STU000115,SCH049,2024,Numeracy,547,Medium
ASM00000345,STU000115,SCH049,2024,Writing,548,Medium
ASM00000346,STU000116,SCH031,2024,Reading,397,Low
ASM00000347,STU000116,SCH031,2024,Numeracy,429,Medium
ASM00000348,STU000116,SCH031,2024,Writing,412,Medium
ASM00000349,STU000117,SCH017,2024,Reading,559,High
ASM00000350,STU000117,SCH017,2024,Numeracy,602,High
ASM00000351,STU000117,SCH017,2024,Writing,536,Medium
ASM00000352,STU000118,SCH005,2024,Reading,529,Medium
ASM00000353,STU000118,SCH005,2024,Numeracy,492,Medium
ASM00000354,STU000118,SCH005,2024,Writing,429,Medium
ASM00000355,STU000119,SCH006,2024,Reading,339,Low
ASM00000356,STU000119,SCH006,2024,Numeracy,340,Low
ASM00000357,STU000119,SCH006,2024,Writing,321,Low
ASM00000358,STU000120,SCH040,2024,Reading,629,High
ASM00000359,STU000120,SCH040,2024,Numeracy,565,High
ASM00000360,STU000120,SCH040,2024,Writing,513,Medium
ASM00000361,STU000121,SCH029,2024,Reading,320,Low
ASM00000362,STU000121,SCH029,2024,Numeracy,292,Low
ASM00000363,STU000121,SCH029,2024,Writing,307,Low
ASM00000364,STU000122,SCH040,2024,Reading,614,High
ASM00000365,STU000122,SCH040,2024,Numeracy,516,Medium
ASM00000366,STU000122,SCH040,2024,Writing,511,Medium
ASM00000367,STU000123,SCH014,2024,Reading,520,Medium
ASM00000368,STU000123,SCH014,2024,Numeracy,499,Medium
ASM00000369,STU000123,SCH014,2024,Writing,486,Medium
ASM00000370,STU000124,SCH012,2024,Reading,636,High
ASM00000371,STU000124,SCH012,2024,Numeracy,527,Medium
ASM00000372,STU000124,SCH012,2024,Writing,618,High
ASM00000373,STU000125,SCH039,2024,Reading,645,High
ASM00000374,STU000125,SCH039,2024,Numeracy,561,High
ASM00000375,STU000125,SCH039,2024,Writing,598,High
ASM00000376,STU000126,SCH019,2024,Reading,590,High
ASM00000377,STU000126,SCH019,2024,Numeracy,659,High
ASM00000378,STU000126,SCH019,2024,Writing,648,High
ASM00000379,STU000127,SCH041,2024,Reading,539,Medium
ASM00000380,STU000127,SCH041,2024,Numeracy,597,High
ASM00000381,STU000127,SCH041,2024,Writing,549,Medium
ASM00000382,STU000128,SCH010,2024,Reading,600,High
ASM00000383,STU000128,SCH010,2024,Numeracy,658,High
ASM00000384,STU000128,SCH010,2024,Writing,598,High
ASM00000385,STU000129,SCH020,2024,Reading,434,Medium
ASM00000386,STU000129,SCH020,2024,Numeracy,391,Low
ASM00000387,STU000129,SCH020,2024,Writing,429,Medium
ASM00000388,STU000130,SCH029,2024,Reading,357,Low
ASM00000389,STU000130,SCH029,2024,Numeracy,250,Low
ASM00000390,STU000130,SCH029,2024,Writing,250,Low
ASM00000391,STU000131,SCH018,2024,Reading,449,Medium
ASM00000392,STU000131,SCH018,2024,Numeracy,375,Low
ASM00000393,STU000131,SCH018,2024,Writing,353,Low
ASM00000394,STU000132,SCH003,2024,Reading,384,Low
ASM00000395,STU000132,SCH003,2024,Numeracy,402,Medium
ASM00000396,STU000132,SCH003,2024,Writing,386,Low
ASM00000397,STU000133,SCH006,2024,Reading,323,Low
ASM00000398,STU000133,SCH006,2024,Numeracy,309,Low
ASM00000399,STU000133,SCH006,2024,Writing,314,Low
ASM00000400,STU000134,SCH002,2024,Reading,421,Medium
ASM00000401,STU000134,SCH002,2024,Numeracy,462,Medium
ASM00000402,STU000134,SCH002,2024,Writing,499,Medium
ASM00000403,STU000135,SCH049,2024,Reading,631,High
ASM00000404,STU000135,SCH049,2024,Numeracy,626,High
ASM00000405,STU000135,SCH049,2024,Writing,599,High
ASM00000406,STU000136,SCH012,2024,Reading,588,High
ASM00000407,STU000136,SCH012,2024,Numeracy,608,High
ASM00000408,STU000136,SCH012,2024,Writing,615,High
ASM00000409,STU000137,SCH031,2024,Reading,330,Low
ASM00000410,STU000137,SCH031,2024,Numeracy,339,Low
ASM00000411,STU000137,SCH031,2024,Writing,367,Low
ASM00000412,STU000138,SCH011,2024,Reading,426,Medium
ASM00000413,STU000138,SCH011,2024,Numeracy,412,Medium
ASM00000414,STU000138,SCH011,2024,Writing,464,Medium
ASM00000415,STU000139,SCH026,2024,Reading,662,High
ASM00000416,STU000139,SCH026,2024,Numeracy,542,Medium
ASM00000417,STU000139,SCH026,2024,Writing,566,High
ASM00000418,STU000140,SCH017,2024,Reading,476,Medium
ASM00000419,STU000140,SCH017,2024,Numeracy,490,Medium
ASM00000420,STU000140,SCH017,2024,Writing,503,Medium
ASM00000421,STU000141,SCH001,2024,Reading,541,Medium
ASM00000422,STU000141,SCH001,2024,Numeracy,536,Medium
ASM00000423,STU000141,SCH001,2024,Writing,560,High
ASM00000424,STU000142,SCH040,2024,Reading,647,High
ASM00000425,STU000142,SCH040,2024,Numeracy,594,High
ASM00000426,STU000142,SCH040,2024,Writing,652,High
ASM00000427,STU000143,SCH036,2024,Reading,279,Low
ASM00000428,STU000143,SCH036,2024,Numeracy,283,Low
ASM00000429,STU000143,SCH036,2024,Writing,262,Low
ASM00000430,STU000144,SCH032,2024,Reading,309,Low
ASM00000431,STU000144,SCH032,2024,Numeracy,327,Low
ASM00000432,STU000144,SCH032,2024,Writing,301,Low
ASM00000433,STU000145,SCH016,2024,Reading,471,Medium
ASM00000434,STU000145,SCH016,2024,Numeracy,443,Medium
ASM00000435,STU000145,SCH016,2024,Writing,477,Medium
ASM00000436,STU000146,SCH027,2024,Reading,528,Medium
ASM00000437,STU000146,SCH027,2024,Numeracy,511,Medium
ASM00000438,STU000146,SCH027,2024,Writing,475,Medium
ASM00000439,STU000147,SCH008,2024,Reading,436,Medium
ASM00000440,STU000147,SCH008,2024,Numeracy,441,Medium
ASM00000441,STU000147,SCH008,2024,Writing,395,Low
ASM00000442,STU000148,SCH019,2024,Reading,590,High
ASM00000443,STU000148,SCH019,2024,Numeracy,650,High
ASM00000444,STU000148,SCH019,2024,Writing,588,High
ASM00000445,STU000149,SCH016,2024,Reading,384,Low
ASM00000446,STU000149,SCH016,2024,Numeracy,376,Low
ASM00000447,STU000149,SCH016,2024,Writing,364,Low
ASM00000448,STU000150,SCH039,2024,Reading,567,High
ASM00000449,STU000150,SCH039,2024,Numeracy,604,High
ASM00000450,STU000150,SCH039,2024,Writing,630,High
ASM00000451,STU000151,SCH027,2024,Reading,589,High
ASM00000452,STU000151,SCH027,2024,Numeracy,500,Medium
ASM00000453,STU000151,SCH027,2024,Writing,517,Medium
ASM00000454,STU000152,SCH001,2024,Reading,498,Medium
ASM00000455,STU000152,SCH001,2024,Numeracy,477,Medium
ASM00000456,STU000152,SCH001,2024,Writing,579,High
ASM00000457,STU000153,SCH043,2024,Reading,405,Medium
ASM00000458,STU000153,SCH043,2024,Numeracy,320,Low
ASM00000459,STU000153,SCH043,2024,Writing,350,Low
ASM00000460,STU000154,SCH023,2024,Reading,318,Low
ASM00000461,STU000154,SCH023,2024,Numeracy,379,Low
ASM00000462,STU000154,SCH023,2024,Writing,387,Low
ASM00000463,STU000155,SCH021,2024,Reading,480,Medium
ASM00000464,STU000155,SCH021,2024,Numeracy,390,Low
ASM00000465,STU000155,SCH021,2024,Writing,416,Medium
