attendance_id,student_id,school_id,attendance_month,possible_days,attended_days,absence_reason
ATT202509000059,STU000059,SCH034,2025-09-01,18,14,Other
ATT202509000060,STU000060,SCH012,2025-09-01,18,17,Unauthorised
ATT202509000061,STU000061,SCH009,2025-09-01,15,14,Other
ATT202509000062,STU000062,SCH018,2025-09-01,17,16,Illness
ATT202509000064,STU000064,SCH029,2025-09-01,18,17,Family
ATT202509000065,STU000065,SCH027,2025-09-01,14,13,Medical
ATT202509000066,STU000066,SCH010,2025-09-01,14,13,Family
ATT202509000068,STU000068,SCH010,2025-09-01,18,18,
ATT202509000070,STU000070,SCH047,2025-09-01,18,16,Illness
ATT202509000071,STU000071,SCH005,2025-09-01,15,14,Other
ATT202509000072,STU000072,SCH001,2025-09-01,18,15,Other
ATT202509000074,STU000074,SCH004,2025-09-01,16,14,Other
ATT202509000075,STU000075,SCH025,2025-09-01,18,16,Unauthorised
ATT202509000076,STU000076,SCH045,2025-09-01,15,14,Medical
ATT202509000077,STU000077,SCH045,2025-09-01,14,12,Illness
ATT202509000079,STU000079,SCH004,2025-09-01,16,15,Other
ATT202509000080,STU000080,SCH019,2025-09-01,14,13,Illness
ATT202509000081,STU000081,SCH021,2025-09-01,15,13,Other
ATT202509000082,STU000082,SCH016,2025-09-01,15,14,Medical
ATT202509000083,STU000083,SCH038,2025-09-01,17,16,Medical
ATT202509000084,STU000084,SCH003,2025-09-01,14,12,Unauthorised
ATT202509000085,STU000085,SCH013,2025-09-01,14,13,Family
ATT202509000086,STU000086,SCH035,2025-09-01,15,13,Family
ATT202509000087,STU000087,SCH041,2025-09-01,16,14,Other
ATT202509000088,STU000088,SCH049,2025-09-01,18,15,Medical
ATT202509000089,STU000089,SCH043,2025-09-01,17,14,Medical
ATT202509000090,STU000090,SCH008,2025-09-01,14,13,Unauthorised
ATT202509000091,STU000091,SCH042,2025-09-01,18,14,Unauthorised
ATT202509000092,STU000092,SCH008,2025-09-01,16,15,Other
ATT202509000093,STU000093,SCH048,2025-09-01,15,14,Other
ATT202509000094,STU000094,SCH006,2025-09-01,14,13,Unauthorised
ATT202509000095,STU000095,SCH012,2025-09-01,14,12,Other
ATT202509000096,STU000096,SCH017,2025-09-01,18,15,Medical
ATT202509000097,STU000097,SCH022,2025-09-01,14,11,Other
ATT202509000098,STU000098,SCH046,2025-09-01,15,13,Family
ATT202509000102,STU000102,SCH037,2025-09-01,18,16,Medical
ATT202509000103,STU000103,SCH006,2025-09-01,15,13,Illness
ATT202509000104,STU000104,SCH019,2025-09-01,15,13,Illness
ATT202509000106,STU000106,SCH046,2025-09-01,14,14,
ATT202509000107,STU000107,SCH016,2025-09-01,15,13,Other
ATT202509000108,STU000108,SCH045,2025-09-01,15,13,Illness
ATT202509000109,STU000109,SCH008,2025-09-01,16,14,Other
ATT202509000110,STU000110,SCH019,2025-09-01,16,14,Other
ATT202509000112,STU000112,SCH036,2025-09-01,16,15,Unauthorised
ATT202509000114,STU000114,SCH046,2025-09-01,18,16,Medical
ATT202509000115,STU000115,SCH029,2025-09-01,16,15,Medical
ATT202509000116,STU000116,SCH027,2025-09-01,17,16,Medical
ATT202509000117,STU000117,SCH047,2025-09-01,15,14,Medical
ATT202509000118,STU000118,SCH012,2025-09-01,16,15,Other
ATT202509000119,STU000119,SCH040,2025-09-01,15,13,Unauthorised
ATT202509000121,STU000121,SCH002,2025-09-01,16,13,Other
ATT202509000122,STU000122,SCH039,2025-09-01,15,13,Other
ATT202509000123,STU000123,SCH021,2025-09-01,18,17,Medical
ATT202509000124,STU000124,SCH010,2025-09-01,18,15,Illness
ATT202509000125,STU000125,SCH033,2025-09-01,18,18,
ATT202509000126,STU000126,SCH026,2025-09-01,15,14,Other
ATT202509000127,STU000127,SCH012,2025-09-01,17,15,Unauthorised
ATT202509000128,STU000128,SCH018,2025-09-01,14,12,Medical
ATT202509000129,STU000129,SCH012,2025-09-01,18,16,Unauthorised
ATT202509000130,STU000130,SCH032,2025-09-01,16,14,Illness
ATT202509000131,STU000131,SCH030,2025-09-01,17,17,
ATT202509000132,STU000132,SCH013,2025-09-01,16,16,
ATT202509000134,STU000134,SCH010,2025-09-01,14,13,Medical
ATT202509000135,STU000135,SCH027,2025-09-01,14,12,Family
ATT202509000136,STU000136,SCH020,2025-09-01,15,14,Medical
ATT202509000137,STU000137,SCH028,2025-09-01,16,14,Illness
ATT202509000138,STU000138,SCH025,2025-09-01,18,17,Other
ATT202509000139,STU000139,SCH029,2025-09-01,17,16,Other
ATT202509000141,STU000141,SCH010,2025-09-01,16,14,Medical
ATT202509000142,STU000142,SCH009,2025-09-01,15,14,Unauthorised
ATT202509000143,STU000143,SCH023,2025-09-01,14,13,Illness
ATT202509000144,STU000144,SCH019,2025-09-01,17,17,
ATT202509000145,STU000145,SCH035,2025-09-01,15,14,Illness
ATT202509000148,STU000148,SCH021,2025-09-01,18,14,Unauthorised
ATT202509000149,STU000149,SCH015,2025-09-01,17,15,Medical
ATT202509000150,STU000150,SCH022,2025-09-01,15,12,Other
ATT202509000151,STU000151,SCH043,2025-09-01,15,14,Other
ATT202509000152,STU000152,SCH011,2025-09-01,17,16,Family
ATT202509000153,STU000153,SCH045,2025-09-01,17,16,Family
ATT202509000154,STU000154,SCH006,2025-09-01,15,15,
ATT202509000155,STU000155,SCH044,2025-09-01,14,13,Other
ATT202509000156,STU000156,SCH018,2025-09-01,14,13,Family
ATT202509000157,STU000157,SCH013,2025-09-01,15,14,Family
ATT202509000158,STU000158,SCH033,2025-09-01,17,17,
ATT202509000160,STU000160,SCH009,2025-09-01,17,16,Illness
ATT202509000161,STU000161,SCH026,2025-09-01,16,15,Family
ATT202509000162,STU000162,SCH027,2025-09-01,15,13,Illness
ATT202509000164,STU000164,SCH018,2025-09-01,18,18,
ATT202509000165,STU000165,SCH045,2025-09-01,17,17,
ATT202509000166,STU000166,SCH047,2025-09-01,17,15,Medical
ATT202509000167,STU000167,SCH033,2025-09-01,15,14,Illness
ATT202509000169,STU000169,SCH007,2025-09-01,17,15,Medical
ATT202509000170,STU000170,SCH041,2025-09-01,15,13,Other
ATT202509000171,STU000171,SCH031,2025-09-01,14,11,Illness
ATT202509000172,STU000172,SCH023,2025-09-01,16,14,Illness
ATT202509000173,STU000173,SCH006,2025-09-01,15,13,Unauthorised
ATT202509000174,STU000174,SCH001,2025-09-01,17,13,Family
ATT202509000175,STU000175,SCH021,2025-09-01,18,16,Unauthorised
ATT202509000176,STU000176,SCH031,2025-09-01,15,13,Family
ATT202509000177,STU000177,SCH036,2025-09-01,17,15,Other
ATT202509000178,STU000178,SCH022,2025-09-01,18,14,Unauthorised
ATT202509000179,STU000179,SCH007,2025-09-01,15,14,Unauthorised
ATT202509000180,STU000180,SCH048,2025-09-01,14,13,Other
ATT202509000182,STU000182,SCH034,2025-09-01,18,16,Other
ATT202509000183,STU000183,SCH013,2025-09-01,18,17,Unauthorised
ATT202509000184,STU000184,SCH032,2025-09-01,15,14,Illness
ATT202509000185,STU000185,SCH015,2025-09-01,18,17,Other
ATT202509000186,STU000186,SCH007,2025-09-01,17,17,
ATT202509000187,STU000187,SCH020,2025-09-01,16,15,Family
ATT202509000189,STU000189,SCH040,2025-09-01,14,12,Other
ATT202509000190,STU000190,SCH008,2025-09-01,16,14,Unauthorised
ATT202509000191,STU000191,SCH008,2025-09-01,18,16,Family
ATT202509000192,STU000192,SCH018,2025-09-01,16,15,Illness
ATT202509000193,STU000193,SCH031,2025-09-01,18,17,Unauthorised
ATT202509000196,STU000196,SCH005,2025-09-01,14,12,Illness
ATT202509000197,STU000197,SCH027,2025-09-01,16,16,
ATT202509000198,STU000198,SCH009,2025-09-01,16,15,Other
ATT202509000201,STU000201,SCH030,2025-09-01,15,15,
ATT202509000202,STU000202,SCH003,2025-09-01,17,16,Unauthorised
ATT202509000203,STU000203,SCH008,2025-09-01,16,14,Family
ATT202509000204,STU000204,SCH011,2025-09-01,14,13,Unauthorised
ATT202509000205,STU000205,SCH027,2025-09-01,18,17,Other
ATT202509000206,STU000206,SCH009,2025-09-01,17,15,Other
ATT202509000208,STU000208,SCH016,2025-09-01,14,14,
ATT202509000209,STU000209,SCH011,2025-09-01,18,17,Illness
ATT202509000210,STU000210,SCH001,2025-09-01,15,13,Unauthorised
ATT202509000211,STU000211,SCH040,2025-09-01,14,14,
ATT202509000212,STU000212,SCH014,2025-09-01,14,13,Unauthorised
ATT202509000213,STU000213,SCH002,2025-09-01,17,14,Family
ATT202509000214,STU000214,SCH026,2025-09-01,14,13,Medical
ATT202509000215,STU000215,SCH017,2025-09-01,16,13,Medical
ATT202509000216,STU000216,SCH012,2025-09-01,17,16,Family
ATT202509000217,STU000217,SCH001,2025-09-01,15,13,Unauthorised
ATT202509000218,STU000218,SCH037,2025-09-01,18,17,Unauthorised
ATT202509000219,STU000219,SCH021,2025-09-01,14,13,Unauthorised
ATT202509000220,STU000220,SCH008,2025-09-01,16,16,
ATT202509000221,STU000221,SCH040,2025-09-01,14,13,Unauthorised
ATT202509000222,STU000222,SCH041,2025-09-01,14,13,Medical
ATT202509000223,STU000223,SCH021,2025-09-01,18,16,Unauthorised
ATT202509000224,STU000224,SCH008,2025-09-01,17,16,Family
ATT202509000225,STU000225,SCH030,2025-09-01,17,16,Medical
ATT202509000226,STU000226,SCH013,2025-09-01,15,14,Medical
ATT202509000227,STU000227,SCH043,2025-09-01,18,18,
ATT202509000228,STU000228,SCH003,2025-09-01,18,16,Unauthorised
ATT202509000229,STU000229,SCH026,2025-09-01,16,15,Medical
ATT202509000230,STU000230,SCH039,2025-09-01,15,14,Other
ATT202509000231,STU000231,SCH009,2025-09-01,14,12,Family
ATT202509000232,STU000232,SCH025,2025-09-01,17,16,Medical
ATT202509000233,STU000233,SCH011,2025-09-01,16,14,Illness
ATT202509000234,STU000234,SCH021,2025-09-01,17,16,Other
ATT202509000235,STU000235,SCH005,2025-09-01,18,17,Medical
ATT202509000236,STU000236,SCH022,2025-09-01,15,13,Other
ATT202509000237,STU000237,SCH040,2025-09-01,18,16,Illness
ATT202509000238,STU000238,SCH018,2025-09-01,16,15,Illness
ATT202509000240,STU000240,SCH047,2025-09-01,14,13,Medical
ATT202509000241,STU000241,SCH015,2025-09-01,18,17,Illness
ATT202509000242,STU000242,SCH005,2025-09-01,17,16,Other
ATT202509000243,STU000243,SCH006,2025-09-01,14,13,Medical
ATT202509000244,STU000244,SCH002,2025-09-01,17,14,Medical
ATT202509000245,STU000245,SCH038,2025-09-01,15,15,
ATT202509000246,STU000246,SCH022,2025-09-01,18,14,Unauthorised
ATT202509000247,STU000247,SCH021,2025-09-01,15,13,Family
ATT202509000248,STU000248,SCH039,2025-09-01,17,15,Other
ATT202509000250,STU000250,SCH004,2025-09-01,15,14,Medical
ATT202509000251,STU000251,SCH017,2025-09-01,17,13,Unauthorised
ATT202509000252,STU000252,SCH047,2025-09-01,18,16,Family
ATT202509000253,STU000253,SCH014,2025-09-01,17,15,Illness
ATT202509000254,STU000254,SCH023,2025-09-01,17,15,Unauthorised
ATT202509000255,STU000255,SCH026,2025-09-01,17,16,Medical
ATT202509000256,STU000256,SCH031,2025-09-01,17,15,Family
ATT202509000257,STU000257,SCH046,2025-09-01,18,16,Illness
ATT202509000259,STU000259,SCH012,2025-09-01,17,15,Illness
ATT202509000260,STU000260,SCH010,2025-09-01,15,13,Unauthorised
ATT202509000261,STU000261,SCH010,2025-09-01,14,12,Other
ATT202509000262,STU000262,SCH042,2025-09-01,18,15,Other
ATT202509000263,STU000263,SCH026,2025-09-01,15,14,Other
ATT202509000264,STU000264,SCH008,2025-09-01,18,16,Unauthorised
ATT202509000265,STU000265,SCH022,2025-09-01,17,14,Unauthorised
ATT202509000266,STU000266,SCH040,2025-09-01,17,16,Unauthorised
ATT202509000268,STU000268,SCH008,2025-09-01,16,15,Family
ATT202509000269,STU000269,SCH009,2025-09-01,17,15,Unauthorised
ATT202509000270,STU000270,SCH043,2025-09-01,16,15,Family
ATT202509000271,STU000271,SCH027,2025-09-01,18,17,Family
ATT202509000272,STU000272,SCH041,2025-09-01,16,15,Unauthorised
ATT202509000273,STU000273,SCH031,2025-09-01,16,14,Medical
ATT202509000274,STU000274,SCH034,2025-09-01,18,15,Medical
ATT202509000275,STU000275,SCH045,2025-09-01,15,14,Family
ATT202509000276,STU000276,SCH039,2025-09-01,17,15,Family
ATT202509000277,STU000277,SCH041,2025-09-01,14,13,Other
ATT202509000278,STU000278,SCH039,2025-09-01,18,16,Other
ATT202509000279,STU000279,SCH028,2025-09-01,14,13,Illness
ATT202509000280,STU000280,SCH028,2025-09-01,17,16,Medical
ATT202509000281,STU000281,SCH040,2025-09-01,15,13,Medical
ATT202509000282,STU000282,SCH001,2025-09-01,15,12,Illness
ATT202509000283,STU000283,SCH046,2025-09-01,14,11,Other
ATT202509000284,STU000284,SCH020,2025-09-01,18,17,Medical
ATT202509000285,STU000285,SCH046,2025-09-01,14,13,Medical
ATT202509000286,STU000286,SCH041,2025-09-01,15,14,Unauthorised
ATT202509000287,STU000287,SCH008,2025-09-01,15,14,Other
ATT202509000288,STU000288,SCH031,2025-09-01,15,14,Unauthorised
ATT202509000289,STU000289,SCH033,2025-09-01,18,17,Illness
ATT202509000290,STU000290,SCH040,2025-09-01,15,14,Illness
ATT202509000291,STU000291,SCH036,2025-09-01,14,13,Other
ATT202509000292,STU000292,SCH046,2025-09-01,16,14,Family
ATT202509000293,STU000293,SCH033,2025-09-01,15,14,Illness
ATT202509000294,STU000294,SCH012,2025-09-01,17,15,Unauthorised
ATT202509000295,STU000295,SCH049,2025-09-01,18,15,Illness
ATT202509000296,STU000296,SCH017,2025-09-01,16,13,Other
ATT202509000297,STU000297,SCH045,2025-09-01,17,15,Illness
ATT202509000299,STU000299,SCH011,2025-09-01,14,13,Other
ATT202509000300,STU000300,SCH017,2025-09-01,15,14,Unauthorised
ATT202509000301,STU000301,SCH043,2025-09-01,18,17,Other
ATT202509000302,STU000302,SCH024,2025-09-01,15,13,Medical
ATT202509000303,STU000303,SCH010,2025-09-01,17,15,Illness
ATT202509000304,STU000304,SCH046,2025-09-01,18,17,Medical
ATT202509000305,STU000305,SCH004,2025-09-01,15,14,Other
ATT202509000306,STU000306,SCH046,2025-09-01,17,13,Medical
ATT202509000307,STU000307,SCH010,2025-09-01,16,16,
ATT202509000308,STU000308,SCH005,2025-09-01,14,13,Unauthorised
ATT202509000309,STU000309,SCH026,2025-09-01,18,16,Illness
ATT202509000310,STU000310,SCH025,2025-09-01,15,15,
ATT202509000311,STU000311,SCH024,2025-09-01,17,13,Medical
ATT202509000313,STU000313,SCH028,2025-09-01,18,15,Medical
ATT202509000314,STU000314,SCH012,2025-09-01,17,16,Other
ATT202509000315,STU000315,SCH046,2025-09-01,15,13,Unauthorised
ATT202509000316,STU000316,SCH037,2025-09-01,16,15,Family
ATT202509000317,STU000317,SCH008,2025-09-01,18,17,Unauthorised
ATT202509000318,STU000318,SCH026,2025-09-01,14,13,Unauthorised
ATT202509000319,STU000319,SCH016,2025-09-01,17,17,
ATT202509000320,STU000320,SCH007,2025-09-01,14,13,Illness
ATT202509000322,STU000322,SCH011,2025-09-01,16,15,Medical
ATT202509000323,STU000323,SCH010,2025-09-01,18,17,Family
ATT202509000324,STU000324,SCH042,2025-09-01,16,14,Unauthorised
ATT202509000325,STU000325,SCH041,2025-09-01,17,15,Unauthorised
ATT202509000326,STU000326,SCH023,2025-09-01,18,16,Medical
ATT202509000327,STU000327,SCH017,2025-09-01,18,14,Illness
ATT202509000328,STU000328,SCH024,2025-09-01,16,14,Illness
ATT202509000329,STU000329,SCH023,2025-09-01,17,16,Unauthorised
ATT202509000330,STU000330,SCH031,2025-09-01,17,16,Illness
ATT202509000331,STU000331,SCH025,2025-09-01,14,13,Unauthorised
ATT202509000332,STU000332,SCH030,2025-09-01,15,14,Unauthorised
ATT202509000333,STU000333,SCH009,2025-09-01,18,17,Illness
ATT202509000334,STU000334,SCH005,2025-09-01,16,15,Medical
ATT202509000335,STU000335,SCH009,2025-09-01,18,16,Unauthorised
ATT202509000336,STU000336,SCH035,2025-09-01,14,13,Medical
ATT202509000337,STU000337,SCH011,2025-09-01,14,13,Other
ATT202509000338,STU000338,SCH043,2025-09-01,15,13,Medical
ATT202509000340,STU000340,SCH025,2025-09-01,18,17,Medical
ATT202509000341,STU000341,SCH007,2025-09-01,14,13,Family
ATT202509000342,STU000342,SCH025,2025-09-01,15,14,Family
ATT202509000343,STU000343,SCH042,2025-09-01,14,11,Illness
ATT202509000344,STU000344,SCH035,2025-09-01,18,16,Family
ATT202509000345,STU000345,SCH010,2025-09-01,18,14,Unauthorised
ATT202509000346,STU000346,SCH034,2025-09-01,16,14,Medical
ATT202509000347,STU000347,SCH046,2025-09-01,18,14,Medical
ATT202509000348,STU000348,SCH031,2025-09-01,14,13,Family
ATT202509000349,STU000349,SCH021,2025-09-01,14,13,Medical
ATT202509000350,STU000350,SCH033,2025-09-01,15,15,
ATT202509000351,STU000351,SCH040,2025-09-01,18,16,Family
ATT202509000352,STU000352,SCH022,2025-09-01,14,12,Unauthorised
ATT202509000355,STU000355,SCH023,2025-09-01,17,14,Unauthorised
ATT202509000356,STU000356,SCH020,2025-09-01,18,17,Medical
ATT202509000357,STU000357,SCH009,2025-09-01,17,17,
ATT202509000358,STU000358,SCH014,2025-09-01,14,13,Other
ATT202509000359,STU000359,SCH031,2025-09-01,17,16,Other
ATT202509000360,STU000360,SCH012,2025-09-01,16,16,
ATT202509000361,STU000361,SCH029,2025-09-01,17,15,Medical
ATT202509000362,STU000362,SCH047,2025-09-01,16,14,Medical
ATT202509000363,STU000363,SCH031,2025-09-01,16,15,Other
ATT202509000364,STU000364,SCH039,2025-09-01,14,12,Illness
ATT202509000365,STU000365,SCH010,2025-09-01,16,15,Illness
ATT202509000366,STU000366,SCH038,2025-09-01,16,14,Family
ATT202509000367,STU000367,SCH047,2025-09-01,15,14,Other
ATT202509000369,STU000369,SCH032,2025-09-01,14,12,Illness
ATT202509000370,STU000370,SCH026,2025-09-01,18,16,Family
ATT202509000371,STU000371,SCH036,2025-09-01,14,13,Illness
ATT202509000373,STU000373,SCH025,2025-09-01,18,17,Unauthorised
ATT202509000374,STU000374,SCH003,2025-09-01,17,16,Medical
ATT202509000375,STU000375,SCH019,2025-09-01,16,15,Family
ATT202509000376,STU000376,SCH019,2025-09-01,14,13,Unauthorised
ATT202509000377,STU000377,SCH008,2025-09-01,15,15,
ATT202509000379,STU000379,SCH047,2025-09-01,15,14,Unauthorised
ATT202509000380,STU000380,SCH049,2025-09-01,17,16,Family
ATT202509000381,STU000381,SCH036,2025-09-01,15,14,Medical
ATT202509000382,STU000382,SCH004,2025-09-01,16,16,
ATT202509000383,STU000383,SCH029,2025-09-01,16,15,Illness
ATT202509000384,STU000384,SCH017,2025-09-01,18,16,Illness
ATT202509000385,STU000385,SCH023,2025-09-01,16,15,Other
ATT202509000386,STU000386,SCH011,2025-09-01,16,14,Family
ATT202509000388,STU000388,SCH024,2025-09-01,18,14,Unauthorised
ATT202509000389,STU000389,SCH026,2025-09-01,16,15,Family
ATT202509000390,STU000390,SCH032,2025-09-01,15,13,Medical
ATT202509000392,STU000392,SCH036,2025-09-01,17,16,Family
ATT202509000393,STU000393,SCH005,2025-09-01,16,15,Unauthorised
ATT202509000394,STU000394,SCH043,2025-09-01,15,14,Medical
ATT202509000395,STU000395,SCH023,2025-09-01,16,15,Illness
ATT202509000396,STU000396,SCH037,2025-09-01,17,15,Family
ATT202509000397,STU000397,SCH047,2025-09-01,15,13,Medical
ATT202509000398,STU000398,SCH034,2025-09-01,14,11,Illness
ATT202509000399,STU000399,SCH036,2025-09-01,17,15,Family
ATT202509000400,STU000400,SCH022,2025-09-01,14,12,Unauthorised
ATT202509000401,STU000401,SCH012,2025-09-01,14,13,Illness
ATT202509000402,STU000402,SCH037,2025-09-01,15,14,Medical
ATT202509000403,STU000403,SCH028,2025-09-01,14,14,
ATT202509000404,STU000404,SCH026,2025-09-01,17,15,Unauthorised
ATT202509000405,STU000405,SCH020,2025-09-01,16,15,Illness
ATT202509000406,STU000406,SCH029,2025-09-01,15,14,Medical
ATT202509000408,STU000408,SCH021,2025-09-01,14,13,Medical
ATT202509000409,STU000409,SCH023,2025-09-01,15,14,Unauthorised
ATT202509000410,STU000410,SCH008,2025-09-01,17,15,Medical
ATT202509000411,STU000411,SCH008,2025-09-01,18,16,Unauthorised
ATT202509000412,STU000412,SCH036,2025-09-01,14,12,Unauthorised
ATT202509000413,STU000413,SCH016,2025-09-01,18,17,Medical
ATT202509000414,STU000414,SCH021,2025-09-01,18,12,Medical
ATT202509000415,STU000415,SCH009,2025-09-01,17,15,Unauthorised
ATT202509000416,STU000416,SCH049,2025-09-01,18,17,Unauthorised
ATT202509000418,STU000418,SCH032,2025-09-01,18,17,Illness
ATT202509000419,STU000419,SCH039,2025-09-01,16,15,Family
ATT202509000420,STU000420,SCH046,2025-09-01,17,16,Medical
ATT202509000421,STU000421,SCH023,2025-09-01,17,16,Medical
ATT202509000422,STU000422,SCH010,2025-09-01,14,12,Illness
ATT202509000425,STU000425,SCH034,2025-09-01,16,11,Illness
ATT202509000426,STU000426,SCH027,2025-09-01,14,13,Medical
ATT202509000427,STU000427,SCH036,2025-09-01,16,15,Medical
ATT202509000428,STU000428,SCH010,2025-09-01,18,15,Unauthorised
ATT202509000429,STU000429,SCH019,2025-09-01,16,16,
ATT202509000430,STU000430,SCH021,2025-09-01,18,17,Illness
ATT202509000431,STU000431,SCH014,2025-09-01,15,14,Other
ATT202509000432,STU000432,SCH018,2025-09-01,18,17,Illness
ATT202509000433,STU000433,SCH035,2025-09-01,18,16,Unauthorised
ATT202509000434,STU000434,SCH020,2025-09-01,16,15,Family
ATT202509000435,STU000435,SCH042,2025-09-01,17,12,Unauthorised
ATT202509000437,STU000437,SCH028,2025-09-01,17,17,
ATT202509000438,STU000438,SCH034,2025-09-01,15,11,Other
ATT202509000439,STU000439,SCH043,2025-09-01,17,16,Family
ATT202509000440,STU000440,SCH007,2025-09-01,15,14,Family
ATT202509000441,STU000441,SCH008,2025-09-01,14,12,Family
ATT202509000442,STU000442,SCH031,2025-09-01,17,15,Family
ATT202509000443,STU000443,SCH019,2025-09-01,18,17,Other
ATT202509000444,STU000444,SCH047,2025-09-01,14,13,Medical
ATT202509000445,STU000445,SCH030,2025-09-01,15,14,Unauthorised
ATT202509000446,STU000446,SCH048,2025-09-01,14,13,Unauthorised
ATT202509000449,STU000449,SCH046,2025-09-01,18,16,Unauthorised
ATT202509000450,STU000450,SCH001,2025-09-01,14,11,Family
ATT202509000451,STU000451,SCH046,2025-09-01,14,13,Medical
ATT202509000452,STU000452,SCH007,2025-09-01,14,13,Illness
ATT202509000453,STU000453,SCH041,2025-09-01,18,18,
ATT202509000454,STU000454,SCH014,2025-09-01,17,17,
ATT202509000455,STU000455,SCH017,2025-09-01,16,13,Family
ATT202509000457,STU000457,SCH044,2025-09-01,15,13,Other
ATT202509000458,STU000458,SCH042,2025-09-01,15,12,Family
ATT202509000459,STU000459,SCH004,2025-09-01,15,14,Medical
ATT202509000460,STU000460,SCH037,2025-09-01,17,15,Illness
ATT202509000461,STU000461,SCH014,2025-09-01,17,15,Family
ATT202509000462,STU000462,SCH033,2025-09-01,16,15,Other
ATT202509000464,STU000464,SCH012,2025-09-01,14,13,Unauthorised
ATT202509000465,STU000465,SCH021,2025-09-01,14,13,Other
ATT202509000467,STU000467,SCH043,2025-09-01,16,15,Illness
ATT202509000468,STU000468,SCH029,2025-09-01,14,14,
ATT202509000469,STU000469,SCH021,2025-09-01,15,14,Illness
ATT202509000470,STU000470,SCH025,2025-09-01,17,15,Medical
ATT202509000471,STU000471,SCH046,2025-09-01,17,15,Other
ATT202509000472,STU000472,SCH046,2025-09-01,17,15,Family
ATT202509000473,STU000473,SCH009,2025-09-01,15,14,Other
ATT202509000474,STU000474,SCH031,2025-09-01,14,11,Unauthorised
ATT202509000475,STU000475,SCH038,2025-09-01,15,14,Family
ATT202509000476,STU000476,SCH029,2025-09-01,16,14,Family
ATT202509000477,STU000477,SCH029,2025-09-01,14,13,Family
ATT202509000478,STU000478,SCH009,2025-09-01,18,16,Illness
