attendance_id,student_id,school_id,attendance_month,possible_days,attended_days,absence_reason
ATT202405000133,STU000133,SCH022,2024-05-01,22,18,Medical
ATT202405000134,STU000134,SCH008,2024-05-01,21,19,Illness
ATT202405000135,STU000135,SCH027,2024-05-01,22,20,Other
ATT202405000136,STU000136,SCH020,2024-05-01,18,18,
ATT202405000137,STU000137,SCH028,2024-05-01,20,18,Other
ATT202405000138,STU000138,SCH025,2024-05-01,20,18,Unauthorised
ATT202405000139,STU000139,SCH029,2024-05-01,21,20,Family
ATT202405000140,STU000140,SCH022,2024-05-01,18,15,Illness
ATT202405000141,STU000141,SCH010,2024-05-01,20,18,Family
ATT202405000142,STU000142,SCH009,2024-05-01,22,20,Illness
ATT202405000143,STU000143,SCH023,2024-05-01,18,16,Family
ATT202405000144,STU000144,SCH019,2024-05-01,22,20,Medical
ATT202405000145,STU000145,SCH035,2024-05-01,21,18,Other
ATT202405000146,STU000146,SCH003,2024-05-01,21,20,Unauthorised
ATT202405000147,STU000147,SCH031,2024-05-01,21,17,Family
ATT202405000148,STU000148,SCH009,2024-05-01,20,18,Medical
ATT202405000149,STU000149,SCH015,2024-05-01,21,19,Illness
ATT202405000150,STU000150,SCH023,2024-05-01,20,16,Medical
ATT202405000151,STU000151,SCH043,2024-05-01,19,18,Other
ATT202405000152,STU000152,SCH011,2024-05-01,18,16,Medical
ATT202405000153,STU000153,SCH045,2024-05-01,20,19,Other
ATT202405000154,STU000154,SCH014,2024-05-01,19,19,
ATT202405000155,STU000155,SCH044,2024-05-01,18,16,Medical
ATT202405000156,STU000156,SCH018,2024-05-01,22,20,Unauthorised
ATT202405000157,STU000157,SCH013,2024-05-01,22,20,Other
ATT202405000158,STU000158,SCH033,2024-05-01,20,19,Medical
ATT202405000159,STU000159,SCH017,2024-05-01,19,15,Other
ATT202405000160,STU000160,SCH009,2024-05-01,19,17,Family
ATT202405000161,STU000161,SCH033,2024-05-01,19,17,Illness
ATT202405000162,STU000162,SCH027,2024-05-01,22,20,Other
ATT202405000163,STU000163,SCH022,2024-05-01,22,19,Medical
ATT202405000164,STU000164,SCH018,2024-05-01,19,18,Illness
ATT202405000165,STU000165,SCH045,2024-05-01,18,17,Other
ATT202405000166,STU000166,SCH047,2024-05-01,18,16,Other
ATT202405000167,STU000167,SCH033,2024-05-01,19,19,
ATT202405000169,STU000169,SCH007,2024-05-01,21,19,Illness
ATT202405000170,STU000170,SCH041,2024-05-01,19,18,Illness
ATT202405000171,STU000171,SCH012,2024-05-01,22,20,Medical
ATT202405000172,STU000172,SCH023,2024-05-01,19,17,Illness
ATT202405000173,STU000173,SCH006,2024-05-01,19,16,Unauthorised
ATT202405000174,STU000174,SCH043,2024-05-01,22,20,Family
ATT202405000175,STU000175,SCH015,2024-05-01,19,18,Other
ATT202405000176,STU000176,SCH003,2024-05-01,18,16,Other
ATT202405000177,STU000177,SCH036,2024-05-01,21,19,Illness
ATT202405000178,STU000178,SCH022,2024-05-01,22,17,Unauthorised
ATT202405000179,STU000179,SCH007,2024-05-01,19,18,Medical
ATT202405000180,STU000180,SCH048,2024-05-01,18,16,Family
ATT202405000181,STU000181,SCH022,2024-05-01,21,16,Medical
ATT202405000182,STU000182,SCH034,2024-05-01,19,15,Illness
ATT202405000183,STU000183,SCH013,2024-05-01,22,21,Medical
ATT202405000184,STU000184,SCH032,2024-05-01,22,21,Medical
ATT202405000185,STU000185,SCH015,2024-05-01,22,20,Family
ATT202405000186,STU000186,SCH007,2024-05-01,19,19,
ATT202405000187,STU000187,SCH020,2024-05-01,18,18,
ATT202405000188,STU000188,SCH004,2024-05-01,22,20,Medical
ATT202405000189,STU000189,SCH040,2024-05-01,22,20,Illness
ATT202405000190,STU000190,SCH008,2024-05-01,20,18,Medical
ATT202405000191,STU000191,SCH008,2024-05-01,19,17,Family
ATT202405000192,STU000192,SCH018,2024-05-01,20,18,Unauthorised
ATT202405000193,STU000193,SCH031,2024-05-01,20,18,Unauthorised
ATT202405000194,STU000194,SCH022,2024-05-01,18,14,Medical
ATT202405000195,STU000195,SCH034,2024-05-01,22,18,Medical
ATT202405000196,STU000196,SCH005,2024-05-01,20,17,Illness
ATT202405000197,STU000197,SCH027,2024-05-01,21,20,Unauthorised
ATT202405000198,STU000198,SCH009,2024-05-01,20,19,Illness
ATT202405000199,STU000199,SCH017,2024-05-01,21,17,Family
ATT202405000200,STU000200,SCH049,2024-05-01,22,16,Other
ATT202405000201,STU000201,SCH030,2024-05-01,18,17,Unauthorised
ATT202405000202,STU000202,SCH003,2024-05-01,18,17,Other
ATT202405000203,STU000203,SCH008,2024-05-01,20,19,Unauthorised
ATT202405000204,STU000204,SCH011,2024-05-01,21,20,Family
ATT202405000205,STU000205,SCH050,2024-05-01,18,15,Medical
ATT202405000206,STU000206,SCH050,2024-05-01,20,18,Other
ATT202405000207,STU000207,SCH017,2024-05-01,21,20,Other
ATT202405000208,STU000208,SCH016,2024-05-01,21,21,
ATT202405000209,STU000209,SCH011,2024-05-01,19,18,Medical
ATT202405000210,STU000210,SCH001,2024-05-01,19,16,Other
ATT202405000211,STU000211,SCH040,2024-05-01,18,17,Illness
ATT202405000212,STU000212,SCH014,2024-05-01,22,21,Unauthorised
ATT202405000213,STU000213,SCH002,2024-05-01,20,15,Medical
ATT202405000214,STU000214,SCH026,2024-05-01,18,16,Other
ATT202405000215,STU000215,SCH029,2024-05-01,22,19,Medical
ATT202405000216,STU000216,SCH012,2024-05-01,20,19,Family
ATT202405000217,STU000217,SCH001,2024-05-01,19,17,Other
ATT202405000218,STU000218,SCH037,2024-05-01,22,21,Family
ATT202405000219,STU000219,SCH013,2024-05-01,19,17,Family
ATT202405000220,STU000220,SCH008,2024-05-01,20,20,
ATT202405000221,STU000221,SCH040,2024-05-01,18,17,Illness
ATT202405000222,STU000222,SCH041,2024-05-01,22,20,Other
ATT202405000223,STU000223,SCH019,2024-05-01,19,18,Illness
ATT202405000224,STU000224,SCH008,2024-05-01,18,17,Unauthorised
ATT202405000225,STU000225,SCH030,2024-05-01,19,18,Other
ATT202405000226,STU000226,SCH013,2024-05-01,19,18,Unauthorised
ATT202405000227,STU000227,SCH043,2024-05-01,21,20,Medical
ATT202405000228,STU000228,SCH003,2024-05-01,19,17,Other
ATT202405000229,STU000229,SCH026,2024-05-01,21,20,Other
ATT202405000230,STU000230,SCH039,2024-05-01,20,20,
ATT202405000231,STU000231,SCH009,2024-05-01,18,15,Unauthorised
ATT202405000232,STU000232,SCH025,2024-05-01,19,17,Unauthorised
ATT202405000233,STU000233,SCH011,2024-05-01,22,20,Unauthorised
ATT202405000234,STU000234,SCH021,2024-05-01,21,21,
ATT202405000235,STU000235,SCH005,2024-05-01,19,18,Illness
ATT202405000236,STU000236,SCH022,2024-05-01,21,17,Illness
ATT202405000237,STU000237,SCH040,2024-05-01,19,18,Family
ATT202405000238,STU000238,SCH018,2024-05-01,19,17,Family
ATT202405000239,STU000239,SCH034,2024-05-01,20,17,Unauthorised
ATT202405000240,STU000240,SCH047,2024-05-01,20,19,Family
ATT202405000241,STU000241,SCH015,2024-05-01,20,18,Other
ATT202405000242,STU000242,SCH005,2024-05-01,21,20,Other
ATT202405000243,STU000243,SCH006,2024-05-01,19,17,Illness
ATT202405000244,STU000244,SCH002,2024-05-01,18,15,Medical
ATT202405000245,STU000245,SCH038,2024-05-01,22,21,Medical
ATT202405000246,STU000246,SCH045,2024-05-01,19,17,Other
ATT202405000247,STU000247,SCH050,2024-05-01,19,17,Unauthorised
ATT202405000248,STU000248,SCH039,2024-05-01,22,21,Illness
ATT202405000249,STU000249,SCH001,2024-05-01,22,19,Illness
ATT202405000250,STU000250,SCH004,2024-05-01,20,19,Medical
ATT202405000251,STU000251,SCH032,2024-05-01,20,18,Illness
ATT202405000252,STU000252,SCH047,2024-05-01,18,17,Family
ATT202405000253,STU000253,SCH014,2024-05-01,19,17,Illness
ATT202405000254,STU000254,SCH018,2024-05-01,18,16,Unauthorised
ATT202405000255,STU000255,SCH026,2024-05-01,22,21,Family
ATT202405000256,STU000256,SCH044,2024-05-01,18,16,Medical
ATT202405000257,STU000257,SCH046,2024-05-01,21,19,Family
ATT202405000258,STU000258,SCH034,2024-05-01,22,17,Illness
ATT202405000259,STU000259,SCH003,2024-05-01,18,17,Unauthorised
ATT202405000260,STU000260,SCH050,2024-05-01,19,17,Other
ATT202405000261,STU000261,SCH009,2024-05-01,22,20,Other
ATT202405000262,STU000262,SCH045,2024-05-01,20,17,Medical
ATT202405000263,STU000263,SCH026,2024-05-01,19,18,Unauthorised
ATT202405000264,STU000264,SCH008,2024-05-01,22,20,Medical
ATT202405000265,STU000265,SCH050,2024-05-01,21,18,Illness
ATT202405000266,STU000266,SCH040,2024-05-01,22,20,Family
ATT202405000267,STU000267,SCH001,2024-05-01,22,17,Medical
ATT202405000268,STU000268,SCH008,2024-05-01,21,21,
ATT202405000269,STU000269,SCH009,2024-05-01,20,18,Medical
ATT202405000270,STU000270,SCH018,2024-05-01,21,20,Other
ATT202405000271,STU000271,SCH027,2024-05-01,19,18,Illness
ATT202405000272,STU000272,SCH041,2024-05-01,22,20,Family
ATT202405000273,STU000273,SCH016,2024-05-01,21,20,Medical
ATT202405000274,STU000274,SCH012,2024-05-01,21,18,Medical
ATT202405000275,STU000275,SCH050,2024-05-01,18,16,Other
ATT202405000276,STU000276,SCH039,2024-05-01,20,18,Other
ATT202405000277,STU000277,SCH041,2024-05-01,20,18,Illness
ATT202405000278,STU000278,SCH039,2024-05-01,19,18,Illness
ATT202405000279,STU000279,SCH028,2024-05-01,19,18,Family
ATT202405000280,STU000280,SCH028,2024-05-01,18,17,Unauthorised
ATT202405000281,STU000281,SCH040,2024-05-01,18,16,Unauthorised
ATT202405000282,STU000282,SCH022,2024-05-01,20,17,Family
ATT202405000283,STU000283,SCH027,2024-05-01,21,18,Medical
ATT202405000284,STU000284,SCH020,2024-05-01,21,19,Unauthorised
ATT202405000285,STU000285,SCH046,2024-05-01,21,19,Illness
ATT202405000286,STU000286,SCH041,2024-05-01,18,17,Other
ATT202405000287,STU000287,SCH008,2024-05-01,21,19,Illness
ATT202405000288,STU000288,SCH031,2024-05-01,20,18,Family
ATT202405000289,STU000289,SCH033,2024-05-01,19,18,Other
ATT202405000290,STU000290,SCH040,2024-05-01,19,17,Other
ATT202405000291,STU000291,SCH036,2024-05-01,20,17,Other
ATT202405000292,STU000292,SCH044,2024-05-01,18,17,Unauthorised
ATT202405000293,STU000293,SCH033,2024-05-01,18,16,Family
ATT202405000294,STU000294,SCH012,2024-05-01,22,18,Unauthorised
ATT202405000295,STU000295,SCH027,2024-05-01,19,18,Unauthorised
ATT202405000296,STU000296,SCH017,2024-05-01,18,15,Unauthorised
ATT202405000297,STU000297,SCH045,2024-05-01,19,16,Family
ATT202405000298,STU000298,SCH042,2024-05-01,19,15,Unauthorised
ATT202405000299,STU000299,SCH033,2024-05-01,21,20,Family
ATT202405000300,STU000300,SCH017,2024-05-01,20,17,Medical
ATT202405000301,STU000301,SCH043,2024-05-01,18,17,Medical
ATT202405000302,STU000302,SCH024,2024-05-01,21,16,Illness
ATT202405000303,STU000303,SCH010,2024-05-01,22,21,Medical
ATT202405000304,STU000304,SCH046,2024-05-01,22,20,Other
ATT202405000305,STU000305,SCH004,2024-05-01,20,18,Medical
ATT202405000306,STU000306,SCH046,2024-05-01,22,18,Family
ATT202405000307,STU000307,SCH010,2024-05-01,21,20,Medical
ATT202405000308,STU000308,SCH005,2024-05-01,20,18,Other
ATT202405000309,STU000309,SCH026,2024-05-01,22,20,Other
ATT202405000310,STU000310,SCH025,2024-05-01,20,19,Illness
ATT202405000311,STU000311,SCH012,2024-05-01,21,18,Illness
ATT202405000312,STU000312,SCH022,2024-05-01,19,15,Medical
ATT202405000313,STU000313,SCH028,2024-05-01,22,20,Illness
ATT202405000314,STU000314,SCH012,2024-05-01,22,20,Unauthorised
ATT202405000315,STU000315,SCH046,2024-05-01,19,17,Unauthorised
ATT202405000316,STU000316,SCH037,2024-05-01,20,18,Illness
ATT202405000317,STU000317,SCH008,2024-05-01,18,17,Unauthorised
ATT202405000318,STU000318,SCH026,2024-05-01,20,19,Other
ATT202405000319,STU000319,SCH016,2024-05-01,22,22,
ATT202405000320,STU000320,SCH007,2024-05-01,19,19,
ATT202405000321,STU000321,SCH042,2024-05-01,19,14,Medical
ATT202405000322,STU000322,SCH011,2024-05-01,18,16,Illness
ATT202405000323,STU000323,SCH010,2024-05-01,18,17,Family
ATT202405000324,STU000324,SCH042,2024-05-01,21,18,Illness
ATT202405000325,STU000325,SCH041,2024-05-01,19,17,Medical
ATT202405000326,STU000326,SCH023,2024-05-01,20,19,Unauthorised
ATT202405000327,STU000327,SCH017,2024-05-01,18,15,Family
ATT202405000328,STU000328,SCH024,2024-05-01,20,18,Unauthorised
ATT202405000329,STU000329,SCH023,2024-05-01,21,19,Illness
ATT202405000330,STU000330,SCH031,2024-05-01,20,19,Illness
ATT202405000331,STU000331,SCH025,2024-05-01,21,20,Unauthorised
ATT202405000332,STU000332,SCH030,2024-05-01,20,19,Family
ATT202405000333,STU000333,SCH037,2024-05-01,20,19,Illness
ATT202405000334,STU000334,SCH005,2024-05-01,21,20,Family
ATT202405000335,STU000335,SCH041,2024-05-01,22,21,Other
ATT202405000336,STU000336,SCH035,2024-05-01,19,17,Family
ATT202405000337,STU000337,SCH011,2024-05-01,19,17,Other
ATT202405000338,STU000338,SCH043,2024-05-01,18,16,Illness
ATT202405000339,STU000339,SCH024,2024-05-01,21,15,Medical
ATT202405000340,STU000340,SCH025,2024-05-01,18,17,Other
ATT202405000341,STU000341,SCH007,2024-05-01,18,17,Medical
ATT202405000342,STU000342,SCH025,2024-05-01,21,19,Unauthorised
ATT202405000343,STU000343,SCH042,2024-05-01,21,17,Family
ATT202405000344,STU000344,SCH035,2024-05-01,21,19,Other
ATT202405000345,STU000345,SCH010,2024-05-01,22,20,Other
ATT202405000346,STU000346,SCH021,2024-05-01,19,17,Illness
ATT202405000347,STU000347,SCH012,2024-05-01,22,20,Illness
ATT202405000348,STU000348,SCH031,2024-05-01,19,17,Other
ATT202405000349,STU000349,SCH038,2024-05-01,21,20,Family
ATT202405000350,STU000350,SCH033,2024-05-01,21,20,Illness
ATT202405000351,STU000351,SCH040,2024-05-01,18,17,Unauthorised
ATT202405000352,STU000352,SCH027,2024-05-01,19,16,Illness
ATT202405000353,STU000353,SCH008,2024-05-01,18,15,Other
ATT202405000354,STU000354,SCH031,2024-05-01,19,17,Illness
ATT202405000355,STU000355,SCH004,2024-05-01,22,20,Medical
ATT202405000356,STU000356,SCH020,2024-05-01,18,17,Medical
ATT202405000357,STU000357,SCH009,2024-05-01,21,21,
ATT202405000358,STU000358,SCH014,2024-05-01,18,18,
ATT202405000359,STU000359,SCH031,2024-05-01,22,20,Medical
ATT202405000360,STU000360,SCH006,2024-05-01,21,20,Illness
ATT202405000361,STU000361,SCH029,2024-05-01,22,19,Illness
ATT202405000362,STU000362,SCH047,2024-05-01,18,18,
ATT202405000363,STU000363,SCH013,2024-05-01,21,20,Unauthorised
ATT202405000364,STU000364,SCH006,2024-05-01,21,19,Unauthorised
ATT202405000365,STU000365,SCH010,2024-05-01,20,20,
ATT202405000366,STU000366,SCH038,2024-05-01,22,19,Other
ATT202405000367,STU000367,SCH047,2024-05-01,20,19,Other
ATT202405000368,STU000368,SCH022,2024-05-01,18,14,Other
ATT202405000369,STU000369,SCH047,2024-05-01,18,16,Other
ATT202405000370,STU000370,SCH026,2024-05-01,18,17,Medical
ATT202405000371,STU000371,SCH036,2024-05-01,20,20,
ATT202405000372,STU000372,SCH002,2024-05-01,22,17,Medical
ATT202405000373,STU000373,SCH025,2024-05-01,18,17,Other
ATT202405000374,STU000374,SCH003,2024-05-01,19,18,Family
ATT202405000375,STU000375,SCH019,2024-05-01,18,17,Unauthorised
ATT202405000376,STU000376,SCH019,2024-05-01,22,20,Unauthorised
ATT202405000377,STU000377,SCH008,2024-05-01,20,19,Other
ATT202405000378,STU000378,SCH034,2024-05-01,19,17,Illness
ATT202405000379,STU000379,SCH047,2024-05-01,18,17,Unauthorised
ATT202405000380,STU000380,SCH049,2024-05-01,19,17,Illness
ATT202405000381,STU000381,SCH036,2024-05-01,21,19,Illness
ATT202405000382,STU000382,SCH004,2024-05-01,20,19,Unauthorised
ATT202405000383,STU000383,SCH047,2024-05-01,22,21,Medical
ATT202405000384,STU000384,SCH032,2024-05-01,18,17,Other
ATT202405000385,STU000385,SCH023,2024-05-01,22,19,Illness
ATT202405000386,STU000386,SCH011,2024-05-01,18,17,Unauthorised
ATT202405000387,STU000387,SCH027,2024-05-01,18,17,Unauthorised
ATT202405000388,STU000388,SCH032,2024-05-01,21,18,Illness
ATT202405000389,STU000389,SCH026,2024-05-01,21,19,Family
ATT202405000390,STU000390,SCH032,2024-05-01,18,16,Family
ATT202405000391,STU000391,SCH024,2024-05-01,18,15,Illness
ATT202405000392,STU000392,SCH036,2024-05-01,19,18,Illness
ATT202405000393,STU000393,SCH005,2024-05-01,22,21,Medical
ATT202405000394,STU000394,SCH032,2024-05-01,21,19,Other
ATT202405000395,STU000395,SCH023,2024-05-01,21,18,Unauthorised
ATT202405000396,STU000396,SCH037,2024-05-01,18,16,Unauthorised
ATT202405000397,STU000397,SCH047,2024-05-01,22,21,Other
ATT202405000398,STU000398,SCH034,2024-05-01,19,14,Unauthorised
ATT202405000399,STU000399,SCH036,2024-05-01,21,18,Medical
ATT202405000400,STU000400,SCH022,2024-05-01,22,20,Unauthorised
ATT202405000401,STU000401,SCH012,2024-05-01,21,19,Other
ATT202405000402,STU000402,SCH037,2024-05-01,18,18,
ATT202405000403,STU000403,SCH028,2024-05-01,20,19,Family
ATT202405000404,STU000404,SCH026,2024-05-01,20,19,Other
ATT202405000405,STU000405,SCH020,2024-05-01,18,16,Other
ATT202405000406,STU000406,SCH029,2024-05-01,21,19,Medical
ATT202405000407,STU000407,SCH034,2024-05-01,22,17,Unauthorised
ATT202405000408,STU000408,SCH050,2024-05-01,18,17,Unauthorised
ATT202405000409,STU000409,SCH005,2024-05-01,22,21,Medical
ATT202405000410,STU000410,SCH008,2024-05-01,20,18,Family
ATT202405000411,STU000411,SCH008,2024-05-01,20,20,
ATT202405000412,STU000412,SCH036,2024-05-01,20,17,Unauthorised
ATT202405000413,STU000413,SCH016,2024-05-01,22,20,Other
ATT202405000414,STU000414,SCH021,2024-05-01,22,18,Other
ATT202405000415,STU000415,SCH009,2024-05-01,21,19,Family
ATT202405000416,STU000416,SCH049,2024-05-01,18,15,Medical
ATT202405000417,STU000417,SCH022,2024-05-01,18,15,Other
ATT202405000418,STU000418,SCH032,2024-05-01,21,19,Unauthorised
ATT202405000419,STU000419,SCH039,2024-05-01,22,20,Illness
ATT202405000420,STU000420,SCH046,2024-05-01,21,20,Unauthorised
ATT202405000421,STU000421,SCH023,2024-05-01,21,19,Family
ATT202405000422,STU000422,SCH032,2024-05-01,18,17,Medical
ATT202405000424,STU000424,SCH002,2024-05-01,19,15,Illness
ATT202405000425,STU000425,SCH034,2024-05-01,19,16,Unauthorised
